,player,GMM_Cluster_0,GMM_Cluster_1,GMM_Cluster_2,GMM_Cluster_3,GMM_Cluster
336,Jack Brasington,0.9999767203301269,3.9382857361622624e-18,1.3923911645744657e-07,2.314043075643604e-05,0
337,Jack Draper,3.322663713658995e-23,0.9996637333664268,7.058137421934444e-05,0.0002656852593538606,1
338,Jack Sock,1.9341078161867277e-280,0.8276879292990976,0.03423498547394954,0.1380770852269524,1
339,Jacob Fearnley,0.9975517945962608,0.00013375075624680262,0.00012541198665827556,0.002189042660834404,0
340,Jaime Faria,0.9931961754362209,0.0009225037288996251,0.005881284496162627,3.633871725277847e-08,0
341,Jakub Mensik,6.303736947831856e-15,0.9989305989246506,0.0010380889981978065,3.1312077145249384e-05,1
342,James Blake,2.243367199000453e-51,0.9990781513453755,5.025164568126418e-05,0.0008715970089431676,1
343,James Duckworth,0.9604635429932676,0.03831576265560493,0.0009308661228533463,0.00028982822827420255,0
344,James Mccabe,0.7045687483312154,0.29285148699442115,0.00022632958558420116,0.0023534350887791837,0
345,James Trotter,0.9942282565545771,4.693353105300338e-16,0.005771743445421982,3.998522624226647e-20,0
346,James Ward,0.0,0.02081322158892327,0.017067814812218526,0.9621189635988586,3
347,Jan Choinski,0.9997015782771725,3.084623231241893e-05,0.0001813099293635331,8.626556115140054e-05,0
348,Jan Hernych,0.5578099721820474,3.243212649920777e-16,0.44219002781795175,3.6007512545792444e-20,0
349,Jan Kroslak,0.9997082129947891,2.287719597546374e-06,0.00025582831262302723,3.3670972990772026e-05,0
350,Jan Kumstat,0.9882886304071422,8.703978674219613e-07,0.011706512970248108,3.986224742270683e-06,0
351,Jan Lennard Struff,0.19378582450846538,0.7624192114716294,0.04379494874675166,1.527315353692096e-08,1
352,Jan Michael Gambill,0.9973064261408585,0.0019029633809002852,0.0004866532474417691,0.0003039572307992799,0
353,Janko Tipsarevic,0.0,8.609705822822527e-31,0.001026300270308915,0.9989736997296912,3
354,Jannik Sinner,0.0032138914864322577,0.9945966241472605,1.4199535839878686e-05,0.0021752848304673836,1
355,Jared Donaldson,0.9985010999761724,7.145527663388928e-05,0.0006854841506106624,0.0007419605965830798,0
356,Jarkko Nieminen,0.7667435708769579,0.22834196521451786,4.302903657691831e-05,0.004871434871947442,0
357,Jarmere Jenkins,7.312639607528093e-104,0.0010142938556527545,0.00031657425787980786,0.998669131886467,3
358,Jason Jung,0.3905248616002242,0.6046562023295811,1.021749334594045e-05,0.004808718576848811,1
359,Jason Kubler,5.280140106809461e-06,0.9991369159376056,9.865666190202847e-06,0.0008479382560974206,1
360,Jaume Munar,7.568376207654928e-158,0.9933375781782375,3.128417700058323e-05,0.00663113764476174,1
361,Javier Barranco Cosano,0.0,0.0,1.2997328802913883e-28,1.0,3
362,Jay Clarke,0.9998157765949219,5.001757879762993e-18,0.00018417711695643173,4.628812189272561e-08,0
363,Jean Rene Lisnard,0.9997743021886584,1.0130805409399816e-17,1.4379599681800612e-07,0.00022555401534524576,0
364,Jean Yves Aubone,0.7640137943873315,0.2274360016442568,8.22009542851446e-05,0.008468003014126774,0
365,Jelle Sels,0.0,0.0,1.365409736676921e-07,0.9999998634590264,3
366,Jenson Brooksby,1.6148298634561467e-06,0.9966180645927557,3.527087540354374e-06,0.00337679348984038,1
367,Jeremy Chardy,0.00989675810860998,0.9889456551400269,0.00017387540769979462,0.0009837113436632675,1
368,Jeremy Jahn,1.7226069261927151e-75,5.607861763989442e-07,0.036677254448944735,0.9633221847648785,3
369,Jerome Kym,0.9998171620770415,7.500084198397728e-09,0.00014542021343691265,3.741020943750075e-05,0
370,Jerzy Janowicz,0.8249167006133439,0.17336965219287345,0.0005661670690257261,0.0011474801247571755,0
371,Jesper De Jong,0.0,0.2194156461248416,0.004138750742754658,0.7764456031324041,3
372,Jimmy Wang,1.6969536353783924e-266,7.303729244879967e-05,0.9998903033988604,3.665930869142932e-05,2
373,Jiri Lehecka,9.971347322166175e-05,0.9996708128632463,0.00022846778301298238,1.0058805191419275e-06,1
374,Jiri Novak,0.00018622340984086536,0.9989364236831634,2.9076351118755812e-06,0.0008744452718840673,1
375,Jiri Vanek,0.9847717054469901,0.014689004519113489,0.0005344894026460657,4.800631250291446e-06,0
376,Jiri Vesely,9.81752353812845e-117,0.99900354817448,0.000791532975644073,0.00020491884987610954,1
377,Jo Wilfred Tsonga,0.9997426223024942,8.33878800404694e-07,2.181475043050217e-05,0.00023472906827525018,0
378,Jo Wilfried Tsonga,1.6953428640515214e-08,0.9999286657526063,2.2415663796248004e-05,4.890163016883112e-05,1
379,Joachim Johansson,0.9992923439567996,2.32425040010616e-05,0.0006838921236124171,5.214155863213196e-07,0
380,Joao Fonseca,4.483325403485945e-19,0.9997919859474722,5.913827988250538e-05,0.00014887577264534362,1
381,Joao Menezes,0.9933256916117531,5.66102756736794e-07,2.1478097494786613e-08,0.006673720807392706,0
382,Joao Sousa,0.016370129425774052,0.9701374424351843,6.735552722731399e-05,0.013425072611814462,1
383,Joao Souza,0.9947978001871018,1.8109971988862003e-11,2.332147994517667e-06,0.005199867646793245,0
384,Johan Sebastien Tatlot,0.999628652906026,9.239661927142164e-21,5.057387689012539e-08,0.0003712965200973618,0
385,Johannes Haerteis,0.0,1.0212694415555607e-06,0.9999989005549623,7.817559665325632e-08,2
386,John Isner,0.023333588749960523,0.955462072584105,0.021204336435508214,2.2304262928474455e-09,1
387,John Millman,1.2726218229684116e-06,0.9987768862701167,3.7441789048598547e-06,0.0012180969291555818,1
388,Jonas Bjorkman,1.2821956555746538e-05,3.246181822428787e-23,0.9999871780434451,7.194495904469682e-44,2
389,Jordan Thompson,0.03661679360474973,0.9632311033520583,9.018666667967974e-05,6.191637651201866e-05,1
390,Joris De Loore,0.9988498144779246,5.13015442420245e-07,2.2430256222139762e-07,0.0011494482040703181,0
391,Jose Acasuso,3.306879150106867e-268,1.918538478857712e-21,0.9999861223695106,1.3877630489666292e-05,2
392,Jose Hernandez,0.9859400100631377,0.0032651853834952207,2.1983638102799223e-05,0.010772820915264146,0
393,Jose Rubin Statham,0.9993754789914824,5.088903855023224e-07,8.182622007599443e-05,0.0005421858980562348,0
394,Joshua Sheehy,0.9998125906840466,8.78658281182079e-11,0.00018559867470945728,1.8105533775595767e-06,0
395,Jozef Kovalik,0.0,2.14913207344e-313,4.847149808714378e-06,0.9999951528501918,3
396,Juan Carlos Ferrero,9.266529717271048e-06,0.9986601829150549,3.863118518486679e-06,0.00132668743670924,1
397,Juan Carlos Prado Angelo,0.9425317260759732,0.040829192830326044,7.310067580490451e-05,0.01656598041789589,0
398,Juan Carlos Saez,0.9999999999002576,2.7768113512412694e-53,2.4971287975336996e-12,9.724606095870824e-11,0
399,Juan Ignacio Chela,0.97935352430031,0.006097319929205211,2.195366058983143e-05,0.014527202109895086,0
400,Juan Ignacio Londero,0.9679062354184642,0.026405489663754344,0.0001840917019131306,0.0055041832158685584,0
401,Juan Manuel Cerundolo,0.0,4.485038217024515e-05,0.0033498552975018904,0.9966052943203277,3
402,Juan Martin Del Potro,2.2559712649443504e-09,0.9992611597196746,2.1332011682837957e-05,0.0007175060126710187,1
403,Juan Monaco,9.185873901652418e-16,0.7805326082482997,0.000515060338546025,0.21895233141315348,1
404,Juan Pablo Varillas,0.2865324825895886,0.7067601047805071,2.9969422247814883e-05,0.006677443207656387,1
405,Julian Reister,0.9991495357331036,3.2345255807227807e-14,7.835152294022911e-08,0.0008503859153411048,0
406,Julien Benneteau,9.52500366450364e-82,0.9951536430193313,0.0007945056214970107,0.004051851359171721,1
407,Julien Boutter,0.9993219751858179,9.64457919104298e-09,0.0006770701899222263,9.449796808477926e-07,0
408,Juncheng Shang,1.4216632324848607e-46,0.9945343797500106,3.4351364628106344e-05,0.00543126888536142,1
409,Jurgen Melzer,0.9264003930615881,0.07263674257125877,0.00021611508507328185,0.0007467492820798711,0
410,Jurgen Zopp,0.9999483983500688,3.2678081570311767e-12,5.0701743693831433e-05,8.999029696409571e-07,0
411,Jurij Rodionov,0.9987018149563441,2.6811846653642686e-06,0.0012859527073301289,9.551151660520804e-06,0
412,Kamil Majchrzak,0.0,2.7999816357559066e-17,0.00876848262749681,0.9912315173725025,3
413,Karen Khachanov,6.55378775721752e-06,0.9998779301533511,1.8052936310962136e-05,9.746312258102049e-05,1
414,Karim Mohamed Maamoun,0.40031234382819847,0.5720457829453005,0.00016222041981579644,0.027479652806684778,1
415,Karlis Ozolins,0.8420311480756574,0.005053589584619105,0.15291526205032158,2.8940225844088344e-10,0
416,Karol Beck,0.9999957534679866,4.943350924336633e-24,1.4649754527292827e-06,2.781556560602898e-06,0
417,Karue Sell,2.3102354231406336e-25,0.9810719477280857,2.1582050804005846e-05,0.018906470221110323,1
418,Kasidit Samrej,0.9999032244340575,1.1391011178088415e-16,5.2173983527370645e-06,9.155816758937724e-05,0
419,Kaylan Bigun,0.0,5.796792703534237e-08,0.033890976495239256,0.966108965536833,3
420,Kei Nishikori,9.265029188960423e-07,0.9974671268188879,2.080150379445816e-05,0.0025111451743987526,1
421,Kevin Anderson,0.004279550895982461,0.9954952314363614,0.00022300702545102223,2.210642205109401e-06,1
422,Kevin King,1.9971809414298878e-07,0.9796952553752606,0.02029016733215699,1.4377574488137998e-05,1
423,Kevin Krawietz,1.832440031912229e-25,2.834977683358674e-80,1.0,2.1604959997138735e-123,2
424,Kilian Feldbausch,0.9999834913775842,8.642101424461562e-14,6.344550058917383e-07,1.5874167323353446e-05,0
425,Kimmer Coppejans,0.9912624246941041,0.00011488704566278063,4.2936873760153474e-05,0.008579751386473254,0
426,Kiranpal Pannu,0.0,2.2190091291092376e-29,1.0,5.116302279183609e-28,2
427,Konstantin Kravchuk,0.9993307462762315,1.1997845016055227e-05,2.1437746759488154e-05,0.0006358181319927077,0
428,Kris Van Wyk,0.9997240992119804,1.70888760195565e-05,0.00011961441860315366,0.00013919749339669232,0
429,Kristian Pless,0.9965252293019765,2.645136469918869e-17,0.003474764645404916,6.052618142486009e-09,0
430,Kristof Vliegen,0.9993385752531024,9.864511697788492e-09,0.0004245753911006416,0.00023683949128556415,0
431,Kyle Edmund,2.1856246754509437e-16,0.9986156525714495,9.20205737251244e-06,0.0013751453711779629,1
432,Kyrian Jacquet,0.9645762762965024,0.03253135977348143,0.0005482182106790014,0.0023441457193372163,0
433,Laslo Djere,8.916752756666518e-05,0.9986646430411893,4.629270093110254e-05,0.001199896730312784,1
434,Laurent Lokoli,0.9983918411541006,4.911588963651628e-05,2.8099771462343907e-05,0.0015309431848006534,0
435,Laurynas Grigelis,0.9996139819891209,2.0517135903486634e-12,0.0002898266630347069,9.61913457926187e-05,0
436,Leandro Riedi,6.675145827633039e-162,0.00014663286881710724,0.014130544788980487,0.9857228223422015,3
437,Learner Tien,0.0002201809793094716,0.9988232915992911,6.043409559207823e-06,0.0009504840118402914,1
438,Leo Borg,0.9998957438297084,4.676867894762289e-12,1.1887475967849613e-05,9.236868964647958e-05,0
439,Leonardo Mayer,1.653252991008555e-16,0.9951584428968805,0.00019429614068584868,0.004647260962433217,1
440,Li Tu,1.3851867878916814e-23,0.9327333324134919,0.0008063830205846201,0.06646028456592334,1
441,Liam Broady,0.4255545994885595,0.5727024808017795,3.843651918572454e-05,0.0017044831904752026,1
442,Liam Draxl,0.9975878168629518,0.0021063317436557016,5.046474314761162e-05,0.00025538665024458726,0
443,Liang Chi Huang,0.9998796085605842,5.8181624484970635e-24,1.0901446034289369e-05,0.00010948999338078919,0
444,Lleyton Hewitt,0.024634072806897937,0.9745696855543502,5.660888765262625e-06,0.0007905807499866941,1
445,Lloyd Harris,2.530085712256549e-07,0.999535996270418,0.00020775030476338283,0.0002560004162475665,1
446,Lorenzo Giustino,0.0,1.9350823696198956e-145,2.702003176327045e-05,0.999972979968237,3
447,Lorenzo Musetti,8.588526797362514e-54,0.9988645574748107,5.250881236457719e-06,0.0011301916439526351,1
448,Lorenzo Sonego,6.551207533144675e-22,0.9997786252324924,6.749279000695803e-05,0.00015388197750059726,1
449,Luca Nardi,0.0,8.434854445473339e-30,0.005672011129212155,0.9943279888707878,3
450,Luca Van Assche,3.540027372298731e-21,0.9777774088983268,3.673318689634193e-05,0.022185857914776827,1
451,Luca Vanni,8.479405235142449e-06,1.5851686798976061e-09,0.9999915190095955,6.416497363822768e-18,2
452,Lucas Catarina,0.0,4.0859420041188774e-24,0.00320521998065659,0.9967947800193436,3
453,Lucas Pouille,2.5931465340983737e-147,0.9971492721397173,0.00035641253843231746,0.002494315321850552,1
454,Luciano Darderi,0.0,4.874134423542603e-06,0.1179612335054166,0.8820338923601594,3
455,Lukas Klein,0.5866223165813615,1.824673974460677e-15,0.4133776834173741,1.262832018101468e-12,0
456,Lukas Lacko,6.004384954368977e-15,0.9947372354936862,0.00027612264657967024,0.00498664185972825,1
457,Lukas Neumayer,0.977365778508498,0.007661021816803646,1.123590848164396e-05,0.014961963766216654,0
458,Lukas Rosol,0.9646670661201199,0.031761953858645504,0.0002672847232513576,0.0033036952979834237,0
459,Lukasz Kubot,0.9406200256416334,0.05805792164240794,8.161810820897945e-05,0.0012404346077497198,0
460,Mackenzie Mcdonald,0.10858066000359205,0.8911267088203703,2.3347591574088166e-05,0.0002692835844637206,1
461,Magnus Norman,0.20073874957133547,0.7960935381825425,5.8013163086694514e-05,0.003109699083035473,1
462,Makoto Ochi,0.9999977984110414,3.7880482101145085e-63,2.2015876611098757e-06,1.2968709936225094e-12,0
463,Maks Kasnikowski,0.0,7.041512741130155e-07,0.0013627446278395828,0.9986365512208862,3
464,Malek Jaziri,0.0,5.901893620100379e-20,0.00216586355258471,0.9978341364474157,3
465,Marat Safin,1.0948839246536212e-13,0.9998852463246319,7.11010336845749e-05,4.365264157394199e-05,1
466,Marc Andrea Huesler,2.4507239328236432e-31,0.9988815763579494,0.0010859905664652825,3.24330755852326e-05,1
467,Marc Gicquel,0.9958187862746389,4.7112020521430375e-11,7.95600765812187e-08,0.004181134118172105,0
468,Marc Lopez,0.9995173717194958,7.775560699708402e-14,1.541874351963097e-05,0.0004672095369066483,0
469,Marc Polmans,0.0,0.003769065491480355,0.005388591081502404,0.9908423434270176,3
470,Marc Rosset,0.9256077974856245,0.05064127896884065,0.02375090829423662,1.525129777253456e-08,0
471,Marc Sieber,0.9999636225267773,3.669933180468644e-11,3.279328247711052e-05,3.5841540463302707e-06,0
472,Marcel Granollers,5.760785579491626e-07,0.9997520568911806,0.00024192744771448722,5.439582546995001e-06,1
473,Marcelo Arevalo,0.0,2.0685909954666376e-11,0.007801957847529864,0.9921980421317846,3
474,Marcelo Rios,0.9611625623349271,0.021004052116668878,9.287027362050873e-05,0.01774051527478372,0
475,Marco Cecchinato,0.0,2.3679766767162063e-137,0.000602264990077678,0.9993977350099222,3
476,Marco Trungelliti,0.9957920315115173,0.0039999090283684815,0.0001064790113662202,0.00010158044874781338,0
477,Marcos Baghdatis,0.00014418582275925535,0.9978893091629533,1.2197816528724272e-05,0.0019543071977587314,1
478,Marcos Daniel,0.0038821489113566947,4.372657377279813e-15,0.9961178510886392,4.817799181122852e-32,2
479,Marcos Giron,0.012318387607155234,0.9872588242357261,1.0445591853088099e-05,0.0004123425652654406,1
480,Marcus Willis,0.9961679177391258,2.4247793045505272e-05,0.003807832934365136,1.5334638033503732e-09,0
481,Mardy Fish,0.0007224143864168227,0.8681074485237547,0.13116911754656996,1.0195432587979969e-06,1
482,Mariano Navone,1.643039506527026e-264,0.01531828487691823,0.0019526720027745446,0.9827290431203072,3
483,Mariano Puerta,0.7762672773368505,0.2222031678794988,0.0001290845988858128,0.0014004701847647111,0
484,Mariano Zabaleta,0.0,7.727835781022434e-07,0.027310504163514958,0.9726887230529075,3
485,Marin Cilic,0.004317906928180645,0.995575890840438,2.905101723795876e-05,7.715121414357046e-05,1
486,Marinko Matosevic,0.9913638868592454,0.008236169826750057,0.0003710653822902591,2.887793171409823e-05,0
487,Mario Ancic,0.7804022548142556,3.078767471754033e-05,0.21956695751102584,4.421487825294252e-16,0
488,Mario Vilella Martinez,0.0,0.0,2.9854059938080084e-10,0.9999999997014601,3
489,Marius Copil,4.951218791110564e-28,0.97155678921212,0.02844192765951754,1.283128362297784e-06,1
490,Mark Lajal,6.31711720131273e-129,0.9898757010519209,0.00019967304242911492,0.00992462590564992,1
491,Mark Philippoussis,0.0048859788945862966,3.05892808192504e-12,0.9951140211023541,1.6946667608254058e-24,2
492,Markus Hipfl,0.9975082197264622,3.717149365164326e-05,0.0023428658090577604,0.00011174297082862764,0
493,Marsel Ilhan,0.9999908234072541,2.079185671332037e-29,9.096813821474497e-06,7.977892509995737e-08,0
494,Martin Borisiouk,0.9992015611489911,0.00012208779634475983,4.8216987640794635e-05,0.0006281340670232076,0
495,Martin Cuevas,0.97619572980113,0.011858192348318029,4.1581937223592016e-05,0.011904495913328598,0
496,Martin Klizan,7.619087115774885e-12,0.9896657114334756,5.4294372459618654e-05,0.01027999418644577,1
497,Martin Landaluce,0.9982990039752863,2.4578269660629525e-06,5.654757162494077e-05,0.0016419906261227713,0
498,Martin Redlicki,0.0,8.370122826488496e-22,0.9999999998164508,1.8354914065742588e-10,2
499,Martin Verkerk,0.9886408608461807,0.0014833106942636822,0.009743592514178384,0.00013223594537768157,0
500,Marton Fucsovics,0.000198043996445721,0.9978143221581565,4.9948700596806e-06,0.001982638975338241,1
501,Masamichi Imamura,0.9998355555154685,1.1976138964086084e-11,8.764641670493029e-07,0.00016356800838793637,0
502,Mate Delic,0.9999971591360339,5.647268876616327e-24,9.048765240546418e-08,2.750376314265927e-06,0
503,Mate Valkusz,0.99522728449958,1.2977875504529962e-11,1.481623550473584e-07,0.004772567325086946,0
504,Mateus Alves,0.9966865568225882,0.0020601911469025026,1.1143208574807733e-05,0.0012421088219344983,0
505,Mathias Bourgue,0.9998157891004756,2.447721201930259e-13,4.7168607831871446e-06,0.00017949403849644064,0
506,Matt Reid,0.9999828241904084,9.574197309848712e-27,1.8613706999197492e-14,1.7175809572178705e-05,0
507,Matteo Arnaldi,4.855373354010305e-18,0.9994667678074776,5.038132453887809e-05,0.00048285086798345296,1
508,Matteo Berrettini,0.012971082080285473,0.9868586612542598,0.0001387672375388685,3.148942791586609e-05,1
509,Matteo Martineau,0.9464757732109398,0.05150145404336922,0.0018712236922328207,0.00015154905345789272,0
510,Matthew Ebden,0.9924294939901288,8.000969409432284e-05,0.007490496122407197,1.9336955496714605e-10,0
511,Matthias Bachinger,0.9979377567097162,1.394093409405138e-05,0.0020482636682912564,3.868789877538842e-08,0
512,Mattia Bellucci,1.3432597349620994e-87,0.9982552867162349,8.694846425702755e-05,0.001657764819508107,1
513,Matwe Middelkoop,0.9993921142987163,2.2537887400402784e-13,0.0006061391487331454,1.7465523255833096e-06,0
514,Mauricio Echazu,0.999997693116084,2.100397045152865e-21,1.4830223260377664e-06,8.238615903211582e-07,0
515,Max Hans Rehberg,0.9998949263742583,3.8846473954634447e-22,8.497893501498172e-08,0.0001049886468064473,0
516,Max Houkes,0.0,0.0,1.4586212263212937e-15,0.9999999999999982,3
517,Max Mirnyi,0.0,1.7052355459723099e-103,1.0,6.994856890472003e-167,2
518,Max Purcell,0.10100112335091516,0.8986192291634779,0.0003764259980564007,3.2214875504207343e-06,1
519,Maxime Cressy,1.103519801671275e-20,3.0479054022098658e-47,1.0,4.728094470452894e-90,2
520,Maximilian Marterer,0.0,8.917582338291211e-09,0.025855464913495888,0.9741445261689224,3
521,Maximilian Neuchrist,0.9993575579648359,1.3573635348008435e-07,1.8915884247571236e-05,0.000623390414562943,0
522,Maximo Gonzalez,0.9999161504857771,5.497546202299267e-13,1.1074220283502044e-05,7.277529338959938e-05,0
523,Mees Rottgering,0.9705139789774199,0.01684465574979827,3.0504253629532217e-05,0.012610861019152564,0
524,Michael Berrer,0.9591808654495079,0.029259066536398703,0.011560059182121381,8.831972438417253e-09,0
