player,return_points_won_percent,winners_percent,unforced_percent,aces_and_unret_percentage,net_frequency,net_points_won_ratio,forehand_side_shot_usage_pct,forehand_side_winner_pct,backhand_side_shot_usage_pct,backhand_side_winner_pct
Constant Lestienne,0.022584773925796938,0.0017592948381672199,-0.5373075034396957,-0.1861339388983467,-0.37585981635923726,-0.48077658124362,0.31207658127130933,0.6699630337568261,-0.2730851977605322,-0.5363324108642533
Cooper Kose,-0.9693800812569242,-1.8790017922774254,0.6343447117145373,-1.0958510256749556,-0.5271486671841473,1.8242376741411948,-1.6379949749136349,-0.0427258498971087,1.6625365003897734,-1.3116279216330253
Cooper Williams,0.38803720542224246,-0.6335413155723805,0.17621885103918014,-0.22036944583266233,-0.529387753061141,-0.6065046304324542,-0.9888496880415775,-0.8512447110059739,1.0182013227721187,-0.8431475810430431
Corentin Denolly,0.8920036980512613,-0.909395527987487,0.8561862952290142,-1.2718433023245388,-0.4941259077798409,1.2717962407311059,-1.4433824079999853,-0.7686752789273499,1.3991680864137166,-0.2718943173314032
Corentin Moutet,0.027124011823390488,-0.0290441441982718,-0.267819664757364,-0.6174861778163192,-0.08135009005895262,0.14972630606741172,1.08228239292953,-0.08990143209538777,-1.0578955806003758,-0.029294937998255322
Cristian Garin,0.4359784465443811,0.20900978559322106,0.2546424919094517,-0.002386928367413444,-0.2656878063684953,0.023687820702005025,-0.08225124544116975,-0.20126764774613048,0.11172121119927168,0.006753926155659079
Dalibor Svrcina,0.3553885544669185,-0.6903426365617735,0.06516307575276917,-1.185268080664369,-0.2482804895575297,0.8647341319026193,-0.9645645200140738,-0.5357597565633055,0.9620017309586247,0.5579818158849141
Damir Dzumhur,0.4946973992681852,-0.22742985755987463,0.24576153309081164,-1.1031456923588232,-0.037109203483171045,-0.28478874003975607,-1.8819818770101195,-0.3411769289431694,1.8858461546756555,0.07759723355677003
Daniel Altmaier,0.1948090650929941,0.9269101617219462,-0.020441083866903662,1.0658995436622554,-0.09167094762376529,0.44148007682268603,0.11213360995250383,-0.0770885736914928,-0.07912856736551639,0.09648789883771072
Daniel Dutra Da Silva,0.7235927846852815,-0.4520926039771605,0.5035889180543238,-0.9156177868129369,-0.5697879638611274,-0.4545832363966009,0.29661562812499254,-0.35883064333709064,-0.25773880891178724,-0.11456627284573849
Daniel Elahi Galan,0.19366308087889017,-0.08576678965751013,-0.4243353893956878,0.04755199306976652,-0.30548059757033186,-0.5412498036679552,0.42259712969506813,-0.2355997955169766,-0.3827867986797412,-0.8382345252535919
Daniel Evans,0.5820934440321927,0.49450258639472,-0.9916092897823362,0.19188607510816072,0.23365265548843175,-0.06318790586780205,-0.6641297713850148,0.08278941298215035,0.6883591966953387,-0.021092163335259637
Daniel Gimeno Traver,-0.077563565140251,0.40633360196738005,0.9728261237911511,-0.20200754487039746,-0.6594379659780738,-0.3460679540742982,0.4314709837297942,0.23563578222227669,-0.39159489823965454,-0.5305201336141192
Daniel Kosakowski,-1.8601851756401275,-1.064674686028699,1.2696967974600128,-0.27851546554649914,-0.5946907351766927,-1.214190206575866,-0.8277225543358339,-0.8222108626764404,0.8582681268991659,-1.1303809217732312
Daniel Masur,0.7031676624692714,3.047730481271501,-1.9993641618833264,0.46648041203703144,0.19477102087765352,0.9561154216396267,2.9705359382698275,2.8033909474740186,-2.9118456056729825,5.3681109499504815
Daniel Michalski,1.3526173112359983,-0.24997371202622312,-1.1294073394050326,-1.0489502267548316,-0.4047655562499602,0.39438925754133464,0.08833721151617434,-0.5551360938154978,-0.1334862600516176,-0.22044700410977455
Daniel Nestor,-1.1555184591877428,0.12103774437170764,-1.552341054515426,0.46152478535687624,3.9777865146066658,-0.6393524969495887,0.16334808039472676,2.542533751951654,-0.12545876194230976,0.7252431244103759
Daniel Nguyen,-0.0065438130846584,0.37806623666516304,1.073919701271,0.22365470470936294,0.9198509406090757,0.3574104234767017,1.1864356479313227,-0.5977962938234601,-1.1409653409449114,0.9886316217435741
Daniel Rincon,-1.2870562462588546,-0.644168282531305,1.0277860885056678,-0.3640243180668455,0.29468096637198443,0.4738252840618024,-0.9694927454026396,-1.0605206897652493,0.9989878133688641,-0.9721494139591252
Daniel Smethurst,0.5670001810291959,-0.699705103008432,1.3930631868393903,-0.850597272408438,-0.6936844297684572,-0.201380910977894,-0.45122939779758225,0.6106095523860234,0.4845647514054782,-1.1530191106706293
Daniil Medvedev,0.7217090790373898,0.5201863723443645,-0.6740993197534054,1.1699902698203228,-0.42341260367964756,0.01681698727420458,-1.0445450570654575,-0.6590746546445374,1.0646442635328126,-0.42842086507538857
Danilo Petrovic,1.2642804539128982,2.957214211058105,0.4192799234356734,0.44403433825044075,-0.5697879638611274,1.8242376741411948,-0.38255312168636924,2.9365558095238997,0.31065051034218505,3.9987858769801274
Darian King,0.014944900343336287,-0.7559378736168498,0.17471893316076242,-0.10936340819715556,-0.47444589351346117,-0.201380910977894,-0.1451294242733225,-1.0710724197867252,0.18073295165556194,-0.7938518784161103
Dario Acosta,-0.7901357173235433,-1.7725271319159754,1.2383724620697698,-1.4414358598232275,-0.32596859502281333,-1.8218757827192782,-0.8713666163602913,-0.0818477302733441,0.9015887902779132,-1.8208456831438755
David Ferrer,0.41026662993507695,-0.6703328854944212,-0.06962534726458103,-0.7883073128050189,-0.5081484443719332,0.27544611503983363,0.6046676597142753,-0.8073924987287882,-0.5648297201024222,-0.5910926602553337
David Goffin,0.5619719781595053,0.2556930068850087,-0.19349977900307172,-0.02246269625257247,-0.33241215578248406,0.3218106285205782,0.22589942905516744,-0.09701929899234145,-0.19049267878418674,-0.06962739584680186
David Guez,2.9699848625880345,-0.41887658300208014,-1.191706254075976,-1.1022507448258483,-0.6692279273926935,0.30502373378266423,-1.267792680769381,-0.8985922175125971,1.2950773725552467,-0.30268092832891824
David Nalbandian,0.5732740590316601,-0.12195577727491624,-0.32481484169961744,-0.6025352700587171,-0.34119768575654597,0.12772416863905453,-1.0527885429081205,-0.16416552421763364,1.0684451508501591,0.18714332916089535
David Prinosil,-1.4373851457686972,0.0075906857042510375,-1.100511247068298,-0.7545860019535339,5.781503175436466,0.036927156429797575,-0.7438500525323107,6.42305401592071,0.7750171129278339,2.4226356627798773
Davide Sanguinetti,1.0367779919974536,-0.9082198443451297,-0.22873478390922472,-0.5692455641156803,-0.3804677208290691,-0.6065046304324542,-1.4921742594476444,-0.587752594316717,1.5177963035490158,-0.4344936622766392
Denis Gremelmayr,-0.24206160452724473,-0.8243544111904242,-0.05288625235020473,-0.5369422198302156,-0.5801950983955743,-0.6065046304324542,0.05154244447927748,-0.8185044139535214,-0.014481595916248164,-0.2170102138183628
Denis Istomin,-0.3953754685757914,0.07558619843121966,-0.6840582239954666,0.36406020361887925,-0.44685747731354125,-0.4545832363966009,-0.6887679337400477,-0.08357930637401734,0.7143834264516045,-0.3720252738243014
Denis Kudla,-0.07016972350246194,0.10002902980366113,-0.03055316137753263,0.34936079930897584,-0.4253866221952163,0.4282032408179897,-1.0025073187167628,-0.27801646007094016,1.0317577516100098,0.10178225361391763
Denis Shapovalov,0.13893118376309194,1.7276606420907288,0.3323881289119487,1.4848515812853604,0.10413585868361241,0.1571356522222229,0.7970992113721693,1.0023300765654763,-0.7586309810371766,0.5788207878641827
Dennis Novak,-0.1680791485299477,-0.1521032609951888,-0.04485083943127889,-0.2821955933764876,-0.008532164524668848,-0.12494247586742667,-0.31959986858442424,0.8379576827829579,0.3539105853805418,-0.3437254589139286
Dennis Novikov,1.1585722392855191,0.1593644533809823,-1.2348390276606873,0.1652304743748857,-0.5629519054354384,-1.214190206575866,-1.3601801110342122,1.9185844196314943,1.3867802201198791,1.752612292370863
Devin Britton,-0.8219081296595607,0.4524844024607973,1.7080521418264156,-0.1593161251331326,1.0629089250207473,-1.214190206575866,-1.1545044875921797,1.2808192115061339,1.1826286348858288,2.252896408942927
Diego Hartfield,0.08678286315053424,-1.3369966363896086,0.3520261268726416,-1.4414358598232275,0.39036727439550994,-0.4264496426577924,-0.7824914355104868,-1.1451716474656302,0.8133721666702822,0.46543814404769723
Diego Schwartzman,0.47974702599592295,-0.653515376639507,-0.07549177293234904,-0.9388925434632316,-0.4916652828045217,0.16972478261410964,-0.4019651221037884,-0.7437065162926234,0.4168914158002648,-0.3471153144205712
Dimitar Kuzmanov,0.11959274201181,-0.7455717315602483,-1.0126554511758015,-0.22036944583266233,-0.6134492773244407,1.8242376741411948,0.19214536083680167,-0.8404839140726503,-0.1540426570791893,-0.5120128824734174
Dino Prizmic,0.6416547944001216,-1.1715364683184442,-0.9230066798569275,-0.7087960114288876,-0.6252318759660841,0.5582260592013711,0.23340458386634774,-0.9999111288639725,-0.19499615290938838,-1.2278701238881546
Dmitry Popko,1.0367779919974536,-1.441262851684358,-0.13941563970195275,-0.7892342143683264,-0.6348032170871927,-0.12035616951772396,0.439069560850648,-1.3805337501432273,-0.3991371705750193,-1.1984684190750585
Dmitry Tursunov,-0.1254032592332541,2.254705063203754,-0.35041130175572954,1.371993025076667,-0.5213105499373792,0.23897095508813143,-0.5566638331226024,1.8132039771342623,0.5735069662895347,0.5396403889064212
Dominic Stricker,-0.07131735322013259,1.1138945679916368,-0.5604285748928464,0.4410415284122278,0.6244856963014281,0.30502373378266423,0.8550810456795196,1.4569462311919164,-0.82961552428587,1.1400194965683363
Dominic Thiem,0.33989511841686226,0.5392407086284137,-0.20463881767198375,0.2004591824619204,-0.2903294987515744,0.23687046558676883,0.15122863718899682,0.13739072613610545,-0.12056920398397494,0.08057686741347463
Dominik Hrbaty,0.05024458896411516,-1.1261202108453015,0.07545651070703627,-0.2772835583491705,-0.5519621883375967,-0.6779970518701328,-0.5956256706467958,-1.078014347432433,0.6278910606234691,-0.802410160122175
Dominik Koepfer,-0.059370233595144976,0.24063554718378527,-0.23597846037918,0.08939961494370592,-0.12537250137500264,0.24425517616832298,-0.6806309920168354,-0.11117139015607584,0.683401218153004,0.2965795850594341
Donald Young,-0.18287989281684575,-0.7996412132075746,0.48926825128297513,-0.9116343165628585,0.290187983043256,-0.44170854239877344,0.0024220260963691708,-0.1167447855549535,-0.0030054009528722595,-0.46293165244827494
Dragos Dima,3.340926302936996,-0.044405882851665926,-0.4792452618284994,-0.9947042449486304,-0.1502394674762314,0.001180945710957904,-0.593819971079334,-0.7040557233875575,-0.28260724187875114,0.06514602615557
Duck Hee Lee,-0.6074443463914435,-2.488244604979777,1.44667929241488,-1.0892051634797955,-0.824977255850481,-4.252618087292927,0.1314569448779611,-1.8522077733183275,-0.09380393692364818,-1.3731817169804907
Dudi Sela,0.371901199424894,-0.7482088087026803,-1.1940910607445867,-0.8152479552126822,0.02380415000083318,0.4738252840618024,-1.366296160534464,-0.45478687813937857,1.3452190678042513,0.8573930625187282
Duje Ajdukovic,-0.010105144804467026,0.6333528575737294,0.07738033188345989,0.30294473159186686,-0.5191047674420242,1.8242376741411948,0.3861976166334107,0.7371877653452621,-0.3466570027956933,1.3432258446905336
Dusan Lajovic,-0.10348082617432378,0.035203866386060524,-0.012586846640437663,-0.057337477480750465,-0.35605875327456643,-0.5035070723729758,0.5419263226043938,-0.3561747385436457,-0.50817036738699,-0.23843520682403768
Dustin Brown,0.2918503864913717,1.9617270917633463,-0.701784370572726,0.8977523038732232,2.921753269928329,-0.08904786225403703,0.48967982504326124,2.5303025129547216,-0.48062764380768974,2.717081307190912
Dylan Dietrich,1.2560076371159723,3.5086929684693486,2.1093630100039995,2.7559799382693435,-0.43368828322211767,0.6088665218543706,-0.249240350411663,1.4002538220853018,0.2840724250245014,1.7215387447576915
Dzmitry Zhyrmont,-0.4632143167082072,-1.3895345041895255,2.4341449174016154,-0.3640243180668455,-0.5116814853719934,-1.6482513297882224,-0.7554300823671172,-0.9028820922631972,0.7865113357641141,-1.5709228554084889
Edouard Roger Vasselin,0.3890540405109174,-0.2126300752384565,-0.5888804356943449,-0.7713384375113319,0.679807236154855,-0.17114780003464486,0.47029779138944583,-0.1424446285172023,-0.43013400268306345,1.4046979088310116
Eduardo Russi,-0.9362888140692239,-1.4020940618117281,1.4765920991116104,-0.42388051483108985,1.0011378780226863,-2.902205697213535,-2.2400444014472702,-1.550696511672001,2.2601247938354194,1.3128020799998186
Eduardo Struvay,-0.520906328581502,0.1593644533809823,0.10843877826320385,0.9328599451584288,2.3936426385061513,-1.6939419746567261,-3.0992281209318175,1.5668600855822916,3.1129420378268744,1.1311413401074306
Egor Gerasimov,0.3170333334296915,0.4173546886523753,-0.3920825713620199,0.31581838909308596,0.22638539350679607,0.2487565523819034,-0.3242482711689664,-0.01905023284128435,0.35852454371239695,0.043316243248469805
Elias Ymer,0.5560112263866637,-0.44003194795103695,1.6546683396473343,-0.704585437587542,-0.6594379659780738,-0.045564100477567766,-0.10860270159438988,-0.6220626316388075,0.07196476298769292,-1.1668045215703062
Eliot Spizzirri,0.07035144990693756,-1.3862528133269514,-0.8199395117987115,-0.6620317657866958,-0.11346138467541908,-0.28945128662184105,0.2912168304317391,-0.8072791692498235,-0.25238001583270975,-0.9650175125374044
Elliot Benchetrit,-0.3886479614411426,1.0241927979267862,0.914469305819721,-0.03251307444949739,-0.12082728775639902,0.0176048820079537,-0.27386331966018185,0.4708177065909397,0.3085129402451636,1.6148404186160783
Elmer Moller,0.5642589538317159,-0.2453280352893408,0.5654224861805186,-0.3615812079948361,-0.5792349566454592,-0.061683081921886616,-0.5219438085546741,-0.9360601262048464,0.5547551746231398,1.0741994584406547
Emil Ruusuvuori,0.3601388200793567,-0.2568073644630191,0.42474028140995596,-0.14953632491560898,-0.3807795797136348,0.25768279111817227,-0.04256430185898184,-0.6105519993578967,0.07615600406436798,-0.3358503183453217
Emilio Gomez,-0.45085174273535933,-0.5839078513942753,-0.9999595269138805,-0.412447308707583,-0.6116718158386626,-0.6065046304324542,-0.031037495228811416,0.12798780992646464,0.06748643373064007,-1.245051747866589
Emilio Nava,0.11042037993628258,1.3631525589283717,0.6339189732258632,0.7829874524851685,-0.3085753283592455,0.30502373378266423,-0.28090383227405485,0.9571868630423229,0.29027726399384435,0.8359426377822997
Enzo Couacaud,-0.20692864857876414,-0.9326805956819203,-0.5655322042229154,-0.7055252978199849,-0.13916824139425954,-0.14180389716439876,0.09019317847235334,-0.998497721672506,-0.05284593138340166,-0.07339599216830346
Ergi Kirkin,2.4563797923550803,0.06812400432158724,0.7261962020696188,0.0639884861925393,-0.7446643290421588,1.8242376741411948,-1.5772570303941962,-1.1498166736783377,1.286021616478576,0.06296568891938539
Ernesto Escobedo,-1.4737550408114006,-0.8243544111904242,-1.3667680978853554,-1.1552484190441885,-0.2615709681471364,0.6088665218543706,-1.346011603942214,2.150664820377074,1.3727167004143157,-0.23367343947369287
Ernests Gulbis,0.2220105520999933,0.7469907536208528,0.24659461439271488,1.1526751913584472,-0.479816639405497,0.1818442267473388,-1.6721343203640393,-0.14616264816740296,1.6820405671379186,0.44234436801545896
Ethan Quinn,0.28641785018800825,0.9630276329192322,-0.03271033493739269,0.25974025873948003,0.1271104602871822,-0.010284817124869726,0.16902423846254827,1.3407515851220904,-0.14904335921666056,0.4634956769047985
Evan Furness,1.5022655946463643,0.06812400432158724,-1.9165023918608706,0.05987530491927037,-0.6195935246214803,1.8242376741411948,2.35695107923341,-0.1009236884733261,-2.3028073562607903,1.5182871792223556
Evan King,0.12641760125105855,-2.0662367405393436,-1.0062119457372574,-1.0958510256749556,-0.25918240683105154,0.001180945710957904,2.2463747278508297,-1.1658048025762204,-2.193050365877758,-0.5207152282225556
Evan Zhu,0.214666822803005,-2.3508591761347852,2.5700877849907005,-1.4414358598232275,-0.6488473455832218,0.30502373378266423,-0.5370109174011772,-1.9703675920716173,0.5697106375235563,-0.9287853710080795
Evgeny Donskoy,-0.0070168855071402435,0.40653780904921,-1.0015485237557644,-0.10645071333208334,-0.384200709023518,0.6480720434839636,0.4389509263967986,0.9165047533762625,-0.39901941519199713,-0.359798941256204
Evgeny Korolev,-0.8565689431170345,-1.0365853032553929,0.21809410935903117,-0.16357565913542566,-0.6283592937430731,-4.252618087292927,1.41237003075627,-0.20333146407323283,-1.3652255699437545,-0.9894697459833036
Fabian Marozsan,0.254501281695065,2.0126643507165376,-0.22462805476300712,1.4264132335784157,-0.08608388384946947,0.11693057897271038,0.08980272581226215,0.9562174555641024,-0.05967153705656539,0.7122468474344609
Fabio Fognini,0.20467097697430367,0.3894539058489395,0.7495692227137295,-0.3764820002477098,-0.2629715049689797,0.4997947514657138,-0.414137714788038,0.27514215860929997,0.4431600285323556,0.24199913894406344
Fabrice Santoro,0.3375110204987271,-0.5603940840289547,-1.8099123233991394,-0.412447308707583,0.61750668895673,-0.27691245436509204,0.37622751001441335,-1.203198164844293,-0.357609441861711,-0.20157581390435153
Facundo Arguello,-0.8331219222487437,-1.3162138434761301,1.9554457614085534,-1.4414358598232275,-0.604047281270227,1.8242376741411948,2.355367550793572,-0.22234630936364985,-2.301235561626861,-1.118476356922013
Facundo Bagnis,-0.14308561120603505,-0.10084557620335355,0.9555491613581049,-0.21217436922869826,-0.18345836693821227,0.23897095508813143,0.5255715963858637,-0.5121884144119335,-0.49469065940831064,-0.26023114324272284
Facundo Diaz Acosta,-0.3334072899932942,0.2194791414330541,-0.8230979178242608,-0.37873300805669463,-0.3975873087505486,0.4218863431771228,1.7201550935242118,-0.1429109827124414,-1.7071863452038647,0.6040008002411255
Facundo Mena,0.6837811057896677,-1.1464570482624787,3.341815443849913,-1.4414358598232275,-0.11860821654098874,1.3178330293806364,-0.01594300068092737,-1.2196883355821628,0.05250378805447155,-0.25402180157202847
Farrukh Dustov,-1.321123586795258,-1.0680883262962872,-0.22038443464524962,-0.21217436922869826,-0.1510523636816167,-0.8343867214862335,-0.7782592840414495,-0.8512447110059739,0.7655298178883659,0.040254765017607684
Federico Agustin Gomez,0.9722986846096531,1.748107401576008,-0.8389255690725939,-0.19261793642378613,-0.060963634381407374,1.8242376741411948,0.40351182245142286,1.0295034641182332,-0.36384291187748724,3.0433239790493207
Federico Arnaboldi,-0.3334072899932942,0.4046553910403472,0.6503292567893175,-0.24691436787593476,-0.6306614149265216,1.8242376741411948,-0.7782592840414495,0.6106095523860234,0.41639736043594605,-1.1742199542412086
Federico Cina,0.018926068232898188,0.37156666559567303,-0.5206629941778191,-0.6309935496524989,0.11354427248257307,-0.3108738074708179,0.9981569955771996,0.7525115285158672,-0.9540818167792097,1.1856060453334691
Federico Coria,0.5110911727646946,-0.7664517736003178,-0.2509403897470576,0.08044720717667578,-0.5078801137504674,-0.6836710546325738,0.6091303304845914,-1.1803509339783127,-0.6035161843936077,-0.8851214946415747
Federico Delbonis,-0.10622847835330153,-0.15456810436843965,0.1350007687758221,-0.420097781206583,-0.4354302114318958,0.12837095270516694,0.8668388258734098,-0.15229520965819854,-0.8271436648302265,-0.4140573147675965
Federico Gaio,0.402165861391212,0.46148130941619253,0.04782154875400185,0.17037180664432014,-0.18543941959209118,0.2037428023998105,-0.31535773562607294,1.4610606535487753,0.30523490346406684,0.1826340342758633
Federico Luzzi,1.2897352748265143,-1.0704920138219864,-1.1593293285111188,-0.8376118089487729,-0.5606132538687553,-1.214190206575866,-1.4212817978684524,-0.7239760375013283,1.447429148850125,-0.39146249293798013
Feliciano Lopez,-0.6336971586048429,0.503359260166675,-0.05851712747140601,1.085875228832078,0.7284112101805188,0.27401936653674114,0.017982453124456652,0.0062615481392211455,0.0124584425588637,0.09161608523345685
Felix Auger Aliassime,0.11393883380957034,1.0749942356505047,-0.004490571179149401,1.5326091138616116,-0.09663866277154007,0.21749700580884618,0.5448088042022566,0.394199705195897,-0.5148633623176712,-0.3774106237040137
Felix Mantilla,0.9061489288439313,-1.228840781785744,-1.5712567323212578,-1.280769226403416,-0.542524731524273,-0.6065046304324542,0.15896419765026248,-1.0343937142059545,-0.13088017654219486,-0.2182314083381538
Fernando Gonzalez,0.1110430937844336,1.1502075370150888,-0.4673215599278006,0.366376753097871,-0.18512756070752553,-0.028620264862758312,0.12556840063400831,1.0542384486888163,-0.1548271508855448,0.6478601436025744
Fernando Romboli,-1.2773127064758096,-2.0202754879765217,0.1420207234113013,-0.6450881985250323,2.916600981166802,-0.3855280594991607,-0.7021619451270097,-0.728141194088753,0.7336379107172325,-1.0664489994240973
Fernando Verdasco,0.09456367549526923,0.5996105132156161,0.2875207166206762,0.20129849412218961,-0.42832924880778384,-0.18928767024670784,0.4261665577684997,0.2131688793413002,-0.3969795572155232,0.11208476341476817
Filip Bergevi,-0.7781559552952093,-0.28110668000919947,0.44801740270851387,-0.9396277444846386,0.3694414018332207,1.356787230486504,1.7516653605238135,0.018508397648303487,-1.702006751278432,1.7736326334033032
Filip Cristian Jianu,-1.2984943146998207,-0.4461975489655728,-0.19685163217404442,-0.2966860967070714,-0.6973387733959228,-1.214190206575866,-1.4972863351500676,-0.829571556619139,1.1205166305724592,0.9254973002854292
Filip Horansky,0.5670001810291959,1.2040831533536014,1.1251229418127404,-0.32004833677066774,-0.753615741401628,1.8242376741411948,-0.6091848328533686,-0.3191383878824729,0.6413497506354038,0.7027113650514887
Filip Krajinovic,-0.11035387199480151,0.911305694126813,-0.47049503668427556,0.5380707129483636,-0.021984790879858215,0.29906603300900036,-0.9610345562403622,-0.1386144103857556,0.9841945834524797,1.4162715816130536
Filip Misolic,0.7108960870915456,0.3417955432298834,-0.8316784724526598,-0.7333432228441635,-0.4629823329284731,0.30502373378266423,0.5162769958752387,-0.08766181325117221,-0.6139149361510075,0.8430048076943844
Filippo Volandri,0.8689637685353937,-0.5890938632763824,-0.18385806025742954,-1.0167171071308574,-0.5346583893868142,0.6088665218543706,0.6658504193881802,-0.4740666422558424,-0.6242376029761633,0.15286657077414906
Fitriadi M Rifqi,3.112462929821735,-0.18822617885739412,-2.9907460532234333,-1.4414358598232275,-0.22647179637886994,1.2165520979977826,2.091365557464851,-0.9236585444866919,-2.039189799756602,-0.049653469193092055
Flavio Cobolli,-0.23009774483788625,0.38302353663341615,0.12622582548147457,0.4944011379666948,-0.3827045405532568,0.2646906211822579,0.08248440279682359,0.0656295513232526,-0.04519427705492029,-0.12815506316320968
Flavio Saretta,0.817548346878934,-0.4050272454168984,-0.8800620264993373,-0.7528645737383219,-0.11430811000989405,-0.6617487731657773,-0.9521785247539636,-0.11182423601617329,0.9818018895663025,-0.5910367496837088
Florent Serra,1.1296719094205545,-0.34993316524227425,1.1759524360731561,-1.4414358598232275,-0.6453963937024101,1.8242376741411948,-0.03213862851650876,0.011547278948536133,0.06857940771790985,-1.0522150997312714
Florian Mayer,-0.510518056347082,-0.5526383759813552,-1.0178725411931702,-0.06987920136268477,0.0752120258288856,-0.8702172364250509,-0.6317620698500129,-0.5297056742818895,0.6552299567180319,-0.019391893678354755
Frances Tiafoe,0.09384602395980549,0.4935893513446024,-0.35076903971530826,0.7511292106613441,-0.10621317650657723,-0.45849202194374955,-0.8225340994098491,0.15414063285302296,0.8341027003667494,-0.03903046147337526
Francesco Maestrelli,1.1210970862738068,1.9410681839809711,0.33196191635085615,0.18150051320220795,-0.3124361275719591,1.3178330293806364,-0.9612320499215123,0.2636898359239454,0.5312755541311195,1.088970096918126
Francesco Passaro,0.15084997405275088,0.5157633350961033,2.242796426077839,-0.6835325683808084,-0.08808078144376866,1.0646307039619294,0.2200680950299535,0.36993341499670584,-0.1817584862776231,0.6938099292553851
Francisco Cerundolo,0.6593143575074236,0.6966898836090638,0.5989985652305055,-0.24550140183388813,-0.4836848534701921,0.1872986666342642,-0.08621994302863702,0.5303040712118109,0.10912233491794308,-0.35310037055377785
Francisco Comesana,0.7870762726539647,0.4385603469039617,-0.7916465637042992,1.0189218400085105,-0.14697058737647392,0.13622218350352608,-0.4414880820371261,0.18194552026355815,0.31890026460481785,-0.6513503457026883
Francisco Llanes,-0.16898505615440437,-1.8642857823087713,1.5916413556374998,-1.4414358598232275,-0.474083164030704,-0.6065046304324542,0.7580116992194471,-1.673703552478785,-0.7157159758619754,-0.4320699699324658
Franco Skugor,0.1876490848482573,-0.18439664434836645,-0.7181937176899603,0.7316484362616777,0.3247198370534297,-0.7077855618153078,-2.0445190035777023,-0.8072791692498235,2.0660482218986322,0.8949823782473261
Franco Squillari,1.6457492284377848,0.12439814302891854,0.5660126754232951,-0.7911638050353529,-0.47157982660729525,-0.201380910977894,-0.1579631376470006,0.00492636529800543,0.16162502661931488,-1.3339442378745368
Frank Dancevic,-0.1613375103944566,0.91221052320604,-1.4267358570783857,0.10837920408787594,0.7631242113814015,-0.26468149385178463,-0.21394788729159647,0.7574944305258888,0.24904147593973164,2.27700139173634
Gabriel Decamps,-0.059370233595144976,-0.4243808069141376,-0.8376679456206906,1.141589246695278,-0.5313260207500407,0.8114283785432225,-0.8852830147851711,-1.760532051871809,0.9154020694193198,-0.18041262592771376
Gabriel Diallo,0.2207954470675001,0.9700697043027067,0.06423782317261006,1.2468797129140663,0.2746842708478677,-0.6477036524408739,0.2801940091291932,0.6430386813259935,-0.24143887266267017,0.006165921792023466
Gabriele Felline,1.8893377230139172,-1.9617793483511146,0.5746881059890181,-1.4414358598232275,-0.6405843723170264,-1.214190206575866,0.859145525703707,-1.2821070202162466,-0.8161004096223836,-1.4538418910639836
Gael Monfils,0.41911036837497734,0.5194250257367153,-0.1684566627183764,0.8111129482415977,-0.42381648649736375,0.05381512750959137,-0.31372603480054795,-0.36259876149849307,0.3378425575091517,-0.27561962450096367
Gastao Elias,1.913696572471531,1.002552051585048,0.27634850400369,-0.7231614986523061,-0.5110285976839419,0.30502373378266423,-0.38255312168636924,1.9669959150483787,0.41639736043594605,0.46777346971387834
Gaston Gaudio,0.9874405963249869,-0.39184618928688464,0.20026440952753224,-0.7113354909727166,-0.27415848613628757,-0.7141957452689681,0.5183325677778944,-0.7263426037441831,-0.4926545087911307,-0.008462952589585515
Gavin Van Peperzeel,-1.8703977367481326,0.35738578326224096,-0.008589212404408096,-0.40468135737840805,1.9352470436792422,-0.6779970518701328,2.2335042849944338,2.29136267508505,-2.333020742001865,-0.6892506575642083
Genaro Alberto Olivieri,0.028321624452263425,-0.6589107839670529,0.8197654345819901,-0.5256360493303026,-0.7234889802497507,1.8242376741411948,0.8386046051513476,-1.1782384278173414,-0.7957116954774974,-0.7938518784161103
George Bastl,-1.3938115517078726,-0.10413167105778824,0.5701905240495395,-0.05034754008713907,1.4286599871542713,0.7765039227984344,-0.9761123652189879,0.5395882926260881,1.005558382386905,-0.46293165244827494
Gerald Melzer,2.2728600336231484,1.056372536576795,-1.0079822705432215,-0.27232971876843065,-0.5989691954161833,0.30502373378266423,-0.5655890117625065,-0.14423126925166493,0.5980769707291927,0.2862622955217119
Germain Gigounon,-0.002427468629296199,-0.4993758577159411,1.3327805284542498,-1.1680627820641465,-0.8634898157506451,-4.252618087292927,-3.1021336556903694,-1.1423678929048067,3.1158260428294344,0.4113417645749201
Gianluca Mager,0.3822434400248947,-0.8623081108662763,-0.11646220475416401,-0.356043491831614,-0.49756989803923213,0.4218863431771228,-0.9167564408657265,-0.8042586358467292,0.5636876159236852,-0.8202774499997486
Gianluigi Quinzi,-0.5908360399430718,-0.8975890147903075,-0.5229963875496106,-1.280769226403416,-0.8658783770667299,-4.252618087292927,0.6049918226258715,-0.38083619428861476,-0.5638299630418826,0.32322910216496753
Gijs Brouwer,0.21245088973239917,-0.06827015085614621,-0.18862657499964242,-0.2659079157386418,-0.0780671960702421,0.7496717181052164,1.021991249951587,0.2217441151221234,-1.0150407810819864,-0.26045199534044916
Gilles Arnaud Bailly,0.5544727727367101,-1.4579260448549636,-1.1579391952837421,-1.1759866393904959,-0.3653319230740584,-0.201380910977894,-1.1149448662486527,-1.3603624157286804,1.1433621468432313,-0.805582856455576
