player,first_in_percent,first_won_percent,second_won_percent,return_points_won_percent,winners_percent,unforced_percent,df_percent,aces_and_unret_percentage,winners_per_point,forced_per_point,unforced_per_point,net_frequency,net_winner_rate,net_unforced_rate,net_forced_rate,net_points_won_ratio,forehand_side_shot_usage_pct,forehand_side_winner_pct,forehand_side_induced_forced_pct,forehand_side_unforced_pct,backhand_side_shot_usage_pct,backhand_side_winner_pct,backhand_side_induced_forced_pct,backhand_side_unforced_pct,forehand_groundstroke_shot_usage_pct,forehand_groundstroke_winner_pct,forehand_groundstroke_induced_forced_pct,forehand_groundstroke_unforced_pct,backhand_groundstroke_shot_usage_pct,backhand_groundstroke_winner_pct,backhand_groundstroke_induced_forced_pct,backhand_groundstroke_unforced_pct,forehand_slice_shot_usage_pct,forehand_slice_winner_pct,forehand_slice_induced_forced_pct,forehand_slice_unforced_pct,backhand_slice_shot_usage_pct,backhand_slice_winner_pct,backhand_slice_induced_forced_pct,backhand_slice_unforced_pct,forehand_volley_shot_usage_pct,forehand_volley_winner_pct,forehand_volley_induced_forced_pct,forehand_volley_unforced_pct,backhand_volley_shot_usage_pct,backhand_volley_winner_pct,backhand_volley_induced_forced_pct,backhand_volley_unforced_pct,overhead_smash_shot_usage_pct,overhead_smash_winner_pct,overhead_smash_induced_forced_pct,overhead_smash_unforced_pct,backhand_overhead_smash_shot_usage_pct,backhand_overhead_smash_winner_pct,backhand_overhead_smash_induced_forced_pct,backhand_overhead_smash_unforced_pct,forehand_drop_shot_shot_usage_pct,forehand_drop_shot_winner_pct,forehand_drop_shot_induced_forced_pct,forehand_drop_shot_unforced_pct,backhand_drop_shot_shot_usage_pct,backhand_drop_shot_winner_pct,backhand_drop_shot_induced_forced_pct,backhand_drop_shot_unforced_pct,forehand_lob_shot_usage_pct,forehand_lob_winner_pct,forehand_lob_induced_forced_pct,forehand_lob_unforced_pct,backhand_lob_shot_usage_pct,backhand_lob_winner_pct,backhand_lob_induced_forced_pct,backhand_lob_unforced_pct,forehand_half_volley_shot_usage_pct,forehand_half_volley_winner_pct,forehand_half_volley_induced_forced_pct,forehand_half_volley_unforced_pct,backhand_half_volley_shot_usage_pct,backhand_half_volley_winner_pct,backhand_half_volley_induced_forced_pct,backhand_half_volley_unforced_pct,forehand_swinging_volley_shot_usage_pct,forehand_swinging_volley_winner_pct,forehand_swinging_volley_induced_forced_pct,forehand_swinging_volley_unforced_pct,backhand_swinging_volley_shot_usage_pct,backhand_swinging_volley_winner_pct,backhand_swinging_volley_induced_forced_pct,backhand_swinging_volley_unforced_pct
Brian Battistone,0.64,0.5833333333333334,0.2962962962962963,0.175,0.1391304347826087,0.1391304347826087,0.0666666666666666,0.0533333333333333,0.375,0.28125,0.34375,0.408602151,0.236842105,0.078947368,0.210526316,0.526315789,49.46236559139785,17.391304347826086,10.869565217391305,8.695652173913043,50.53763440860215,8.51063829787234,8.51063829787234,14.893617021276595,20.43010752688172,0.0,5.263157894736842,10.526315789473683,31.18279569892473,6.896551724137931,0.0,17.24137931034483,5.376344086021505,20.0,0.0,20.0,1.0752688172043012,0.0,0.0,0.0,13.978494623655912,15.384615384615383,23.07692307692308,0.0,12.903225806451612,16.666666666666664,25.0,16.666666666666664,7.526881720430108,57.14285714285714,14.285714285714285,14.285714285714285,,,,,1.0752688172043012,0.0,0.0,0.0,,,,,,,,,,,,,1.0752688172043012,100.0,0.0,0.0,5.376344086021505,0.0,20.0,0.0,,,,,,,,
Bruno Kuzuhara,0.6265822784810127,0.6868686868686869,0.4915254237288136,0.376,0.0636042402826855,0.2120141342756183,0.0443037974683544,0.0126582278481012,0.1702127659574468,0.2659574468085106,0.5638297872340425,0.016566265,0.636363636,0.0,0.0,0.727272727,63.10240963855421,3.579952267303103,4.534606205250596,8.591885441527445,36.89759036144578,0.4081632653061224,2.4489795918367347,6.938775510204081,56.92771084337349,2.1164021164021163,5.026455026455026,9.25925925925926,28.614457831325304,0.5263157894736842,2.631578947368421,7.894736842105263,4.66867469879518,0.0,0.0,3.225806451612903,6.927710843373494,0.0,0.0,4.3478260869565215,0.1506024096385542,100.0,0.0,0.0,0.3012048192771084,0.0,0.0,0.0,1.0542168674698795,71.42857142857143,0.0,0.0,,,,,,,,,0.6024096385542169,0.0,25.0,0.0,0.1506024096385542,0.0,0.0,0.0,0.4518072289156626,0.0,0.0,0.0,0.1506024096385542,100.0,0.0,0.0,,,,,,,,,,,,
Bu Yunchaokete,0.5660377358490566,0.7333333333333333,0.4521739130434782,0.42578125,0.1554702495201535,0.1324376199616123,0.0188679245283018,0.1018867924528302,0.3253012048192771,0.2891566265060241,0.3855421686746988,0.022035677,0.333333333,0.19047619,0.047619048,0.523809524,46.06505771248688,9.339407744874716,7.517084282460136,7.972665148063782,53.93494228751312,2.529182879377432,2.9182879377431905,5.642023346303502,42.28751311647429,8.6848635235732,7.94044665012407,7.94044665012407,45.64533053515215,2.2988505747126435,3.218390804597701,5.517241379310345,1.7838405036726128,0.0,0.0,0.0,7.135362014690451,1.4705882352941175,1.4705882352941175,4.411764705882353,0.7345225603357817,28.57142857142857,14.285714285714285,14.285714285714285,0.3147953830010493,33.33333333333333,0.0,66.66666666666666,0.7345225603357817,57.14285714285714,0.0,14.285714285714285,,,,,0.3147953830010493,0.0,0.0,33.33333333333333,0.2098635886673662,0.0,0.0,0.0,0.1049317943336831,0.0,0.0,0.0,0.3147953830010493,33.33333333333333,0.0,0.0,0.1049317943336831,0.0,0.0,0.0,0.3147953830010493,0.0,0.0,0.0,,,,,,,,
Cameron Norrie,0.6434494195688225,0.7030927835051546,0.4948837209302326,0.3383356070941337,0.1563813687573566,0.1785774340003363,0.0315091210613598,0.0971807628524046,0.309373482272948,0.2209810587663914,0.4696454589606605,0.038941819,0.451306413,0.090261283,0.09263658,0.757719715,57.58949218388678,7.452618053324766,4.673947960167042,9.363957597173144,42.40125797798539,3.773996509598604,3.5776614310645725,8.37696335078534,50.92035889371937,5.340599455040872,4.559491371480473,9.827429609445955,37.34159652206087,2.6504830319544217,3.492692593510032,8.545949962843697,2.728702247710665,2.0338983050847457,0.6779661016949152,0.3389830508474576,2.9136990102673206,0.3174603174603174,1.9047619047619049,4.761904761904762,1.516973452964573,43.29268292682927,9.146341463414634,9.146341463414634,1.091480899084266,42.3728813559322,8.47457627118644,11.864406779661016,1.054481546572935,54.38596491228071,11.403508771929824,6.140350877192982,0.0277495143834982,33.33333333333333,0.0,0.0,0.8139857552492832,29.545454545454547,9.090909090909092,17.045454545454543,0.4624919063916382,22.0,14.000000000000002,18.0,0.3699935251133105,0.0,2.5,5.0,0.545740449542133,3.389830508474576,0.0,1.694915254237288,0.1202478956618259,23.07692307692308,7.6923076923076925,7.6923076923076925,0.0184996762556655,50.0,0.0,0.0,0.0647488668948293,28.57142857142857,0.0,14.285714285714285,,,,
Camilo Ugo Carabelli,0.5938697318007663,0.6494623655913978,0.4559748427672956,0.4137931034482758,0.1156186612576064,0.1636240703177822,0.0408684546615581,0.0459770114942528,0.2872340425531915,0.2659574468085106,0.4468085106382978,0.018617861,0.542372881,0.050847458,0.118644068,0.813559322,53.70779425686336,5.992949471210341,4.935370152761457,6.698002350176263,44.24108551593562,2.353780313837375,2.9243937232524964,6.704707560627675,45.787314610287154,4.203997243280496,4.548587181254307,7.167470709855273,31.05080467024297,2.1341463414634148,3.252032520325204,7.825203252032519,4.102240454402019,2.307692307692308,2.307692307692308,1.5384615384615383,11.454717576522562,0.8264462809917356,1.6528925619834711,3.8567493112947657,0.5048911328494794,56.25,18.75,0.0,0.347112653834017,45.45454545454545,18.181818181818183,18.181818181818183,0.4417797412432944,78.57142857142857,7.142857142857142,0.0,0.0315556958030924,0.0,0.0,0.0,1.5777847901546227,22.0,18.0,14.000000000000002,0.1262227832123698,0.0,0.0,25.0,0.9151151782896814,3.4482758620689653,3.4482758620689653,0.0,1.0728936573051435,8.823529411764707,2.941176470588235,0.0,0.1577784790154623,20.0,20.0,0.0,0.1577784790154623,20.0,0.0,0.0,0.2208898706216472,71.42857142857143,0.0,14.285714285714285,,,,
Carlos Alcaraz,0.6545791990863017,0.7106870229007634,0.5563132878693945,0.4136975455265241,0.1910509171952683,0.1796674095662609,0.0291955171675351,0.0915839817260332,0.361818795343344,0.2302176480512907,0.4075417580563523,0.046506593,0.501057977,0.119339822,0.089293271,0.732966568,53.23164731352096,11.535475283765296,6.52198025659038,10.093540873294634,46.675851210391656,4.924945184685445,4.068982965086861,8.833698768763703,44.19405628813225,8.211979514584725,6.555332887998219,10.57670897350256,37.17181657154104,3.4468152697622703,4.05040504050405,9.00619473712077,3.4087777996457387,2.5981524249422634,1.327944572748268,1.9630484988452657,6.010627829167486,1.1787819253438114,1.60445317616241,5.239030779305828,1.7575280456603033,58.79059350503919,6.9428891377379625,10.862262038073908,1.36784097618579,43.59712230215828,8.489208633093526,15.39568345323741,0.7478842747490652,63.42105263157895,7.894736842105263,9.736842105263158,0.0846290100373942,39.53488372093023,13.953488372093023,2.3255813953488373,2.107852784884865,33.61344537815126,11.017740429505135,13.818860877684408,0.9289509938988388,19.491525423728813,10.59322033898305,21.398305084745765,0.5294233418618381,10.037174721189592,6.319702602230483,3.717472118959108,0.9053335957488684,10.652173913043478,5.217391304347826,3.0434782608695654,0.2755363117496556,17.857142857142858,17.857142857142858,8.571428571428571,0.1869710686872663,16.842105263157894,12.63157894736842,7.368421052631578,0.2105884668372367,49.53271028037384,15.887850467289718,15.887850467289718,0.0196811651249754,40.0,0.0,40.0
Carlos Berlocq,0.6237942122186495,0.6649484536082474,0.4444444444444444,0.3981191222570533,0.1380952380952381,0.165079365079365,0.0434083601286173,0.0562700964630225,0.3180778032036613,0.2654462242562929,0.4141876430205949,0.033818059,0.44,0.07,0.12,0.75,51.74163003043625,5.032679738562091,5.359477124183006,5.620915032679739,47.71728102806899,4.394046775336641,2.409638554216868,6.66194188518781,47.14237402773081,3.3715925394548063,4.949784791965567,5.88235294117647,33.6827866080487,3.0120481927710845,1.8072289156626504,7.630522088353414,1.048359824146094,6.451612903225806,6.451612903225806,0.0,9.671964829218805,2.097902097902098,1.3986013986013983,3.4965034965034967,0.7778153533987149,56.52173913043478,17.391304347826086,0.0,1.318904294893473,41.02564102564102,10.256410256410255,7.6923076923076925,0.8454514710855596,32.0,8.0,16.0,0.0676361176868447,50.0,0.0,0.0,0.3381805884342239,20.0,20.0,0.0,1.6909029421711192,14.000000000000002,10.0,8.0,1.3527223537368955,0.0,5.0,0.0,1.149814000676361,2.941176470588235,5.88235294117647,2.941176470588235,0.2029083530605343,66.66666666666666,16.666666666666664,0.0,0.1352722353736895,25.0,25.0,0.0,0.0338180588434223,100.0,0.0,0.0,,,,
Carlos Eduardo Severino,0.515625,0.5454545454545454,0.3548387096774194,0.3061224489795918,0.0884955752212389,0.3274336283185841,0.09375,0.015625,0.1875,0.1666666666666666,0.6458333333333334,0.006622517,0.0,0.0,0.0,0.0,46.68874172185431,2.127659574468085,4.964539007092199,9.219858156028367,53.31125827814569,3.7267080745341614,0.6211180124223602,11.180124223602483,45.033112582781456,2.2058823529411766,5.147058823529411,9.558823529411764,46.026490066225165,2.877697841726619,0.0,12.949640287769784,1.3245033112582782,0.0,0.0,0.0,5.629139072847682,0.0,0.0,0.0,,,,,0.3311258278145695,0.0,0.0,0.0,,,,,,,,,,,,,0.9933774834437088,66.66666666666666,33.33333333333333,0.0,,,,,0.3311258278145695,0.0,0.0,0.0,0.3311258278145695,0.0,0.0,0.0,,,,,,,,,,,,
Carlos Gimeno Valero,0.8048780487804879,0.5151515151515151,0.375,0.1578947368421052,0.0886075949367088,0.2784810126582278,0.024390243902439,0.0,0.21875,0.125,0.65625,0.004784689,0.0,0.0,0.0,0.0,62.67942583732058,4.580152671755725,3.0534351145038165,12.213740458015266,37.32057416267943,1.282051282051282,0.0,6.41025641025641,59.80861244019139,4.0,3.2,12.8,34.44976076555024,1.3888888888888888,0.0,6.944444444444445,0.9569377990430622,0.0,0.0,0.0,2.392344497607656,0.0,0.0,0.0,0.4784688995215311,0.0,0.0,0.0,,,,,,,,,,,,,1.4354066985645932,33.33333333333333,0.0,0.0,,,,,,,,,0.4784688995215311,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Carlos Moya,0.6045370938074801,0.6774847870182555,0.524031007751938,0.3444584382871536,0.1522211867039453,0.1857719788754271,0.0367872470876762,0.0580926796507723,0.3227315247895229,0.255378858746492,0.4209541627689429,0.049392026,0.370229008,0.089694656,0.11259542,0.685114504,59.45127082982663,7.729331823329558,6.285390713476784,8.805209513023783,40.498232620770914,4.488778054862843,3.491271820448877,9.43474646716542,52.85305504123885,5.636942675159236,6.305732484076433,8.949044585987261,26.79683554957078,3.580402010050252,3.391959798994975,11.180904522613066,2.272344723110588,2.2222222222222223,0.0,1.4814814814814816,10.183470796162265,0.9917355371900828,1.983471074380165,5.454545454545454,1.21191718565898,38.88888888888889,8.333333333333332,13.88888888888889,1.8010435953543174,32.71028037383177,11.214953271028037,8.411214953271028,1.0604275374516074,55.55555555555556,14.285714285714285,4.761904761904762,0.0504965494024574,66.66666666666666,0.0,0.0,1.043595354317455,29.03225806451613,12.903225806451612,16.129032258064516,0.3366436626830499,15.0,10.0,20.0,0.504965494024575,6.666666666666667,3.333333333333333,6.666666666666667,1.1277562699882175,7.462686567164178,5.970149253731343,0.0,0.26931493014644,25.0,0.0,0.0,0.2019861976098299,0.0,0.0,25.0,0.235650563878135,42.85714285714285,0.0,21.428571428571427,,,,
Carlos Taberner,0.6348547717842323,0.7254901960784313,0.4886363636363636,0.3542600896860987,0.1012931034482758,0.1487068965517241,0.0331950207468879,0.0705394190871369,0.2362204724409448,0.2834645669291338,0.4803149606299212,0.02308627,0.473684211,0.105263158,0.157894737,0.684210526,63.06196840826246,4.816955684007708,5.009633911368015,7.70712909441233,36.81652490886999,1.65016501650165,3.3003300330033,6.930693069306932,57.35115431348724,3.389830508474576,4.661016949152542,7.415254237288135,33.171324422843256,1.098901098901099,2.93040293040293,7.326007326007327,2.551640340218712,0.0,4.761904761904762,9.523809523809524,2.551640340218712,0.0,4.761904761904762,0.0,0.850546780072904,57.14285714285714,14.285714285714285,0.0,0.4860267314702308,25.0,25.0,0.0,0.850546780072904,57.14285714285714,0.0,28.57142857142857,,,,,0.9720534629404616,12.5,12.5,12.5,0.2430133657351154,50.0,0.0,50.0,0.3645200486026731,0.0,0.0,0.0,0.3645200486026731,0.0,0.0,0.0,,,,,,,,,0.1215066828675577,0.0,100.0,0.0,,,,
Casper Ruud,0.650877036773217,0.726812585499316,0.541698546289212,0.3680320569902048,0.1729664752237211,0.1513734918302836,0.0272460154928323,0.1081827085744813,0.3590640129101667,0.2241796664873588,0.4160839160839161,0.037162162,0.443097643,0.113804714,0.097643098,0.714478114,55.57557557557558,9.451548991354466,5.583573487031701,8.424891930835734,44.3018018018018,3.219793255380444,2.389425521098119,6.897136078630741,47.10710710710711,7.803867403314917,5.694857628559286,8.898215044623885,33.84134134134134,2.802632551948532,2.4181024920505805,7.025068401981809,4.441941941941942,1.1267605633802815,0.9014084507042254,1.5774647887323945,7.912912912912913,0.8538899430740038,1.170145477545857,5.692599620493358,1.0510510510510511,49.04761904761904,8.333333333333332,12.857142857142856,0.8783783783783784,36.46723646723647,8.831908831908832,13.675213675213676,1.1011011011011012,58.18181818181818,11.59090909090909,10.0,0.0475475475475475,52.63157894736842,10.526315789473683,5.263157894736842,0.8558558558558558,26.31578947368421,9.35672514619883,14.619883040935672,0.2452452452452452,9.183673469387756,8.16326530612245,27.55102040816326,0.5780780780780781,3.0303030303030303,4.761904761904762,1.2987012987012987,1.1786786786786787,2.123142250530785,3.1847133757961785,2.123142250530785,0.2152152152152152,25.58139534883721,8.13953488372093,5.813953488372093,0.1951951951951951,8.974358974358974,3.8461538461538463,6.41025641025641,0.2252252252252252,32.22222222222222,17.77777777777778,13.333333333333334,0.0025025025025025,0.0,0.0,0.0
Cedric Pioline,0.5368421052631579,0.7843137254901961,0.5227272727272727,0.3434343434343434,0.1649484536082474,0.1391752577319587,0.0210526315789473,0.0757575757575757,0.3614457831325301,0.2311062431544359,0.4074479737130339,0.118198874,0.346938776,0.108843537,0.129251701,0.721088435,53.06122448979592,7.6923076923076925,10.76923076923077,13.846153846153848,46.93877551020408,13.043478260869565,5.217391304347826,6.086956521739131,43.26530612244898,2.830188679245284,7.547169811320755,13.20754716981132,24.489795918367346,10.0,6.666666666666667,6.666666666666667,0.8163265306122449,0.0,0.0,50.0,10.20408163265306,0.0,0.0,4.0,4.8979591836734695,33.33333333333333,16.666666666666664,25.0,9.79591836734694,37.5,8.333333333333332,8.333333333333332,2.857142857142857,28.57142857142857,42.85714285714285,0.0,0.4081632653061224,0.0,0.0,0.0,,,,,,,,,0.8163265306122449,50.0,50.0,0.0,0.8163265306122449,0.0,0.0,0.0,,,,,1.2244897959183674,0.0,0.0,0.0,0.4081632653061224,0.0,0.0,0.0,,,,
Cedrik Marcel Stebe,0.75,0.4444444444444444,0.6,0.3709677419354839,0.0737704918032786,0.2540983606557377,0.0166666666666666,0.0,0.2045454545454545,0.1136363636363636,0.6818181818181818,0.031347962,0.3,0.0,0.0,0.5,60.81504702194357,4.123711340206185,1.5463917525773196,10.824742268041238,37.61755485893417,0.8333333333333334,1.6666666666666667,7.5,57.68025078369906,3.260869565217391,1.0869565217391304,11.41304347826087,31.347962382445143,0.0,2.0,8.0,0.3134796238244514,0.0,0.0,0.0,4.702194357366771,0.0,0.0,6.666666666666667,0.9404388714733544,33.33333333333333,0.0,0.0,0.9404388714733544,33.33333333333333,0.0,0.0,0.6269592476489028,50.0,0.0,0.0,,,,,0.6269592476489028,0.0,50.0,0.0,,,,,,,,,0.6269592476489028,0.0,0.0,0.0,0.3134796238244514,0.0,0.0,0.0,,,,,0.3134796238244514,0.0,0.0,0.0,,,,
Cem Ilkel,0.5522388059701493,0.7657657657657657,0.5444444444444444,0.3846153846153846,0.1724137931034483,0.128735632183908,0.0547263681592039,0.0646766169154228,0.4052287581699346,0.3006535947712418,0.2941176470588235,0.038258575,0.517241379,0.034482759,0.103448276,0.862068966,63.98416886543535,8.8659793814433,7.216494845360824,7.628865979381444,36.01583113456465,6.95970695970696,4.029304029304029,2.93040293040293,56.72823218997362,6.976744186046512,6.744186046511628,7.209302325581396,27.83641160949868,5.687203791469194,4.739336492890995,3.3175355450236967,3.298153034300792,0.0,12.0,8.0,5.936675461741425,2.2222222222222223,2.2222222222222223,0.0,1.1873350923482848,22.22222222222222,22.22222222222222,11.11111111111111,1.3192612137203166,60.0,0.0,0.0,1.3192612137203166,70.0,10.0,0.0,,,,,1.0554089709762533,50.0,0.0,37.5,,,,,0.395778364116095,0.0,0.0,0.0,0.9234828496042216,0.0,0.0,14.285714285714285,,,,,,,,,,,,,,,,
Charles Broom,0.6666666666666666,0.6290322580645161,0.5483870967741935,0.336734693877551,0.0994764397905759,0.1570680628272251,0.021505376344086,0.064516129032258,0.2363636363636363,0.2545454545454545,0.509090909090909,0.041666667,0.272727273,0.090909091,0.090909091,0.454545455,48.10606060606061,8.661417322834646,4.724409448818897,14.960629921259844,51.89393939393939,1.45985401459854,5.839416058394161,6.569343065693431,44.31818181818182,6.837606837606838,3.418803418803419,15.384615384615383,33.71212121212121,1.1235955056179776,6.741573033707865,6.741573033707865,1.1363636363636365,0.0,0.0,33.33333333333333,15.151515151515152,0.0,5.0,5.0,0.7575757575757576,100.0,0.0,0.0,1.893939393939394,20.0,0.0,20.0,0.7575757575757576,0.0,50.0,0.0,,,,,0.3787878787878788,100.0,0.0,0.0,,,,,0.7575757575757576,0.0,50.0,0.0,0.3787878787878788,0.0,0.0,0.0,,,,,0.7575757575757576,0.0,0.0,0.0,,,,,,,,
Chase Buchanan,0.5645161290322581,0.5714285714285714,0.3333333333333333,0.3508771929824561,0.1092436974789916,0.2352941176470588,0.0806451612903225,0.0483870967741935,0.25,0.175,0.575,0.112745098,0.173913043,0.173913043,0.086956522,0.652173913,45.09803921568628,7.608695652173914,3.260869565217391,13.043478260869565,54.90196078431373,2.6785714285714284,3.571428571428571,9.821428571428571,35.78431372549019,5.47945205479452,1.36986301369863,15.068493150684931,37.25490196078432,2.631578947368421,3.947368421052632,9.210526315789473,1.4705882352941175,0.0,0.0,0.0,11.76470588235294,0.0,0.0,4.166666666666666,3.92156862745098,0.0,12.5,0.0,3.92156862745098,12.5,0.0,37.5,2.941176470588235,50.0,0.0,16.666666666666664,,,,,,,,,0.9803921568627452,0.0,50.0,0.0,0.4901960784313725,0.0,0.0,0.0,0.9803921568627452,0.0,0.0,0.0,,,,,,,,,0.4901960784313725,0.0,100.0,0.0,,,,
Chieh Fu Wang,0.5416666666666666,0.5384615384615384,0.2727272727272727,0.1764705882352941,0.1341463414634146,0.3780487804878049,0.0625,0.0833333333333333,0.1842105263157894,0.0789473684210526,0.7368421052631579,0.052631579,0.4,0.2,0.0,0.6,61.05263157894737,12.06896551724138,5.172413793103448,29.310344827586203,38.94736842105263,0.0,0.0,29.72972972972973,55.78947368421052,9.433962264150944,5.660377358490567,30.18867924528302,32.631578947368425,0.0,0.0,29.03225806451613,1.0526315789473684,0.0,0.0,0.0,4.2105263157894735,0.0,0.0,50.0,2.1052631578947367,50.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,2.1052631578947367,50.0,0.0,50.0,,,,,,,,,1.0526315789473684,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Guccione,0.6,0.7619047619047619,0.4047619047619047,0.3628318584070796,0.2155963302752293,0.128440366972477,0.0476190476190476,0.1238095238095238,0.4788732394366197,0.1971830985915492,0.323943661971831,0.270742358,0.338709677,0.048387097,0.112903226,0.629032258,36.24454148471616,22.89156626506024,7.228915662650602,10.843373493975903,63.75545851528385,10.273972602739724,5.47945205479452,9.58904109589041,21.397379912663755,12.244897959183673,4.081632653061225,16.3265306122449,27.510917030567683,6.349206349206349,1.5873015873015872,15.873015873015872,3.4934497816593884,12.5,0.0,0.0,18.77729257641921,0.0,9.30232558139535,2.3255813953488373,6.11353711790393,42.85714285714285,28.57142857142857,0.0,13.100436681222709,36.66666666666666,6.666666666666667,10.0,1.7467248908296942,100.0,0.0,0.0,,,,,0.4366812227074235,0.0,0.0,100.0,,,,,1.310043668122271,66.66666666666666,0.0,0.0,,,,,1.7467248908296942,0.0,0.0,0.0,4.366812227074235,0.0,10.0,0.0,,,,,,,,
Christian Harrison,0.6851851851851852,0.7567567567567568,0.6470588235294118,0.3962264150943396,0.1214953271028037,0.1214953271028037,0.0,0.0925925925925925,0.32,0.16,0.52,0.020408163,0.333333333,0.0,0.333333333,1.0,55.78231292517006,7.317073170731707,2.4390243902439024,9.75609756097561,44.21768707482993,3.076923076923077,3.076923076923077,7.6923076923076925,53.06122448979592,6.41025641025641,2.564102564102564,10.256410256410255,35.374149659863946,3.8461538461538463,1.9230769230769231,9.615384615384617,0.6802721088435374,0.0,0.0,0.0,6.802721088435375,0.0,0.0,0.0,1.3605442176870748,50.0,0.0,0.0,0.6802721088435374,0.0,100.0,0.0,,,,,,,,,,,,,0.6802721088435374,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Christoph Negritu,0.6470588235294118,0.7727272727272727,0.6666666666666666,0.3552631578947368,0.1319444444444444,0.0763888888888889,0.0,0.1176470588235294,0.3055555555555556,0.3888888888888889,0.3055555555555556,0.013574661,0.333333333,0.0,0.666666667,1.0,50.2262443438914,7.207207207207207,6.306306306306306,7.207207207207207,49.7737556561086,2.727272727272727,6.363636363636363,2.727272727272727,42.98642533936652,7.368421052631578,6.315789473684211,8.421052631578947,41.6289592760181,2.1739130434782608,6.521739130434782,3.260869565217391,5.88235294117647,0.0,0.0,0.0,7.239819004524888,0.0,0.0,0.0,,,,,0.904977375565611,50.0,50.0,0.0,0.4524886877828055,0.0,100.0,0.0,,,,,0.4524886877828055,0.0,0.0,0.0,,,,,0.4524886877828055,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Christophe Rochus,0.5121951219512195,0.3809523809523809,0.3,0.3859649122807017,0.0714285714285714,0.2142857142857142,0.073170731707317,0.0,0.21875,0.21875,0.5625,0.051136364,0.444444444,0.111111111,0.111111111,0.777777778,41.47727272727273,5.47945205479452,6.849315068493151,15.068493150684931,58.52272727272727,2.912621359223301,1.9417475728155336,6.796116504854369,34.659090909090914,4.918032786885246,4.918032786885246,16.39344262295082,48.86363636363637,0.0,1.162790697674419,6.976744186046512,2.272727272727273,0.0,0.0,0.0,6.25,0.0,0.0,9.090909090909092,1.7045454545454544,33.33333333333333,0.0,0.0,1.7045454545454544,100.0,0.0,0.0,1.1363636363636365,0.0,50.0,0.0,,,,,0.5681818181818182,0.0,100.0,0.0,0.5681818181818182,0.0,0.0,0.0,0.5681818181818182,0.0,0.0,0.0,1.1363636363636365,0.0,50.0,0.0,,,,,,,,,0.5681818181818182,0.0,0.0,100.0,,,,
Christopher Eubanks,0.6672283066554339,0.696969696969697,0.4632911392405063,0.2708150744960561,0.2126288659793814,0.2160652920962199,0.0471777590564448,0.176916596461668,0.3166666666666666,0.1866666666666666,0.4966666666666666,0.076215022,0.473429952,0.173913043,0.106280193,0.690821256,56.369661266568485,15.34944480731548,7.44611365120836,17.504898758981057,43.63033873343152,4.219409282700422,4.556962025316456,15.105485232067512,46.83357879234168,12.342767295597485,7.70440251572327,18.238993710691823,21.53902798232696,4.444444444444445,5.641025641025641,19.31623931623932,3.571428571428571,1.0309278350515465,2.061855670103093,7.216494845360824,19.035346097201767,0.1934235976789168,1.9342359767891684,10.058027079303674,3.12960235640648,52.94117647058824,5.88235294117647,17.647058823529413,2.061855670103093,39.285714285714285,14.285714285714285,12.5,1.5463917525773196,52.38095238095239,16.666666666666664,14.285714285714285,0.0368188512518409,100.0,0.0,0.0,0.4418262150220913,16.666666666666664,8.333333333333332,25.0,0.3681885125184094,0.0,20.0,40.0,0.2577319587628865,0.0,0.0,0.0,0.3313696612665684,0.0,0.0,0.0,0.3313696612665684,33.33333333333333,0.0,44.44444444444444,0.2577319587628865,0.0,14.285714285714285,42.85714285714285,0.2577319587628865,71.42857142857143,14.285714285714285,14.285714285714285,,,,
Christopher Heyman,0.7954545454545454,0.8285714285714286,0.7777777777777778,0.4307692307692308,0.146788990825688,0.1376146788990825,0.0,0.0227272727272727,0.4054054054054054,0.1891891891891892,0.4054054054054054,0.025773196,0.6,0.2,0.0,0.6,61.855670103092784,7.5,5.833333333333333,8.333333333333332,38.144329896907216,8.108108108108109,0.0,6.756756756756757,55.154639175257735,7.476635514018691,6.5420560747663545,7.476635514018691,26.28865979381444,5.88235294117647,0.0,7.84313725490196,5.154639175257731,0.0,0.0,10.0,10.309278350515465,5.0,0.0,5.0,0.5154639175257731,0.0,0.0,100.0,1.5463917525773196,66.66666666666666,0.0,0.0,0.5154639175257731,100.0,0.0,0.0,,,,,0.5154639175257731,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
