,player,shot_type,shot_usage_pct,winner_pct,induced_forced_pct,unforced_pct,non_pt_ending_pct
12617,Marcelo Arevalo,Net,4.644808743169399,38.23529411764706,11.76470588235294,11.76470588235294,38.23529411764706
12618,Marcelo Arevalo,O,0.6830601092896175,20.0,20.0,20.0,40.0
12619,Marcelo Arevalo,Ov,0.6830601092896175,20.0,20.0,20.0,40.0
12620,Marcelo Arevalo,R,1.912568306010929,0.0,7.142857142857142,0.0,92.85714285714286
12621,Marcelo Arevalo,S,3.1420765027322406,0.0,0.0,4.3478260869565215,95.65217391304348
12622,Marcelo Arevalo,Sl,3.825136612021858,0.0,3.571428571428571,3.571428571428571,92.85714285714286
12623,Marcelo Arevalo,Total,100.0,5.46448087431694,6.557377049180328,10.655737704918032,77.3224043715847
12624,Marcelo Arevalo,U,1.092896174863388,25.0,0.0,25.0,50.0
12625,Marcelo Arevalo,V,2.0491803278688523,53.333333333333336,6.666666666666667,13.333333333333334,26.666666666666668
12626,Marcelo Arevalo,Vo,3.9617486338797816,41.37931034482759,10.344827586206897,10.344827586206897,37.93103448275862
12627,Marcelo Arevalo,Z,1.912568306010929,28.57142857142857,14.285714285714285,7.142857142857142,50.0
12628,Marcelo Rios,B,45.38361508452536,2.292263610315186,5.157593123209169,14.899713467048711,77.65042979942693
12629,Marcelo Rios,Base,96.4889466840052,4.716981132075472,5.525606469002695,13.477088948787062,76.28032345013477
12630,Marcelo Rios,Bgs,47.594278283485046,2.73224043715847,4.918032786885246,14.207650273224044,78.14207650273224
12631,Marcelo Rios,Bside,48.764629388816644,3.2,4.8,14.133333333333335,77.86666666666666
12632,Marcelo Rios,Dr,0.5201560468140443,0.0,0.0,50.0,50.0
12633,Marcelo Rios,F,47.724317295188555,6.811989100817439,6.267029972752043,12.534059945504087,74.38692098092643
12634,Marcelo Rios,Fgs,47.854356306892065,6.7934782608695645,6.25,12.5,74.45652173913044
12635,Marcelo Rios,Fside,51.23537061118335,9.644670050761421,6.091370558375635,11.928934010152284,72.33502538071066
12636,Marcelo Rios,Gs,93.10793237971392,4.608938547486034,5.726256983240224,13.687150837988826,75.97765363128491
12637,Marcelo Rios,H,0.6501950585175552,0.0,0.0,0.0,100.0
12638,Marcelo Rios,Hv,0.7802340702210664,0.0,0.0,0.0,100.0
12639,Marcelo Rios,I,0.13003901170351106,0.0,0.0,0.0,100.0
12640,Marcelo Rios,J,0.26007802340702213,100.0,0.0,0.0,0.0
12641,Marcelo Rios,L,0.26007802340702213,0.0,0.0,0.0,100.0
12642,Marcelo Rios,Lo,0.5201560468140443,0.0,0.0,0.0,100.0
12643,Marcelo Rios,M,0.26007802340702213,0.0,0.0,0.0,100.0
12644,Marcelo Rios,Net,3.5110533159947983,55.55555555555556,3.7037037037037033,0.0,40.74074074074074
12645,Marcelo Rios,O,1.3003901170351104,70.0,10.0,0.0,20.0
12646,Marcelo Rios,Ov,1.3003901170351104,70.0,10.0,0.0,20.0
12647,Marcelo Rios,R,0.13003901170351106,0.0,0.0,0.0,100.0
12648,Marcelo Rios,S,2.2106631989596877,11.76470588235294,0.0,0.0,88.23529411764706
12649,Marcelo Rios,Sl,2.340702210663199,11.11111111111111,0.0,0.0,88.88888888888889
12650,Marcelo Rios,Sw,0.26007802340702213,100.0,0.0,0.0,0.0
12651,Marcelo Rios,Total,100.0,6.501950585175553,5.461638491547465,13.003901170351106,75.03250975292588
12652,Marcelo Rios,U,0.26007802340702213,0.0,0.0,50.0,50.0
12653,Marcelo Rios,V,0.6501950585175552,80.0,0.0,0.0,20.0
12654,Marcelo Rios,Vo,1.1703511053315996,66.66666666666666,0.0,0.0,33.33333333333333
12655,Marcelo Rios,Y,0.26007802340702213,0.0,0.0,50.0,50.0
12656,Marcelo Rios,Z,0.5201560468140443,50.0,0.0,0.0,50.0
12657,Marco Cecchinato,B,32.663418595209095,3.480422622747048,2.610316967060286,10.316967060285892,83.59229334990678
12658,Marco Cecchinato,Base,94.27527405602923,6.847545219638243,4.328165374677003,11.046511627906977,77.77777777777779
12659,Marco Cecchinato,Bgs,41.57531465692245,3.173828125,2.63671875,9.814453125,84.375
12660,Marco Cecchinato,Bside,45.452699959399105,5.404198302813756,2.9477445288075033,10.049129075480124,81.59892809289862
12661,Marco Cecchinato,Dr,4.16159155501421,26.34146341463415,10.24390243902439,22.926829268292686,40.487804878048784
12662,Marco Cecchinato,F,43.56475842468534,8.667287977632805,5.4520037278657965,12.301957129543336,73.57875116495805
12663,Marco Cecchinato,Fgs,46.67072675598863,8.438451500652459,5.263157894736842,11.483253588516746,74.81513701609396
12664,Marco Cecchinato,Fside,52.740560292326435,11.547344110854503,5.581216320246344,11.778290993071593,71.09314857582756
12665,Marco Cecchinato,Gs,76.22817701989445,6.44474034620506,4.234354194407457,11.451398135818907,77.86950732356857
12666,Marco Cecchinato,H,0.020300446609825416,0.0,0.0,0.0,100.0
12667,Marco Cecchinato,Hv,0.12180267965895249,16.666666666666664,0.0,0.0,83.33333333333334
12668,Marco Cecchinato,I,0.10150223304912709,20.0,0.0,0.0,80.0
12669,Marco Cecchinato,J,0.32480714575720665,37.5,6.25,12.5,43.75
12670,Marco Cecchinato,L,0.8526187576126675,7.142857142857142,4.761904761904762,2.380952380952381,85.71428571428571
12671,Marco Cecchinato,Lo,1.867641088103938,5.434782608695652,5.434782608695652,1.0869565217391304,88.04347826086956
12672,Marco Cecchinato,M,1.0150223304912709,4.0,6.0,0.0,90.0
12673,Marco Cecchinato,Net,3.9179861956963054,53.36787564766839,5.181347150259067,9.32642487046632,32.12435233160622
12674,Marco Cecchinato,O,1.1368250101502233,50.0,7.142857142857142,7.142857142857142,35.714285714285715
12675,Marco Cecchinato,Ov,1.1977263499796995,50.847457627118644,6.779661016949152,6.779661016949152,35.59322033898305
12676,Marco Cecchinato,P,0.06090133982947624,66.66666666666666,0.0,0.0,33.33333333333333
12677,Marco Cecchinato,R,3.1059683313032886,5.228758169934641,2.6143790849673203,0.0,92.15686274509804
12678,Marco Cecchinato,S,8.911896061713358,2.050113895216401,2.733485193621868,7.972665148063782,87.24373576309794
12679,Marco Cecchinato,Sl,12.017864393016646,2.871621621621622,2.7027027027027026,5.912162162162162,88.51351351351352
12680,Marco Cecchinato,Sw,0.32480714575720665,37.5,6.25,12.5,43.75
12681,Marco Cecchinato,T,0.020300446609825416,0.0,0.0,0.0,100.0
12682,Marco Cecchinato,Total,100.0,8.566788469346326,4.3036946812829875,10.941940722695898,76.18757612667478
12683,Marco Cecchinato,U,2.7405602923264314,27.40740740740741,11.851851851851853,22.22222222222222,38.51851851851852
12684,Marco Cecchinato,V,0.9947218838814454,65.3061224489796,2.0408163265306123,10.204081632653061,22.448979591836736
12685,Marco Cecchinato,Vo,2.2736500203004466,58.92857142857143,4.464285714285714,10.714285714285714,25.892857142857146
12686,Marco Cecchinato,Y,1.4210312626877792,24.285714285714285,7.142857142857142,24.285714285714285,44.285714285714285
12687,Marco Cecchinato,Z,1.2789281364190013,53.96825396825397,6.349206349206349,11.11111111111111,28.57142857142857
