player,winners_per_point,forced_per_point,unforced_per_point
Roger Federer,0.36141215870505605,0.23508070142797338,0.4028094329968836
Rogerio Dutra Silva,0.5882352941176471,0.29411764705882354,0.11764705882352941
Roman Andres Burruchaga,0.3287671232876712,0.2191780821917808,0.4520547945205479
Roman Safiullin,0.2979851537645811,0.1823966065747614,0.5164369034994698
Roscoe Tanner,0.43103448275862066,0.20689655172413793,0.3620689655172414
Roy Smith,0.3364485981308411,0.1308411214953271,0.5327102803738317
Ruben Bemelmans,0.17647058823529413,0.24369747899159663,0.5798319327731093
Ruben Gonzales,0.25,0.16666666666666666,0.5833333333333334
Ruben Ramirez Hidalgo,0.19642857142857142,0.25,0.5535714285714286
Rudolf Molleker,0.2702702702702703,0.1981981981981982,0.5315315315315315
Rudy Coco,0.2537313432835821,0.13432835820895522,0.6119402985074627
Ryan Harrison,0.2571428571428571,0.2761904761904762,0.4666666666666667
Ryan Seggerman,0.34375,0.203125,0.453125
Saidalo Saidkarimov,0.45454545454545453,0.045454545454545456,0.5
Salvatore Caruso,0.24183006535947713,0.30718954248366015,0.45098039215686275
Sam Querrey,0.3160100586756077,0.22464375523889354,0.45934618608549876
Samuel Groth,0.32867132867132864,0.35664335664335667,0.3146853146853147
Sanam Singh,0.28,0.16,0.56
Sandro Ehrat,0.24,0.21333333333333335,0.5466666666666666
Sanjar Fayziev,0.21428571428571427,0.16666666666666666,0.6190476190476191
Santiago Giraldo,0.24561403508771928,0.2543859649122807,0.5
Sargis Sargsian,0.2857142857142857,0.2857142857142857,0.42857142857142855
Sascha Gueymard Wayenburg,0.21568627450980393,0.09803921568627451,0.6862745098039216
Scott Draper,0.3103448275862069,0.06896551724137931,0.6206896551724138
Scott Griekspoor,0.2925170068027211,0.1836734693877551,0.5238095238095238
Scoville Jenkins,0.3300970873786408,0.1650485436893204,0.5048543689320388
Sebastian Baez,0.3128126202385533,0.20623316660253943,0.480184686417853
Sebastian Fanselow,0.36666666666666664,0.43333333333333335,0.2
Sebastian Korda,0.28501055594651653,0.2501759324419423,0.4637579169598874
Sebastian Ofner,0.32475247524752476,0.1702970297029703,0.504950495049505
Sebastien Grosjean,0.3160493827160494,0.22839506172839505,0.45555555555555555
Seong Chan Hong,0.3333333333333333,0.0,0.6666666666666666
Sergey Fomin,0.27350427350427353,0.20512820512820512,0.5213675213675214
Sergi Bruguera,0.3854166666666667,0.2267628205128205,0.38782051282051283
Sergio Casal,0.41935483870967744,0.22580645161290322,0.3548387096774194
Sergio Cortes,0.42857142857142855,0.16326530612244897,0.40816326530612246
Sergiy Stakhovsky,0.3102094240837696,0.23821989528795812,0.45157068062827227
Shintaro Mochizuki,0.34210526315789475,0.21052631578947367,0.4473684210526316
Sho Katayama,0.35714285714285715,0.4642857142857143,0.17857142857142858
Sho Shimabukuro,0.14893617021276595,0.19148936170212766,0.6595744680851063
Simone Bolelli,0.2883435582822086,0.1901840490797546,0.5276073619631901
Sjeng Schalken,0.3018867924528302,0.2803234501347709,0.41778975741239893
Slobodan Zivojinovic,0.47368421052631576,0.2565789473684211,0.26973684210526316
Somdev Devvarman,0.19298245614035087,0.24561403508771928,0.5614035087719298
Soon Woo Kwon,0.32865168539325845,0.22191011235955055,0.449438202247191
Stan Smith,0.45348837209302323,0.23255813953488372,0.313953488372093
Stan Wawrinka,0.3247050738746993,0.2026113847211087,0.47130912839308214
Stefan Edberg,0.43328516377649323,0.2536127167630058,0.31286127167630057
Stefan Koubek,0.2,0.2,0.6
Stefan Kozlov,0.3700787401574803,0.2992125984251969,0.33070866141732286
Stefano Napolitano,0.42105263157894735,0.2894736842105263,0.2894736842105263
Stefano Pescosolido,0.35135135135135137,0.21621621621621623,0.43243243243243246
Stefano Travaglia,0.1836734693877551,0.1836734693877551,0.6326530612244898
Stefanos Sakellaridis,0.29411764705882354,0.23529411764705882,0.47058823529411764
Stefanos Tsitsipas,0.33575883575883575,0.24532224532224534,0.41806841806841805
Stephane Robert,0.3393939393939394,0.2,0.46060606060606063
Steve Darcis,0.3125,0.203125,0.478125
Steve Denton,0.2692307692307692,0.2692307692307692,0.46153846153846156
Steve Johnson,0.33037300177619894,0.21314387211367672,0.4564831261101243
Steven Diez,0.25,0.25,0.5
Strong Kirchheimer,0.1935483870967742,0.3225806451612903,0.4838709677419355
Sumit Nagal,0.30275229357798167,0.25688073394495414,0.44036697247706424
Takao Suzuki,0.36036036036036034,0.24324324324324326,0.3963963963963964
Tallon Griekspoor,0.32441366283645523,0.242719974815048,0.4330237682984417
Taro Daniel,0.2667946257197697,0.2418426103646833,0.491362763915547
Taylor Dent,0.4056603773584906,0.19811320754716982,0.39622641509433965
Taylor Fritz,0.3087829129073835,0.24286503406370835,0.4481679248757135
Tennys Sandgren,0.2912234042553192,0.22606382978723405,0.48138297872340424
Teymuraz Gabashvili,0.3723404255319149,0.1773049645390071,0.44680851063829785
Thai Son Kwiatkowski,0.3181818181818182,0.22727272727272727,0.45454545454545453
Thanasi Kokkinakis,0.3143203883495146,0.2354368932038835,0.4496359223300971
Thiago Agustin Tirante,0.2708333333333333,0.24479166666666666,0.484375
Thiago Monteiro,0.2779605263157895,0.27960526315789475,0.44243421052631576
Thiago Seyboth Wild,0.3262987012987013,0.19805194805194806,0.47564935064935066
Thiemo De Bakker,0.308,0.18,0.512
Thierry Champion,0.4772727272727273,0.1590909090909091,0.36363636363636365
Thijs Boogaard,0.2765957446808511,0.2765957446808511,0.44680851063829785
Thomas Enqvist,0.3117178612059158,0.267349260523322,0.42093287827076226
Thomas Fabbiano,0.3357271095152603,0.29084380610412924,0.36983842010771995
Thomas Johansson,0.3033175355450237,0.27804107424960506,0.4186413902053712
Thomas Muster,0.3178036605657238,0.2673322240709928,0.4137548530227399
Thomaz Bellucci,0.2631578947368421,0.20689655172413793,0.52994555353902
Ti Chen,0.4090909090909091,0.4090909090909091,0.18181818181818182
Tim Henman,0.3471896955503513,0.2611241217798595,0.3916861826697892
Tim Mayotte,0.40860215053763443,0.25806451612903225,0.3333333333333333
Tim Smyczek,0.2541436464088398,0.13259668508287292,0.6132596685082873
Tim Van Rijthoven,0.31224066390041494,0.21991701244813278,0.4678423236514523
Tim Wilkison,0.3611111111111111,0.3055555555555556,0.3333333333333333
Timofey Skatov,0.25170068027210885,0.16326530612244897,0.5850340136054422
Titouan Droguet,0.21875,0.125,0.65625
Tobias Kamke,0.3904761904761905,0.19047619047619047,0.41904761904761906
Todd Martin,0.3694311172035641,0.2289239204934887,0.4009595613433859
Todd Reid,0.125,0.175,0.7
Todd Woodbridge,0.3611111111111111,0.22839506172839505,0.4104938271604938
Tomas Barrios Vera,0.27419354838709675,0.1975806451612903,0.5282258064516129
Tomas Behrend,0.23809523809523808,0.09523809523809523,0.6666666666666666
Tomas Berdych,0.3233222866611433,0.2307373653686827,0.44469759734879866
Tomas Carbonell,0.2727272727272727,0.14545454545454545,0.5818181818181818
Tomas Machac,0.3261933904528764,0.23011015911872704,0.44369645042839656
Tomas Martin Etcheverry,0.3041575492341357,0.2538293216630197,0.4420131291028446
Tomas Zib,0.2222222222222222,0.18518518518518517,0.5925925925925926
Tomasz Berkieta,0.3220338983050847,0.2033898305084746,0.4745762711864407
Tommy Haas,0.30269814502529513,0.2318718381112985,0.46500843170320405
Tommy Paul,0.3113518605746585,0.24328780028261893,0.44536033914272255
Tommy Robredo,0.30009407337723426,0.24553151458137348,0.4543744120413923
Tony Roche,0.36363636363636365,0.26136363636363635,0.375
Tristan Schoolkate,0.3127962085308057,0.23222748815165878,0.4549763033175355
Tsung Hua Yang,0.2619047619047619,0.2619047619047619,0.47619047619047616
Tung Lin Wu,0.3698630136986301,0.3835616438356164,0.2465753424657534
Ty Trombetta,0.23529411764705882,0.17647058823529413,0.5882352941176471
Ugo Blanchet,0.3770491803278688,0.32786885245901637,0.29508196721311475
Ugo Humbert,0.32087114337568057,0.22540834845735028,0.4533575317604356
Uladzimir Ignatik,0.22950819672131148,0.11475409836065574,0.6557377049180327
Ulises Blanch,0.4782608695652174,0.21739130434782608,0.30434782608695654
Vaclav Safranek,0.27586206896551724,0.1839080459770115,0.5402298850574713
Valentin Royer,0.32105263157894737,0.28421052631578947,0.39473684210526316
Valentin Vacherot,0.3,0.2076923076923077,0.49230769230769234
Vasek Pospisil,0.3365487674169346,0.1939978563772776,0.4683815648445874
Victor Estrella,0.2637795275590551,0.1889763779527559,0.547244094488189
Victor Hanescu,0.25742574257425743,0.32673267326732675,0.4158415841584158
Victor Pecci,0.4387755102040816,0.1836734693877551,0.37755102040816324
Viktor Durasovic,0.30973451327433627,0.23008849557522124,0.46017699115044247
Viktor Troicki,0.2550335570469799,0.19686800894854586,0.5480984340044742
Vilius Gaubas,0.273972602739726,0.2054794520547945,0.5205479452054794
Vincent Millot,0.27906976744186046,0.09302325581395349,0.627906976744186
Vincent Spadea,0.2826086956521739,0.2391304347826087,0.4782608695652174
Vincenzo Santopadre,0.5,0.07894736842105263,0.42105263157894735
Vit Kopriva,0.32727272727272727,0.3090909090909091,0.36363636363636365
Vitas Gerulaitis,0.4054794520547945,0.2821917808219178,0.31232876712328766
Vladimir Ivanov,0.3333333333333333,0.2361111111111111,0.4305555555555556
Vladimir Voltchkov,0.4090909090909091,0.25,0.3409090909090909
Wally Masur,0.3522012578616352,0.29559748427672955,0.3522012578616352
Wayne Arthurs,0.3492063492063492,0.25396825396825395,0.3968253968253968
Wayne Ferreira,0.3315143246930423,0.18144611186903137,0.4870395634379263
Wayne Odesnik,0.28846153846153844,0.09615384615384616,0.6153846153846154
Werner Eschauer,0.19230769230769232,0.17307692307692307,0.6538461538461539
Wesley Moodie,0.328125,0.203125,0.46875
Xavier Malisse,0.22065727699530516,0.323943661971831,0.45539906103286387
Yannick Hanfmann,0.3270893371757925,0.207492795389049,0.4654178674351585
Yannick Maden,0.2719298245614035,0.2631578947368421,0.4649122807017544
Yannick Mertens,0.2459016393442623,0.19672131147540983,0.5573770491803278
Yannick Noah,0.36511627906976746,0.2651162790697674,0.3697674418604651
Yasutaka Uchiyama,0.41721854304635764,0.23841059602649006,0.3443708609271523
Yen Hsun Lu,0.35,0.25,0.4
Yevgeny Kafelnikov,0.3240944881889764,0.23905511811023622,0.4365354330708661
Yibing Wu,0.3300970873786408,0.255663430420712,0.41423948220064727
Yoshihito Nishioka,0.30166954519286127,0.2274035693724813,0.4697754749568221
Yosuke Watanuki,0.30660377358490565,0.2028301886792453,0.49056603773584906
Younes El Aynaoui,0.4110169491525424,0.2542372881355932,0.3347457627118644
Younes Lalami Laaroussi,0.3125,0.1875,0.5
Yu Hsiou Hsu,0.2265625,0.21875,0.5546875
Yuichi Ito,0.17857142857142858,0.25,0.5714285714285714
Yuichi Sugita,0.2175925925925926,0.27314814814814814,0.5046296296296297
Yuki Bhambri,0.42592592592592593,0.3148148148148148,0.25925925925925924
Zachary Svajda,0.2978723404255319,0.19148936170212766,0.5106382978723404
Zdenek Kolar,0.33689839572192515,0.22459893048128343,0.4385026737967914
Ze Zhang,0.28125,0.1484375,0.5703125
Zeljko Krajan,0.24444444444444444,0.17777777777777778,0.5777777777777777
Zhe Li,0.30097087378640774,0.1941747572815534,0.5048543689320388
Zhizhen Zhang,0.3039538714991763,0.2100494233937397,0.48599670510708404
Zizou Bergs,0.3195084485407066,0.19815668202764977,0.4823348694316436
Zsombor Piros,0.3203125,0.28125,0.3984375
