player_name,rating,last_match
Yanki Erel,1481.740082789887,2024-09-13
Dominic Inglot,1481.7197857664225,2013-09-16
Vishal Uppal,1481.6826510219028,2006-01-02
Peter Clarke,1481.6365786643287,2004-04-09
Emanuel Couto,1481.610642089292,2003-04-04
Olivier Sajous,1481.5854473873328,2013-04-05
Henry Searle,1481.5616609178496,2024-07-01
Lazaro Navarro Batles,1481.5554898531752,2003-04-04
Alexander Waske,1481.5528684523683,2007-08-27
Mario Alberto Cayo,1481.4631809929233,2004-07-16
Jean Andersen,1481.44841478257,2014-04-04
Tyler Chin,1481.4319701244517,2009-07-10
Hyun Woo Nam,1481.421690688236,2008-09-22
Marc Fornell Mestres,1481.4101832825143,2007-04-09
Pavel Chekhov,1481.3725948288984,2007-10-22
George Chantouria,1481.351688273086,2007-04-06
Flavio Cipolla,1481.3427872343693,2013-07-08
Ismar Gorcic,1481.3010280966644,2010-07-09
Michel Kratochvil,1481.2936621923686,2007-07-09
Jan Boruszewski,1481.27906471018,2000-06-19
Dimitri Badra,1481.278635218657,2021-09-18
Filip Peliwo,1481.2610722323182,2015-08-10
Rabi Bouhassoun,1481.2524975618799,2001-04-06
Hassan Al Mousa,1481.243891350211,2009-07-10
Scott Lipsky,1481.2042384975941,2008-06-09
Devin Britton,1481.203425021375,2010-02-08
Henri Squire,1481.191818213276,2024-09-14
Dawood Sayed Hashim,1481.0471518629627,2015-03-06
Rouzbeh Kamran,1481.0458453002832,2011-07-08
Nemanja Kontic,1480.9933052194322,2009-03-06
Ivan Cerovic,1480.8724089303678,2006-02-10
Ben Ellwood,1480.8690939532164,2002-07-08
Oscar Rodriguez Sanchez,1480.7201480551976,2005-03-04
Mehdi Bouabbane,1480.7156447424932,2007-04-06
Serguei Tarasevitch,1480.6593841270837,2006-04-07
Trevor Spracklin,1480.6268143101258,2002-08-12
Brian Dabul,1480.624830888704,2011-07-04
Fernando Romboli,1480.5972356149855,2011-02-07
Jeevan Nedunchezhiyan,1480.5877139239135,2013-12-30
Julien Varlet,1480.5571068619956,2003-05-26
Gian Marco Moroni,1480.5401997098245,2022-04-18
Marcus Sarstrand,1480.5287952009671,2003-07-07
Alexander Shvec,1480.5067200726821,2003-02-07
Timo Fleischfresser,1480.4859883062716,2000-07-10
Jaroslav Levinsky,1480.430756070818,2003-07-14
Patrik Niklas Salminen,1480.420420209729,2021-09-17
Tuna Altuna,1480.3638810054128,2010-07-09
Melle Van Gemerden,1480.3638708642225,2006-06-26
Nicklas Timfjord,1480.307435305788,2000-07-10
Lionel Roux,1480.26902288498,2002-08-12
Alex Witt,1480.2108700836325,2000-06-12
Edgardo Massa,1480.206943903688,2006-10-02
Ivaylo Traykov,1480.1381994658568,2007-07-20
Martin Antonio Vergara Del Puerto,1480.1123247633489,2024-02-03
Christopher Kas,1480.0745747320157,2013-02-01
Quang Huy Ngo,1479.9958131555186,2014-02-14
Gerardo Lopez Villasenor,1479.9787899328628,2022-09-16
Ryan Henry,1479.8600747445162,2003-01-13
Alexander Slabinsky,1479.8464482361053,2011-06-12
Karlis Ozolins,1479.8343189936274,2023-02-04
Yann Marti,1479.7773502678233,2016-07-18
Hussain Al Ashwak,1479.7656319828945,2002-02-08
Henri Laaksonen,1479.74162826081,2022-09-19
Antal Van Der Duim,1479.7295580948798,2006-02-20
Rameez Junaid,1479.6710057970695,2010-06-13
Alberto Lim,1479.6594809567005,2020-03-06
Ismael Changawa Ruwa Mzai,1479.6066990333945,2020-03-06
John Hui,1479.5717938384068,2002-04-05
Felipe Parada,1479.5400287454356,2006-01-30
Denes Lukacs,1479.409850616449,2009-07-10
Robbie Koenig,1479.3914489773827,2001-09-17
Jesse Witten,1479.3833176938774,2010-06-21
Erik Chvojka,1479.373324879487,2012-04-23
Nicolae Frunza,1479.3356070738937,2018-02-03
Alexandre Sidorenko,1479.2300230002609,2016-09-19
Marco Chiudinelli,1479.202946057691,2017-10-23
Samir Iftikhar,1479.1857003668538,2015-09-18
Vasilly Kazhera,1479.161324525062,2000-07-21
Luis Delgado,1479.1610873608718,2011-03-04
Federico Luzzi,1479.1523117984084,2007-07-23
Collin Altamirano,1479.12852658477,2018-08-27
Dekel Valtzer,1479.1048077570088,2006-07-21
Lukas Dlouhy,1479.047622455543,2010-07-09
Matteo Viola,1479.02660629971,2019-09-16
Frank Moser,1479.008277682712,2006-09-25
Helder Lopes,1478.966682265539,2003-07-11
Mikhail Elgin,1478.9309229135904,2013-09-16
Adam Moundir,1478.9106260480257,2023-09-16
Facundo Mena,1478.811329469751,2022-09-19
Martins Rocens,1478.7644763682677,2024-02-02
Alexis Klegou,1478.6902645578975,2022-03-04
David Wheaton,1478.6637612811842,2000-08-14
Dinko Halachev,1478.6570564339947,2014-04-04
Min Hyoek Cho,1478.6394735821461,2013-04-05
Gonzalo Bueno,1478.5809884031287,2024-09-13
Eduardo Nava,1478.5262350433065,2023-05-29
Marc Kimmich,1478.497581481668,2006-01-16
Byron Black,1478.47675199766,2002-09-20
Joao Pedro Sorgi,1478.469242485287,2018-04-06
Valentin Vacherot,1478.3250305966776,2024-05-27
Pablo Bianchi,1478.3131718128952,2002-07-12
Mikhail Biryukov,1478.244712265065,2013-09-16
Conor Gannon,1478.2232958025115,2024-09-13
Dino Prizmic,1478.1938028154252,2024-02-12
Ignacio Hirigoyen,1478.084959207598,2002-04-22
Nik Razborsek,1478.0406262533115,2020-03-06
Simen Sunde Bratholm,1478.0376441160859,2018-02-03
Aziz Dougaz,1478.0287825433916,2024-09-13
Jose Antonio Sanchez De Luna,1477.949854499998,2008-05-11
Ante Pavic,1477.9367233559663,2017-02-03
Lazar Magdincev,1477.9230807157671,2010-03-05
Phillip Simmonds,1477.9062437049704,2011-07-18
Scott Oudsema,1477.8682612597063,2007-02-12
Tzvetan Mihov,1477.791118608902,2011-07-08
Henrik Sillanpaa,1477.7817039009622,2015-07-17
Tom Kocevar Desman,1477.655572029295,2021-09-17
Jesus Francisco Felix,1477.6113368778888,2010-03-05
Carlos Salamanca,1477.595273412229,2013-07-15
Karl Friberg,1477.5153499383223,2024-02-02
Yunseong Chung,1477.4598275443882,2023-07-17
Jan Hajek,1477.427291758063,2014-02-17
Jonathan Marray,1477.405275791181,2007-06-25
Evghenii Plugariov,1477.3725382713415,2002-07-12
Lofo Ramiaramanana,1477.3543341168372,2015-03-06
Blazej Koniusz,1477.3464074120086,2008-02-08
Massimo Dellacqua,1477.340679632987,2008-06-15
Strong Kirchheimer,1477.2449627963856,2024-08-19
Victor Ionita,1477.1966184690498,2006-09-11
Oleksii Krutykh,1477.1100195995275,2024-09-13
Tristan Schoolkate,1477.0216579741705,2024-08-26
Johan Nikles,1476.9847523175138,2022-05-16
Cesar Ramirez,1476.964271616554,2014-04-04
Vishnu Vardhan,1476.8356100939468,2012-09-14
Ji Sung Nam,1476.8077254230673,2022-09-26
Bohdan Ulihrach,1476.7718515977488,2007-06-25
Adrian Bodmer,1476.7714088074358,2018-02-02
Boris Pashanski,1476.7313543137927,2013-02-01
Feliciano Lopez,1476.6394821570595,2023-06-26
Mili Poljicak,1476.5778629252775,2024-07-22
Pak Long Yeung,1476.5441028715143,2020-03-06
Daniel Masur,1476.468621704466,2021-06-28
Ivan Nedelko,1476.441498038197,2012-09-17
Nicolas Massu,1476.4183666810466,2013-02-04
Leonardo Tavares,1476.345565079967,2011-07-08
Oliver Marach,1476.1881333259232,2015-07-17
Gilles Arnaud Bailly,1476.1819534291603,2024-10-14
Alexander Blockx,1476.073837654055,2024-10-14
Michael Kohlmann,1476.020653913115,2007-06-11
Alexander Popp,1475.988627431697,2005-10-24
Illia Biloborodko,1475.7218795356077,2022-09-15
Mohamed Mamoun,1475.7216191721145,2009-07-10
Adrian Andreev,1475.584564942462,2021-09-27
Jordi Samper Montana,1475.5447351617922,2018-05-21
Nathan Healey,1475.5248306306835,2007-07-29
Jose Hernandez,1475.5043963518292,2020-03-06
Charles Broom,1475.3928812331333,2024-07-01
Daniel Willman,1475.3201327506129,2002-02-08
James Mcgee,1475.3128690944363,2016-08-22
Torsten Popp,1475.2375548442444,2006-07-17
Cedric Kauffmann,1475.0798627670963,2001-05-28
Vit Kopriva,1475.0793105587409,2024-07-22
Jan Choinski,1475.04675546361,2024-08-26
Rik De Voest,1474.9085931239033,2014-04-04
Xin Yuan Yu,1474.8685185284303,2008-08-11
Jason Jung,1474.8521458993098,2023-07-31
Zura Tkemaladze,1474.8253597701132,2024-02-03
Mark Hilton,1474.8195799726825,2005-06-13
Michael Ryderstedt,1474.767024013344,2012-09-14
Anil Yuksel,1474.6684664260315,2017-04-07
Todd Larkham,1474.5869154828843,2004-01-19
Hiroki Kondo,1474.557350768629,2008-09-29
Kenneth Raisma,1474.5549726136833,2023-02-04
Luciano Ramazzini,1474.3920955118606,2017-04-07
Cristian Paiz,1474.391635491873,2009-07-10
Maxime Hamou,1474.389091906631,2017-05-29
Lucas Arnold Ker,1474.365197804992,2004-04-09
Francesco Piccari,1474.327879561429,2009-05-17
Maxime Teixeira,1474.3057557932923,2015-07-27
Michael Linzer,1474.2939595900684,2016-07-18
Razlan Rawi,1474.2481229902223,2009-07-10
Robin Roshardt,1474.240506746003,2008-07-07
Kevin King,1474.1470712514597,2021-01-04
Mao Xin Gong,1474.1003689107329,2013-10-07
Predrag Rusevski,1474.0790686285895,2010-07-09
Roman Borvanov,1474.0681442065222,2012-02-10
Rigele Te,1474.034365932985,2024-09-13
Rhyne Williams,1473.9631897861145,2015-01-04
Theodoros Angelinos,1473.8667924586687,2014-04-04
Sergio Rojas,1473.8003793954754,2005-03-04
Vadim Davletshin,1473.8002982880357,2005-10-24
Jie Cui,1473.7913011985006,2023-09-20
Matic Kriznik,1473.7151895937718,2024-02-02
Bernabe Zapata Miralles,1473.6286478932082,2024-03-04
Maxime Authom,1473.6150469157144,2013-01-14
Dawid Olejniczak,1473.5773411327816,2008-06-23
Hsien Yin Peng,1473.4610216525132,2017-02-17
Fabrice Martin,1473.4600967942463,2016-06-06
Frantisek Cermak,1473.4523858699927,2012-02-10
Zachary Svajda,1473.4319144711255,2024-10-02
Petr Kralert,1473.30583932486,2001-04-09
Hsin Han Lee,1473.2383212320665,2010-07-09
Daniel Windahl,1473.2274605804726,2016-03-04
Rajeev Rajapakse,1473.1482194944172,2010-03-05
Rasmus Norby,1473.1338916898292,2008-04-11
Sanchai Ratiwatana,1472.8807535448002,2010-09-17
Yordan Kanev,1472.8525421604281,2007-07-20
Gabriel Moraru,1472.8261748369143,2012-04-23
Levar Harper Griffith,1472.7652810532545,2001-08-27
Rodolphe Cadart,1472.7374593415152,2007-10-22
Andrey Kumantsov,1472.583300700212,2012-09-17
Sebastian Rieschick,1472.575741152985,2011-10-17
Mattias Siimar,1472.542656185996,2021-09-17
Enzo Couacaud,1472.5344540655383,2024-07-22
Slim Hamza,1472.5013852781342,2013-02-01
Horia Tecau,1472.4345587034736,2008-02-08
Murkel Alejandro Dellien Velasco,1472.3741735129943,2024-09-13
Dannio Yahya,1472.3501812655252,2004-02-06
Todd Woodbridge,1472.3465307192462,2005-03-04
Fajing Sun,1472.3221854094108,2024-09-18
Hugo Armando,1472.2683353783402,2008-04-14
Mike Bryan,1472.2513504080357,2008-02-08
Pablo Nunez,1472.249134960223,2015-07-17
Greg Jones,1472.2200155298506,2013-01-07
Marco Mirnegg,1472.219088111369,2005-05-16
Srinath Prahlad,1472.218393039459,2000-07-21
Pfungwa Mahefu,1472.200417525544,2006-07-21
Clement Mainguy,1472.0948621993764,2023-02-03
Rafael Avalos Brenes,1472.021898234345,2001-02-09
Joao Menezes,1471.9830328974435,2021-07-24
Peter Torebko,1471.9627158470619,2019-07-15
Younes Lalami Laaroussi,1471.9140110927108,2024-09-14
Nikola Mektic,1471.8281244807752,2019-11-20
Chu Huan Yi,1471.8017624871834,2010-03-05
Tai Wei Liu,1471.7444652113159,2007-02-09
Ivan Endara,1471.742974771607,2018-02-02
Baris Erguden,1471.7401099501783,2012-02-10
Guillem Burniol,1471.7357475502643,2006-04-10
Bobby Reynolds,1471.6730755543351,2013-08-18
Oscar Ortiz,1471.6322940615364,2001-02-09
Kris Van Wyk,1471.627969040301,2024-02-02
Matthew Foster Estwick,1471.6140069724793,2022-09-16
Andres Bucaro,1471.610098334661,2014-04-04
David Sherwood,1471.6069716530844,2005-09-23
Fredrik Ask,1471.6007552301971,2010-07-09
Hugo Grenier,1471.5690696642673,2024-08-26
Joan Jimenez Guerra,1471.5469604368911,2003-07-11
Bernd Karbacher,1471.5255459671582,2000-07-17
Sarvar Ikramov,1471.4937346662798,2013-02-01
Muhammad Khaliq Siddiq,1471.4589099499813,2009-03-06
Juan Martin Aranguren,1471.4358420947747,2010-02-01
Dac Tien Nguyen,1471.4080950618024,2023-02-04
Kyu Tae Im,1471.1938823854232,2011-07-08
Arturs Lazdins,1471.1572494581865,2017-02-03
Rohan Bopanna,1471.1308039596552,2016-07-15
Vaclav Safranek,1471.1249340330485,2018-04-06
Filip Dewulf,1471.0681743817709,2001-02-09
Blaz Kavcic,1471.0345528709754,2020-03-06
Brandon Holt,1470.9936956373838,2024-08-12
Chun Hun Wong,1470.943302487238,2018-04-07
Michael Leong,1470.9387106400086,2012-02-10
Marcelo Filippini,1470.923202047025,2000-07-24
Daniel Rincon,1470.9173859390853,2024-04-15
Martin Spottl,1470.88550061735,2000-02-28
Amine Ahouda,1470.853524784451,2019-04-05
Ilija Bozoljac,1470.8071426336278,2014-01-31
Jacob Coenraad De Klerk,1470.7522252491165,2013-10-25
Radim Zitko,1470.746598009693,2005-07-18
Rob Steckley,1470.7451697567494,2006-07-21
Christoffer Konigsfeldt,1470.7152680729812,2018-04-07
Sergey Fomin,1470.6266504723944,2024-09-13
Matthew Prentice,1470.6051109204477,2004-04-09
Peerakiat Siriluethaiwattana,1470.5428135490968,2012-09-24
Gabor Borsos,1470.4908623101867,2019-02-01
Eleftherios Christou,1470.4060662243937,2010-07-09
Jerry Joseph,1470.3697527576708,2003-02-07
Mahmoud Ezz,1470.2974741696871,2009-03-06
Fadi Youssef,1470.2623670417736,2004-02-06
Jean Marc Bazanne,1470.2416156497927,2011-03-04
Ivo Bratanov,1470.2414091655737,2002-07-12
Sharmal Dissanayake,1470.2032124277498,2020-03-06
Thomas Kromann,1470.1716956760013,2013-02-01
Thomas Larsen,1470.1218097692026,2001-09-21
Wahib Maknieh,1470.1092132570116,2006-02-10
Jonathan Dasnieres De Veigy,1470.0255663036178,2012-05-27
Alec Beckley,1470.0029598314427,2024-09-14
Troy Stone,1469.9910816653137,2002-04-05
Dean Obrien,1469.9894759803594,2013-10-25
Brendan Evans,1469.9598784495909,2010-06-21
Goran Tosic,1469.9569415594945,2009-07-10
Gunawan Trismuwantara,1469.9559982247576,2023-09-16
Jean Christophe Faurel,1469.8044967536052,2006-07-31
Oleksandr Ovcharenko,1469.8025214684712,2024-09-13
Puriwat Chatpatcharoen,1469.7815692230054,2016-03-04
Aljoscha Thron,1469.767036330131,2005-09-26
Philip Wilbert Major,1469.7633854861242,2017-02-03
Ali Ismaeel,1469.7592332141937,2008-04-11
Daniel Dutra Da Silva,1469.6716096364723,2022-07-25
Valentin Dimov,1469.632010736025,2010-07-09
Girts Dzelde,1469.6026585888592,2000-07-21
Quinton Vega,1469.568852426651,2020-03-06
Paul Harsanyi,1469.5573930500002,2001-08-13
Abdulhameed Alshatti,1469.5106865562627,2014-04-04
Victor Estrella,1469.497720015724,2018-07-16
Olivier Mutis,1469.4803704765147,2005-04-04
Janis Skroderis,1469.4695015289756,2005-07-15
Luis Diego Nunez,1469.4695015289756,2000-02-04
Nick Chappell,1469.4548746035325,2023-02-27
Sebastian Moreno,1469.431460122247,2010-07-09
Yari Bernardo,1469.408033036138,2000-04-07
Ben Patael,1469.3883539320332,2020-03-06
David Mullins,1469.3827869134195,2004-07-16
Tilen Zitnik,1469.3343885513555,2017-04-07
Guillaume Raoux,1469.3179485864302,2000-05-29
Gouichi Motomura,1469.2838208543128,2006-10-02
Vilius Gaubas,1469.1234891979896,2024-09-13
Liam Caruana,1469.1189115702173,2018-11-05
Joji Miyao,1469.1004682119017,2002-09-30
Hyun Joon Suk,1469.070792503409,2005-03-04
Frederic Niemeyer,1469.001465807683,2009-08-10
Gunther Darkey,1468.9825742050457,2005-07-15
Vijayant Malik,1468.9615972410402,2013-02-01
Filip Urban,1468.9559655723408,2005-03-04
Bruno Echagaray,1468.9271970659897,2009-03-06
Jaak Poldma,1468.8347330306049,2012-04-06
Alexander Vasquez,1468.7836573843929,2001-04-06
Dentry Mortimer,1468.736306793522,2002-07-12
Mohammed Noor Noordin,1468.736306793522,2004-04-09
Alejandro Olivera,1468.736306793522,2000-02-04
Mehdi Jdi,1468.736306793522,2017-02-03
Ivo Lagzdins,1468.736306793522,2000-07-21
Gilbert Wong,1468.736306793522,2010-07-09
Joao Cunha Silva,1468.736306793522,2000-02-04
Janne Ojala,1468.7185076831177,2004-02-06
Gvidas Sabeckis,1468.7142299054376,2009-07-10
Robin Kern,1468.6983294794652,2013-07-08
Michael Massih,1468.6925870269008,2013-02-01
Jose Zunino,1468.6730939696474,2006-09-22
Sergei Cuptov,1468.6525477154041,2005-07-15
Federico Camacho,1468.6031832944275,2001-04-06
Wai Yu Kai,1468.560370449205,2020-03-06
Tomas Vaise,1468.5460201847727,2017-02-03
Kevin Jonckheer,1468.5169877293604,2003-02-07
Filip Horansky,1468.502938579827,2022-03-04
Nicolas Devilder,1468.471064039149,2012-05-27
Goncalo Nicau,1468.4380137102376,2006-09-22
Vivek Shokeen,1468.432933873507,2007-02-09
Cristobal Saavedra Corvalan,1468.3714142133238,2010-07-09
Ouassel Hared,1468.324668891943,2009-03-06
Owen Casey,1468.3169945495365,2000-07-14
Tomas Barrios Vera,1468.2155271720997,2024-09-12
Vicente Elberto Anasta,1468.175400379463,2013-02-01
Russell Moseley,1468.162711660538,2015-10-30
Rodrigo Gabriel,1468.14536115322,2002-02-08
Zibusiso Ncube,1468.1052707707863,2005-03-04
Konstantinos Mikos,1468.1025611474702,2008-07-18
Maxim Dubarenco,1468.1011542664826,2014-09-12
Raphael Collignon,1468.0789870394506,2024-10-14
Tigran Martirosyan,1468.0647843395643,2001-07-20
Davis Rolis,1468.0425282563112,2024-09-14
Rachid Baba Aissa,1468.0080541024663,2006-04-07
Kenneth Tuilier Curco,1468.0062767087702,2003-07-11
Aivaras Balzekas,1468.000072301777,2000-07-21
Michael Bassem Sobhy,1467.9764610184063,2024-02-02
Abd Hazli Bin Zainuddin,1467.9431733069691,2010-07-09
Daniel Isaza,1467.916670481108,2003-02-07
Ranjeet Virali Murugesan,1467.8874873309774,2013-02-01
Harsh Mankad,1467.8663305545774,2005-06-13
David Kvernadze,1467.7963433260315,2005-03-04
Ivor Grazette,1467.7190428706147,2002-04-05
Finn Tearney,1467.699244670442,2020-03-06
Andrea Collarini,1467.664935879782,2024-07-22
Louis Vosloo,1467.6558161798507,2002-05-03
Marcelo Amador,1467.6037383524008,2002-07-12
Filippo Baldi,1467.5980174242147,2019-07-22
Francisco Clavet,1467.4903673603599,2003-07-14
Riccardo Ghedin,1467.428373146865,2013-06-10
Juan Carlos Rebaza Lozano,1467.4190249420535,2004-07-16
Peit Hein Boekel,1467.3657673515927,2003-02-07
Andrei Ciumac,1467.3091900357576,2015-03-06
Jonathan Stark,1467.2726299697024,2001-06-18
Maxim Bulat,1467.2577793220403,2015-07-17
Efe Ustundag,1467.228795013615,2001-04-27
Niels Desein,1467.158683869215,2015-07-13
Jesus Bandres,1467.157626735677,2017-04-07
Ilya Snitari,1467.14938710605,2024-02-03
Lefteris Alexiou,1467.118274475296,2007-07-20
Diego Moyano,1467.063865208291,2004-02-16
Christian Lindell,1467.0270616598593,2017-04-07
Mauricio Doria Medina,1467.00445682001,2012-04-06
Rodrigo Crespo Piedra,1467.0003493359552,2024-02-02
Alti Vahkal,1466.9806719583055,2005-03-04
Johannes Ager,1466.957059734449,2004-07-19
Ognian Kolev,1466.9434515993048,2014-04-25
Hong Chung,1466.8559859344573,2016-07-15
Milen Velev,1466.8238879847106,2002-05-03
Peter Polansky,1466.7472874374434,2019-08-05
Gregory Carraz,1466.7145998214237,2006-01-02
Valentin Rahmine,1466.6797508234397,2009-07-10
Denis Istomin,1466.675277540891,2022-09-16
Sebastian Quiros,1466.6587364774082,2016-03-04
Kevin Ullyett,1466.5909298126521,2004-02-06
Rami Osman,1466.4786123017905,2012-04-06
Michael Chang,1466.458544375467,2003-08-25
Franz Luna Lavidalie,1466.4257220794218,2020-03-06
Shahin Khaledan,1466.3804890108747,2018-02-03
Luka Belic,1466.3609326048008,2008-07-14
Helge Koll,1466.3543265956255,2004-07-16
Luke Saville,1466.3161247935989,2023-09-20
Leonardo Azzaro,1466.2624493854744,2006-07-24
Daniel Alejandro Lopez Cassaccia,1466.2527876914223,2012-02-10
Roman Margoulis,1466.2291715491974,2008-04-11
James Shortall,1466.2153807611405,2003-04-04
Karim Mohamed Maamoun,1466.1962383857365,2023-09-16
Leo Borg,1466.1842504836136,2024-10-14
Rogier Wassen,1466.1742156231962,2004-09-27
Adrian Menendez Maceiras,1466.0714874452513,2019-04-08
Sulaiman Al Rawahi,1465.9885040712263,2009-07-10
Daniel Vallverdu,1465.9591271892566,2009-09-18
Bernardo Mota,1465.9360676227602,2004-04-09
Tim Goransson,1465.9051388084201,2008-07-07
Benedikt Dorsch,1465.9038288625668,2008-02-18
Kerlin Leon Zamora,1465.8546195938002,2000-04-07
Jeff Morrison,1465.842971967141,2006-08-28
Paul Capdeville,1465.8062685261432,2013-09-13
Thomas Blake,1465.7687362123306,2003-07-28
Lucas Catarina,1465.7453665782336,2023-09-15
Daniel Berta,1465.7270920417297,2009-07-13
Thomas Muster,1465.7261959253422,2011-10-24
Rafa Orantes,1465.718908873917,2015-03-06
Alexander Ward,1465.609397043209,2017-07-03
Sebastian Dominko,1465.560656414821,2024-02-02
Herbert Wiltschnig,1465.5402795784707,2002-07-22
Richard Bloomfield,1465.5389613300476,2011-07-04
Petros Baghdatis,1465.4897758514285,2007-07-20
Brian Wilson,1465.4477785627162,2007-02-12
Stanislav Bykov,1465.4033711313657,2007-09-21
Kirill Ivanov Smolensky,1465.3703225034087,2002-09-09
Paolo Lorenzi,1465.3209640976318,2021-07-12
Salvador Andres Bolanos,1465.3028933446074,2014-04-04
Diego Acuna,1465.2890389746326,2004-02-06
Scoville Jenkins,1465.268276229543,2009-04-06
Jakub Herm Zahlava,1465.256750915,2001-07-16
Iurie Gorban,1465.20244325913,2001-07-20
Jim Thomas,1465.1701181903893,2001-10-01
David Marrero,1465.159148972885,2010-05-03
Jc Aragone,1465.1538678266652,2021-01-04
Jean Claude Scherrer,1465.1146253696709,2008-09-22
Ricardo Gonzalez Diaz,1465.1083012345866,2012-04-06
Irakli Ushangishvili,1465.0654137910108,2005-07-15
Todor Enev,1465.0335345041933,2011-03-04
Bor Artnak,1465.0104360052906,2023-09-15
Conor Niland,1465.0047527185532,2012-04-06
Olivier Malcor,1464.9499187445979,2001-04-09
Igor Sijsling,1464.93249825541,2016-08-01
Seong Chan Hong,1464.8685355994755,2024-09-13
Ervin Eleskovic,1464.8486922758952,2011-07-08
Jan Siemerink,1464.8399450093764,2002-07-15
Terence Nugent,1464.745806763303,2005-07-15
Kristian Capalik,1464.7117816596835,2002-04-22
David Skoch,1464.7027711393748,2008-06-09
Jad Ballout,1464.6060599392588,2018-02-03
Thien Nguyen Hoang,1464.5899686876057,2017-02-03
Thomas Shimada,1464.4019009518072,2003-07-07
Jiri Vanek,1464.331086820166,2009-05-25
Ergun Zorlu,1464.2969218837395,2010-07-09
Joris De Loore,1464.1957345573387,2024-02-03
Oscar Burrieza,1464.191659410613,2001-07-09
Tiago Sousa,1464.1328937300564,2001-04-09
Diego Camacho,1463.842960806762,2008-02-08
Sumit Nagal,1463.817806111045,2024-11-04
Abdulla Hajji,1463.6658452029428,2010-01-04
Tomas Zib,1463.6259340641354,2008-08-25
Zack Fleishman,1463.585518878917,2008-08-04
Rasid Winklaar,1463.5466211198998,2007-04-06
Edas Butvilas,1463.516684034449,2024-09-13
Federico Browne,1463.389587108186,2004-05-17
Paul Hanley,1463.3673427532499,2008-02-08
Kevin Krawietz,1463.3557533534683,2024-02-02
Linh Giang Trinh,1463.344880569398,2024-02-02
Dzmitry Zhyrmont,1463.340090139755,2018-02-02
Hiu Tung Yu,1463.3236399182904,2012-04-06
Arvind Parmar,1463.2854439089272,2006-04-07
Adrian Ungur,1463.0741059882705,2018-09-15
Luis Patino,1463.0387782411242,2021-03-05
Mubarak Shannan Zayid,1463.0049218570255,2021-03-08
Vadim Kutsenko,1462.9908015040198,2004-04-09
Michal Tabara,1462.9747856338458,2008-05-18
Vincent Spadea,1462.8683069278077,2010-02-22
Robert Kendrick,1462.7868795106292,2012-02-20
Warit Sornbutnark,1462.6521369609054,2015-09-18
Fernando Verdasco,1462.6426189645988,2023-04-17
Clemens Trimmel,1462.5346544234897,2001-04-06
Maximilian Abel,1462.5233579616743,2004-05-10
Brandon Perez,1462.522199112557,2021-09-18
Tomas Cakl,1462.405731255499,2008-01-07
Tasuku Iwami,1462.2766011558529,2005-10-03
Rowland Phillips,1462.227447147169,2024-02-03
Ando Rasolomalala,1462.0644329208276,2012-04-06
Issam Al Tawil,1462.0641898327344,2013-04-05
Adam Kennedy,1462.0403249186315,2003-07-28
Martin Landaluce,1461.903915402002,2024-04-22
Sonchat Ratiwatana,1461.8584772455156,2007-02-09
Francisco Costa,1461.8116977521636,2002-04-08
Salifu Mohammed,1461.7684289948088,2005-07-15
Alexander Cozbinov,1461.6737222440502,2020-01-06
Ricardo Mello,1461.6516495968294,2013-02-11
Mate Delic,1461.642653001223,2015-09-18
Daniel Melo,1461.5945214768892,2002-09-09
Antonio Veic,1461.5640403423313,2015-02-02
Yves Allegro,1461.5504863114065,2008-09-19
Mashiska Washington,1461.5283101019163,2005-07-18
Jaroslav Pospisil,1461.4943604403227,2013-10-14
Simon Carr,1461.448952678537,2023-02-03
Maximo Gonzalez,1461.3993663751826,2017-04-10
Ethan Quinn,1461.1620024903862,2024-07-15
Kittipong Wachiramanowong,1461.127353604555,2017-09-15
Mate Valkusz,1460.9546328683766,2024-09-13
Alessio Di Mauro,1460.8115614346532,2010-05-03
Daniel Koellerer,1460.783729599061,2010-06-07
Sergi Bruguera,1460.4858064636671,2002-04-22
Gustavo Ramirez,1460.456061896246,2014-04-04
Pavel Snobel,1460.448522035954,2008-10-06
Franko Skugor,1460.4218396615615,2019-02-11
Johnny Arcilla,1460.1800874875812,2014-04-04
Robert Smeets,1460.1763595698133,2008-09-22
Temur Ismailov,1459.7656746805142,2017-04-07
Abdelhak Hameurlaine,1459.7338492580216,2009-07-10
Michael Venus,1459.6683837512146,2020-01-13
Skander Mansouri,1459.602822331779,2024-09-13
Stefano Pescosolido,1459.5073917773711,2004-07-19
Lorenzo Giustino,1459.4805324561107,2023-04-17
Dick Norman,1459.4255090343058,2009-06-14
Oliver Golding,1459.3473591443076,2012-06-25
Ivan Vajda,1459.3444573222735,2001-09-21
Federico Rodriguez,1459.1609465349613,2005-07-15
Ruan Roelofse,1459.0477387623455,2021-09-18
Dovydas Sakinis,1459.0158352061612,2013-04-05
Mike Urbanija,1458.817700271364,2017-04-07
Paul Kilderry,1458.8157811140443,2000-07-24
Philippe Grandjean,1458.6965544986947,2008-07-18
Hugo Dellien,1458.5792807023904,2024-09-13
Muhammad Shoaib,1458.5046199829067,2024-09-14
Christopher Eldon,1458.4325694461797,2004-04-09
Ali Hamadeh,1458.4210335446005,2002-04-05
Max Hans Rehberg,1458.3472780362727,2024-04-15
Jeff Coetzee,1458.3143094933287,2002-06-17
Chris Woodruff,1458.297047433624,2002-03-04
