date,surface,winner_id,loser_id,winner_name,loser_name,predicted_win_prob,actual_winner,r_w_global_before,r_l_global_before,r_w_global_after,r_l_global_after,r_w_surface_before,r_l_surface_before
2015-07-20,Clay,105138,104882,Roberto Bautista Agut,Blaz Kavcic,0.7812665817308447,1,1787.7440776224282,1539.4752971314465,1793.9274747856564,1533.2918999682183,1725.7990211177853,1516.2661510324906
2015-07-20,Clay,105311,105888,Joao Sousa,Toni Androic,0.6951264624585017,1,1680.9671542239314,1490.719364578875,1688.9879200209864,1482.69859878182,1623.004714004891,1500.0
2015-07-20,Hard,105173,104330,Adrian Mannarino,Rajeev Ram,0.7667341311460096,1,1676.1876906945593,1589.4332039766953,1688.273512248154,1577.3473824231005,1665.2922204754855,1407.1620872230978
2015-07-20,Clay,106233,105311,Dominic Thiem,Joao Sousa,0.5439063398411769,1,1702.2091816459779,1688.9879200209864,1717.6006137738548,1673.5964878931095,1671.5964503365399,1633.5655135591364
2015-07-20,Clay,105311,105138,Joao Sousa,Roberto Bautista Agut,0.3392561521938962,1,1673.5964878931095,1793.9274747856564,1694.9265047806505,1772.5974578981154,1619.309941297682,1733.1711732265208
2015-07-20,Clay,106233,104792,Dominic Thiem,Gael Monfils,0.2701990779177493,1,1717.6006137738548,1930.0467167276008,1742.3231796168304,1905.3241508846252,1685.8520225979944,1841.3868614084731
2015-07-20,Clay,105138,106432,Roberto Bautista Agut,Borna Coric,0.6538116824085688,1,1772.5974578981154,1707.1879904095338,1785.6203307201054,1694.1651175875438,1712.1076583072313,1582.3458482643302
2015-07-20,Clay,105311,104926,Joao Sousa,Fabio Fognini,0.3548886718480166,1,1694.9265047806505,1718.7167097863855,1712.020375151295,1701.622839415741,1640.3734562169714,1778.4876720204309
2015-07-20,Clay,106233,104890,Dominic Thiem,Andreas Haider Maurer,0.695151547832114,1,1742.3231796168304,1584.8948899302472,1751.5318803526636,1575.686189194414,1708.5716698043796,1571.472079772889
2015-07-20,Clay,104792,104259,Gael Monfils,Philipp Kohlschreiber,0.6247239505776259,1,1905.3241508846252,1795.3801943111926,1916.4235401931498,1784.2808050026679,1818.667214202088,1739.3075909656336
2015-07-20,Clay,106432,105379,Borna Coric,Aljaz Bedene,0.5876352280269662,1,1694.1651175875438,1633.7074493075943,1707.4087043623704,1620.4638625327677,1572.0584212637673,1510.0681267540067
2015-07-20,Clay,105311,104312,Joao Sousa,Andreas Seppi,0.47760115533311664,1,1712.020375151295,1785.9158412282538,1731.3729857038866,1766.5632306756622,1662.4187199404835,1652.9988568163324
2015-07-20,Clay,104926,106000,Fabio Fognini,Damir Dzumhur,0.7322806129913174,1,1701.622839415741,1577.6385141127116,1712.143778018163,1567.1175755102897,1756.4424082969188,1559.8655680117827
2015-07-20,Clay,106233,105583,Dominic Thiem,Dusan Lajovic,0.6628021347529546,1,1751.5318803526636,1609.037510050301,1761.3145274623205,1599.2548629406442,1718.5665052051722,1611.9217598936796
2015-07-20,Clay,104259,103893,Philipp Kohlschreiber,Paolo Lorenzi,0.783614242953564,1,1784.2808050026679,1511.6865905271916,1789.7954783984053,1506.1719171314542,1726.899977031559,1524.3696975798177
2015-07-20,Clay,104792,105542,Gael Monfils,Bastian Trinker,0.8776283269064524,1,1916.4235401931498,1511.3966245170336,1919.257003386175,1508.5631613240084,1831.0748281361625,1515.7265151316913
2015-07-20,Clay,104882,126094,Blaz Kavcic,Andrey Rublev,0.44396120929986316,1,1533.2918999682183,1592.595655435788,1551.996721344644,1573.8908340593625,1508.8939989237551,1539.3409976939838
2015-07-20,Clay,105379,106243,Aljaz Bedene,Mate Delic,0.5735492706623273,1,1620.4638625327677,1477.1708775393886,1630.2153133335196,1467.4194267386367,1496.8929728333985,1484.760326206766
2015-07-20,Clay,106432,104719,Borna Coric,Marcel Granollers,0.42941860009497773,1,1707.4087043623704,1681.7176548553903,1722.2277394646924,1666.8986197530683,1585.2335751843755,1666.779315490663
2015-07-20,Clay,106000,104586,Damir Dzumhur,Lukas Rosol,0.3736164619360102,1,1567.1175755102897,1644.7988246336827,1586.6364868441003,1625.279913299872,1552.0617824902008,1647.006579773191
2015-07-20,Hard,103285,105032,Radek Stepanek,Sam Groth,0.6492091439762692,1,1668.6735569262787,1637.4005586286912,1683.237258984849,1622.836856570121,1629.5166673680437,1490.1557443826568
2015-07-20,Clay,104890,105373,Andreas Haider Maurer,Martin Klizan,0.28857465013161027,1,1575.686189194414,1745.3088904787091,1598.9309454199213,1722.064134253202,1561.4772443720963,1712.7081771557646
2015-07-20,Hard,104629,105292,Adrian Menendez Maceiras,Alejandro Gonzalez,0.40659081078356824,1,1436.8541788194943,1530.5371315869331,1457.066834052011,1510.3244763544164,1463.8440421415492,1517.5208956462295
2015-07-20,Clay,105064,105872,Thomaz Bellucci,Christian Lindell,0.8417384324969451,1,1745.059105648294,1425.4077117742793,1749.4445148838172,1421.022302538756,1730.4136217558444,1452.663251148669
2015-07-20,Clay,104327,105668,Steve Darcis,Jerzy Janowicz,0.5002771061895489,1,1632.063006475854,1698.7489674399735,1651.0968440704287,1679.715129845399,1561.6201590186354,1532.7653855737985
2015-07-20,Clay,104655,105643,Pablo Cuevas,Federico Delbonis,0.5829067730962928,1,1720.7715478045427,1678.3985772333513,1734.8298179926217,1664.3403070452723,1766.820985118991,1701.914564413628
2015-07-20,Clay,104797,104597,Denis Istomin,Nicolas Almagro,0.30610087472554987,1,1715.3331044842207,1770.2556705189907,1733.841522361949,1751.7472526412623,1606.583430691465,1786.1490563141099
2015-07-20,Clay,105332,105676,Benoit Paire,David Goffin,0.33660369299492554,1,1603.7927854796092,1816.7188094725398,1628.5308723383507,1791.9807226137982,1613.380196254889,1690.4999991718087
2015-07-20,Clay,105077,104563,Albert Ramos,Luca Vanni,0.6125144903341843,1,1622.4328232553148,1511.7066253901812,1633.4995910285068,1500.6398576169893,1583.6485536637597,1517.4678379109992
2015-07-20,Hard,103333,123755,Ivo Karlovic,Daniel Elahi Galan,0.7841634032515751,1,1784.3435204627212,1500.0,1789.556294906231,1494.7872255564903,1698.2993400611385,1500.0
2015-07-20,Clay,103908,104871,Paul Henri Mathieu,Jeremy Chardy,0.24354275009206003,1,1557.3600722263234,1729.6930756527843,1580.7037011916652,1706.3494466874424,1480.2811103910365,1687.6864996257175
2015-07-20,Clay,100644,104714,Alexander Zverev,Julian Reister,0.6095995025445629,1,1577.0522339680956,1446.3582356854051,1587.3022403878363,1436.1082292656645,1522.0563434491094,1467.477061827071
2015-07-20,Clay,105872,105154,Christian Lindell,Joao Souza,0.4164603604911698,1,1421.022302538756,1501.9668600639545,1440.6839266789268,1482.3052359237838,1447.2827374261146,1496.3046082242884
2015-07-20,Clay,105064,111200,Thomaz Bellucci,Elias Ymer,0.809251444333302,1,1749.4445148838172,1501.479454236334,1755.6366385050642,1495.287330615087,1735.7941354783986,1483.4236043279418
2015-07-20,Clay,105668,105063,Jerzy Janowicz,Andrea Arnaboldi,0.6037531506474569,1,1679.715129845399,1500.7200179045767,1688.1314720395994,1492.3036757103762,1518.0911502792565,1490.2927193757162
2015-07-20,Clay,104327,104593,Steve Darcis,Daniel Gimeno Traver,0.43744180146082634,1,1651.0968440704287,1636.6938360788108,1666.4339407373711,1621.3567394118684,1576.2943943131775,1644.894070276744
2015-07-20,Clay,105643,104297,Federico Delbonis,Rogerio Dutra Silva,0.7036191282389674,1,1664.3403070452723,1541.297245532507,1674.899544776022,1530.7380078017575,1688.869321483804,1527.037795648723
2015-07-20,Clay,104597,104269,Nicolas Almagro,Fernando Verdasco,0.5461089718990886,1,1751.7472526412623,1789.5036927763515,1769.4791885306954,1771.7717568869184,1762.5450436511128,1700.462161746241
2015-07-20,Clay,104797,106043,Denis Istomin,Diego Schwartzman,0.7042997367953951,1,1733.841522361949,1511.9860664340486,1740.818924532976,1505.0086642630215,1630.1874433544622,1509.8936016108446
2015-07-20,Clay,105332,105436,Benoit Paire,Markus Eriksson,0.7302142470824733,1,1628.5308723383507,1460.2295443038774,1637.3345747179035,1451.4258419243247,1632.8744939438564,1457.9000397859318
2015-07-20,Clay,100644,104338,Alexander Zverev,Juan Monaco,0.24130885995235732,1,1587.3022403878363,1759.9740036238932,1610.6581779171256,1736.6180660946038,1535.5633482254743,1745.8421608775864
2015-07-20,Clay,103908,105208,Paul Henri Mathieu,Ernests Gulbis,0.2922900137575395,1,1580.7037011916652,1615.7218398592838,1598.3109073880496,1598.1146336628995,1504.839243787375,1709.2836678507813
2015-07-20,Clay,105208,104947,Ernests Gulbis,Marsel Ilhan,0.713689542616823,1,1598.1146336628995,1571.725341083508,1612.9016934503247,1556.9382812960828,1684.8233234376485,1469.4632359608572
2015-07-20,Clay,105332,104797,Benoit Paire,Denis Istomin,0.456016682590219,1,1637.3345747179035,1740.818924532976,1657.9641040024546,1720.189395248425,1641.4351827432822,1640.8589472883405
2015-07-20,Clay,103990,105077,Tommy Robredo,Albert Ramos,0.6321956326390571,1,1730.509809477845,1633.4995910285068,1742.1549129688885,1621.8544875374632,1689.4811220384424,1596.637153090692
2015-07-20,Hard,105147,105051,Tatsuma Ito,Matthew Ebden,0.5204120808369008,1,1529.0479356800606,1476.706673928257,1542.6556025741227,1463.099007034195,1484.0763703773137,1486.2345482480673
2015-07-20,Hard,105826,104571,Alejandro Gomez Gb42,Marcos Baghdatis,0.23371276762544918,1,1485.001286790688,1737.6978206925141,1510.9440460944154,1711.7550613887868,1482.6634792219186,1669.0559082291386
2015-07-20,Hard,105216,104905,Yuichi Sugita,Nicolas Barrientos,0.4978753331809306,1,1464.2188838404159,1464.9858676993551,1480.2542046950425,1448.9505468447285,1461.478395202985,1463.2588001304864
2015-07-20,Hard,105269,105011,Marcelo Demoliner,Illya Marchenko,0.40894126839151446,1,1486.0310244177092,1560.0228398032132,1505.387876959162,1540.6659872617604,1486.1291269923765,1545.8296048509599
2015-07-20,Hard,103582,104868,Michael Berrer,James Ward,0.5718677884526485,1,1558.3113129014844,1525.2657913185494,1572.7940828024857,1510.783021417548,1560.3801112149658,1502.7037744511158
2015-07-20,Hard,105512,105357,Alexander Sarkissian,John Millman,0.4850120443391688,1,1484.764716251497,1514.8749776874631,1502.147883913947,1497.4918100250131,1483.7335927933664,1485.711794147156
2015-07-20,Hard,104330,104268,Rajeev Ram,Alejandro Falla,0.37662589379643713,1,1577.3473824231005,1559.8305795998056,1592.5413866505887,1544.6365753723173,1401.256953436061,1533.8147736159228
2015-07-20,Hard,105032,105550,Sam Groth,Guido Pella,0.5282214702440734,1,1622.836856570121,1536.036102854648,1634.9206750291237,1523.9522843956454,1480.2501582703314,1489.405980109965
2015-07-20,Hard,104291,105572,Malek Jaziri,Austin Krajicek,0.5011652484036293,1,1531.8535477980265,1512.603790695602,1546.9679697031752,1497.4893687904532,1510.4809135261564,1517.5740965862333
2015-07-20,Clay,104655,104327,Pablo Cuevas,Steve Darcis,0.7029475945735623,1,1734.8298179926217,1666.4339407373711,1747.7201383958934,1653.5436203340994,1779.8662280488152,1595.4131036386757
2015-07-20,Hard,123755,105137,Daniel Elahi Galan,Pere Riba,0.6143362682388376,1,1494.7872255564903,1441.3616598361823,1508.3460976844945,1427.8027877081781,1492.2545741078357,1399.6098988297592
2015-07-20,Clay,105332,103990,Benoit Paire,Tommy Robredo,0.42012225148840443,1,1657.9641040024546,1742.1549129688885,1677.7670876437357,1722.3519293276074,1657.408646144242,1701.3044478717002
2015-07-20,Clay,103990,100644,Tommy Robredo,Alexander Zverev,0.6657076132943124,1,1722.3519293276074,1610.6581779171256,1733.3784101915298,1599.6316970532032,1683.2936591142586,1560.21553096715
2015-07-20,Clay,105332,104655,Benoit Paire,Pablo Cuevas,0.3601277028558502,1,1677.7670876437357,1747.7201383958934,1696.9457084334058,1728.5415176062234,1675.4194349016836,1788.089143025075
2015-07-20,Clay,103990,103908,Tommy Robredo,Paul Henri Mathieu,0.7101924795933,1,1733.3784101915298,1598.3109073880496,1743.4538201219293,1588.2354974576501,1693.8514687480754,1529.2995882005077
2015-07-20,Clay,100644,105064,Alexander Zverev,Thomaz Bellucci,0.2603987512365002,1,1599.6316970532032,1755.6366385050642,1622.369164661486,1732.8991708967815,1549.6577213333333,1741.8605970289857
2015-07-20,Hard,103285,104273,Radek Stepanek,Edouard Roger-Vasselin,0.6259500966338589,1,1683.237258984849,1565.4421653894303,1694.011315833628,1554.6681085406512,1639.4222534803691,1562.1286284887453
2015-07-27,Clay,105668,106121,Jerzy Janowicz,Taro Daniel,0.6144474461165502,1,1688.1314720395994,1456.8293902024068,1694.8167316053768,1450.1441306366294,1532.813709973314,1516.2853683327492
2015-07-27,Clay,104655,106043,Pablo Cuevas,Diego Schwartzman,0.8123491940924683,1,1728.5415176062234,1505.0086642630215,1735.4663805476291,1498.0838013216157,1767.075057689738,1499.2220976769663
2015-07-27,Clay,104312,105373,Andreas Seppi,Martin Klizan,0.46615444863951805,1,1766.5632306756622,1722.064134253202,1780.5251039655736,1708.1022609632905,1637.4325512815212,1690.1526182316454
2015-07-27,Clay,104926,104871,Fabio Fognini,Jeremy Chardy,0.6028760472525392,1,1712.143778018163,1706.3494466874424,1727.8769639357001,1690.6162607699052,1764.2461938185006,1663.128366229379
2015-07-27,Clay,104620,104586,Simone Bolelli,Lukas Rosol,0.5693573556281171,1,1745.5813943774945,1625.279913299872,1756.2525855278263,1614.6087221495402,1644.4780611449355,1626.7398946711714
2015-07-27,Clay,144719,104198,Jaume Munar,Guillermo Garcia Lopez,0.20031632794414136,1,1487.7906998105198,1744.8480972679288,1513.855772026107,1718.7830250523416,1487.291346653629,1720.6678210315602
2015-07-27,Clay,106210,104890,Jiri Vesely,Andreas Haider Maurer,0.4775705880127331,1,1597.4223943997106,1598.9309454199213,1613.4918653049651,1582.8614745146667,1562.399298367915,1584.0328032962154
2015-07-27,Clay,104252,103656,Florian Mayer,Albert Montanes,0.5376810530197274,1,1710.7861509918314,1618.0551656053503,1722.6143257679971,1606.2269908291846,1611.321227374847,1613.5870550174036
2015-07-27,Clay,104745,104269,Rafael Nadal,Fernando Verdasco,0.9149076923501709,1,2033.936559972318,1771.7717568869184,2039.730671830492,1765.9776450287445,2164.355924327315,1687.2911385315163
2015-07-27,Clay,105053,104947,Santiago Giraldo,Marsel Ilhan,0.7194894948255727,1,1661.6006317084182,1556.9382812960828,1672.921444166276,1545.617468838225,1651.1817185211362,1462.2796818814356
2015-07-27,Clay,106233,103852,Dominic Thiem,Feliciano Lopez,0.6566977362943739,1,1761.3145274623205,1688.0803910183372,1773.9910466678275,1675.4038718128302,1729.8039729280501,1600.22497306342
2015-07-27,Clay,105676,105064,David Goffin,Thomaz Bellucci,0.4783673706607838,1,1791.9807226137982,1732.8991708967815,1805.285842733416,1719.5940507771636,1671.0057014828412,1717.813909849378
2015-07-27,Clay,103852,105053,Feliciano Lopez,Santiago Giraldo,0.4316713539135396,1,1675.4038718128302,1672.921444166276,1691.2895537403078,1657.0357622387983,1589.930199136205,1659.2491351905874
2015-07-27,Clay,106233,105807,Dominic Thiem,Pablo Carreno Busta,0.7752354512747903,1,1773.9910466678275,1537.0898224468076,1780.5074464773227,1530.5734226373124,1740.0987468552653,1534.3673789502343
2015-07-27,Clay,105064,104665,Thomaz Bellucci,Pablo Andujar,0.5113518482622779,1,1719.5940507771636,1689.8890216743146,1734.229407149511,1675.2536653019672,1699.6712601258412,1701.1313756874688
2015-07-27,Clay,105676,105311,David Goffin,Joao Sousa,0.5430496151378124,1,1805.285842733416,1731.3729857038866,1817.932466469653,1718.7263619676496,1689.148351206378,1677.9850254752946
2015-07-27,Clay,103852,104714,Feliciano Lopez,Julian Reister,0.7437792341340439,1,1691.2895537403078,1436.1082292656645,1697.2768660864876,1430.1209169194844,1609.0807602486032,1453.9700570507061
2015-07-27,Clay,105077,104597,Albert Ramos,Nicolas Almagro,0.26421321622618404,1,1621.8544875374632,1769.4791885306954,1644.2712672455498,1747.0624088226089,1584.8138272574342,1775.7160668658375
2015-07-27,Clay,106233,105676,Dominic Thiem,David Goffin,0.5270942033351244,1,1780.5074464773227,1817.932466469653,1798.2242971853261,1800.2156157616496,1747.5957908642633,1704.634437896748
2015-07-27,Clay,105379,104593,Aljaz Bedene,Daniel Gimeno Traver,0.3913086799404865,1,1630.2153133335196,1621.3567394118684,1645.807449308449,1605.764603436939,1512.3344708107047,1625.7753609512458
2015-07-27,Clay,104745,104926,Rafael Nadal,Fabio Fognini,0.8920985968282872,1,2039.730671830492,1727.8769639357001,2044.2887363575958,1723.3188994085963,2166.2855658714298,1775.7167184549153
2015-07-27,Clay,104338,105208,Juan Monaco,Ernests Gulbis,0.5820621783737813,1,1736.6180660946038,1612.9016934503247,1747.1499002230394,1602.3698593218892,1721.1899781359107,1692.00687751707
2015-07-27,Clay,106233,105643,Dominic Thiem,Federico Delbonis,0.6153161045148522,1,1798.2242971853261,1674.899544776022,1808.772065758853,1664.351776202495,1761.6273696171886,1697.9126768458052
2015-07-27,Clay,104926,106298,Fabio Fognini,Lucas Pouille,0.8006022519690718,1,1723.3188994085963,1548.568953526709,1731.887694496809,1540.0001584384963,1772.6608261370457,1502.5841982415595
2015-07-27,Clay,104745,104312,Rafael Nadal,Andreas Seppi,0.9258527524122847,1,2044.2887363575958,1780.5251039655736,2050.039305292157,1774.7745350310124,2169.3414581892994,1655.841936224645
2015-07-27,Clay,106298,105332,Lucas Pouille,Benoit Paire,0.2545207071775616,1,1540.0001584384963,1696.9457084334058,1562.773221177332,1674.17264569457,1497.003062623342,1696.4335202370205
2015-07-27,Clay,104926,105379,Fabio Fognini,Aljaz Bedene,0.7568212247772425,1,1731.887694496809,1645.807449308449,1744.0027216060691,1633.6924221991887,1778.2419617552632,1533.3805603202984
2015-07-27,Clay,104312,104620,Andreas Seppi,Simone Bolelli,0.5025541014234208,1,1774.7745350310124,1756.2525855278263,1789.92237486279,1741.1047456960487,1654.2593288721207,1659.6618973961881
2015-07-27,Clay,104745,104655,Rafael Nadal,Pablo Cuevas,0.8954667093051784,1,2050.039305292157,1735.4663805476291,2054.536526623469,1730.9691592163172,2170.9240655418234,1772.7154203711689
2015-07-27,Clay,105332,103990,Benoit Paire,Tommy Robredo,0.4395076411884246,1,1674.17264569457,1743.4538201219293,1693.3215352107618,1724.3049306057376,1672.140784926604,1702.7935765770235
2015-07-27,Clay,105138,106432,Roberto Bautista Agut,Borna Coric,0.6417201803610614,1,1785.6203307201054,1722.2277394646924,1798.7329643403318,1709.115105844466,1722.3950853077943,1604.921424431108
2015-07-27,Clay,106298,104338,Lucas Pouille,Juan Monaco,0.2345212411558079,1,1562.773221177332,1747.1499002230394,1586.5476172201102,1723.3755041802613,1521.2957979337584,1735.8491983970134
2015-07-27,Clay,104926,105077,Fabio Fognini,Albert Ramos,0.7068740583664281,1,1744.0027216060691,1644.2712672455498,1755.5320405899226,1632.7419482616963,1784.5237961712953,1608.815683149008
2015-07-27,Clay,104620,144719,Simone Bolelli,Jaume Munar,0.7148956944660164,1,1741.1047456960487,1513.855772026107,1747.9142349502663,1507.0462827718893,1643.4131199721776,1512.6690197819703
2015-07-27,Clay,104312,104252,Andreas Seppi,Florian Mayer,0.5719567142177098,1,1789.92237486279,1722.6143257679971,1802.8609284660204,1709.6757721647668,1670.5081062961312,1627.4255711146325
2015-07-27,Clay,104655,105668,Pablo Cuevas,Jerzy Janowicz,0.722296659189128,1,1730.9691592163172,1694.8167316053768,1745.3102612946266,1680.4756295270674,1769.7789431216602,1548.0531253931688
2015-07-27,Clay,104745,106210,Rafael Nadal,Jiri Vesely,0.959186522618074,1,2054.536526623469,1613.4918653049651,2056.8782433378433,1611.1501485905908,2173.860542791332,1579.394272553229
2015-07-27,Clay,103990,100644,Tommy Robredo,Alexander Zverev,0.6515952984401149,1,1724.3049306057376,1622.369164661486,1735.7408296443193,1610.9332656229042,1685.3856145570928,1573.704408512941
2015-07-27,Clay,105332,104259,Benoit Paire,Philipp Kohlschreiber,0.4139281155584986,1,1693.3215352107618,1789.7954783984053,1713.653555309173,1769.463458299994,1689.5487469465347,1734.5033205524128
2015-07-27,Clay,106298,105438,Lucas Pouille,Inigo Cervantes Huegun,0.599076264439214,1,1586.5476172201102,1503.0403418437816,1598.774346981317,1490.8136120825748,1546.0863411598925,1482.2064049640521
2015-07-27,Clay,105379,105138,Aljaz Bedene,Roberto Bautista Agut,0.2468592321803145,1,1633.6924221991887,1798.7329643403318,1656.7684279289404,1775.6569586105802,1527.0987259042663,1733.1823695170604
2015-07-27,Clay,105807,104898,Pablo Carreno Busta,Robin Haase,0.39091634583556134,1,1530.5734226373124,1640.6024358814518,1551.4775826032694,1619.6982759154948,1526.8703349412363,1589.7682516257
2015-07-27,Clay,105311,104797,Joao Sousa,Denis Istomin,0.5371906216019559,1,1718.7263619676496,1720.189395248425,1734.7937367418756,1704.122020474199,1662.4989387849246,1624.8854838873806
2015-07-27,Clay,104665,105583,Pablo Andujar,Dusan Lajovic,0.6156809626698139,1,1675.2536653019672,1599.2548629406442,1687.8085638461407,1586.6999643964707,1685.0641352767973,1600.6842921708017
2015-07-27,Hard,104424,105173,Go Soeda,Adrian Mannarino,0.270620272690075,1,1516.8858833459465,1688.273512248154,1540.1951046229456,1664.964290971155,1498.595846159467,1671.1973542625224
2015-07-27,Hard,104180,111577,Gilles Muller,Jared Donaldson,0.8022168161967864,1,1764.438796267369,1487.6085372501466,1769.843058297019,1482.2042752204966,1714.1054587155886,1485.2599138089543
2015-07-27,Hard,104534,103794,Dudi Sela,Benjamin Becker,0.5203184904632702,1,1622.7821221160261,1597.265997553037,1637.6091692202285,1582.4389504488347,1602.5502320248906,1593.3049815587617
2015-07-27,Hard,106045,106058,Denis Kudla,Jack Sock,0.16554742379614862,1,1545.7789112656803,1816.540053270461,1572.2159085557062,1790.103055980435,1432.0744869043358,1717.4507020603987
2015-07-27,Hard,105575,105449,Ricardas Berankis,Steve Johnson,0.4157452185359413,1,1568.6765956651782,1694.112786282123,1590.2145927403385,1672.5747892069626,1654.4856145586214,1685.1701112459002
2015-07-27,Hard,104545,103285,John Isner,Radek Stepanek,0.7077999198298567,1,1812.9658382022444,1694.011315833628,1823.6922496121167,1683.2849044237557,1820.499925948796,1651.9203336176813
2015-07-27,Hard,104229,104291,Yen Hsun Lu,Malek Jaziri,0.6761213259006269,1,1680.6603188841627,1546.9679697031752,1690.7904538234275,1536.8378347639105,1652.163532669437,1526.8075213016007
2015-07-27,Hard,105032,126207,Sam Groth,Frances Tiafoe,0.5842650999975847,1,1634.9206750291237,1465.9927545711419,1643.7013777030118,1457.2120518972538,1496.671701871029,1484.6159756512204
2015-07-27,Hard,104571,105032,Marcos Baghdatis,Sam Groth,0.6578730821722876,1,1711.7550613887868,1643.7013777030118,1724.660548023605,1630.7958910681934,1645.2108003337646,1512.116737875109
2015-07-27,Hard,104571,105572,Marcos Baghdatis,Austin Krajicek,0.7336713483658984,1,1724.660548023605,1497.4893687904532,1731.4724381090175,1490.6774787050408,1655.364794174245,1501.247488810789
2015-07-27,Hard,111577,104500,Jared Donaldson,Somdev Devvarman,0.36612650073629915,1,1482.2042752204966,1544.3216475987954,1501.0347906686839,1525.491132150608,1478.4995603106026,1588.090075285548
2015-07-27,Hard,104180,105385,Gilles Muller,Donald Young,0.588693948765439,1,1769.843058297019,1636.8285101133747,1780.0002253275186,1626.6713430828752,1720.8658122139402,1688.8866341877713
2015-07-27,Hard,103794,103582,Benjamin Becker,Michael Berrer,0.5081751801685526,1,1582.4389504488347,1572.7940828024857,1597.9949019388328,1557.2381313124877,1577.7306406132132,1573.7481505852738
2015-07-27,Hard,104534,103888,Dudi Sela,Mardy Fish,0.32119751397214885,1,1637.6091692202285,1787.9414346080862,1660.130253952906,1765.4203498754086,1618.1245729704392,1739.3943157820622
2015-07-27,Hard,106045,105992,Denis Kudla,Ryan Harrison,0.31384281459893876,1,1572.2159085557062,1626.0308480664985,1590.6745473509357,1607.572209271269,1458.8876007661127,1629.9448699120148
2015-07-27,Clay,105064,103565,Thomaz Bellucci,Stephane Robert,0.831281823206523,1,1734.229407149511,1484.121869008294,1740.360172963115,1477.99110319469,1715.7385005365127,1427.1637822214366
2015-07-27,Hard,105575,105065,Ricardas Berankis,Tim Smyczek,0.6065216612681472,1,1590.2145927403385,1546.9907297015588,1604.2342665399333,1532.971055901964,1671.8950253316402,1583.033545655268
2015-07-27,Hard,103285,111153,Radek Stepanek,Christopher Eubanks,0.7095614086538006,1,1683.2849044237557,1500.0,1691.548974484313,1491.7359299394427,1643.126849822204,1500.0
2015-07-27,Hard,104424,105238,Go Soeda,Alexandr Dolgopolov,0.20602066685495968,1,1540.1951046229456,1781.72244621009,1565.8158091977498,1756.1017416352859,1521.9492319315407,1753.2366052771763
2015-07-27,Hard,105577,104229,Vasek Pospisil,Yen Hsun Lu,0.5754257137394208,1,1741.1879342752027,1690.7904538234275,1754.8831867318725,1677.0952013667577,1716.4787667651353,1662.628785887469
2015-07-27,Hard,105449,105041,Steve Johnson,Lukas Lacko,0.6513087044667178,1,1672.5747892069626,1561.1178003400971,1683.6111219457948,1550.0814676012649,1667.7607004728814,1560.4732521217131
2015-07-27,Hard,106045,104534,Denis Kudla,Dudi Sela,0.31998886964081946,1,1590.6745473509357,1660.130253952906,1609.8311622942344,1640.9736390096073,1482.1847781229042,1639.4929890029066
2015-07-27,Hard,104545,105575,John Isner,Ricardas Berankis,0.7241013930085513,1,1823.6922496121167,1604.2342665399333,1830.745243098404,1597.181273053646,1829.2934097442735,1683.8897595014625
2015-07-27,Clay,104714,104882,Julian Reister,Blaz Kavcic,0.3683370429207683,1,1430.1209169194844,1551.996721344644,1451.5140865450826,1530.6035517190458,1444.673608958831,1526.2925567290479
2015-07-27,Clay,104947,105723,Marsel Ilhan,Andrey Kuznetsov,0.38281360511246215,1,1545.617468838225,1629.786774856248,1565.419518162282,1609.984725532191,1454.2122652119845,1536.6705511470932
2015-07-27,Clay,105053,103893,Santiago Giraldo,Paolo Lorenzi,0.6808113106688998,1,1657.0357622387983,1506.1719171314542,1666.4942765277399,1496.7134028425126,1640.0985740781891,1516.766354058964
2015-07-27,Clay,105643,103843,Federico Delbonis,Marco Chiudinelli,0.7600850368054848,1,1664.351776202495,1489.0834365648864,1672.9018610798405,1480.533351687541,1684.814391082693,1473.7551950470704
2015-07-27,Clay,104898,104719,Robin Haase,Marcel Granollers,0.40407468206882535,1,1619.6982759154948,1666.8986197530683,1637.8586576069824,1648.7382380615807,1570.9029296287174,1647.0914662439304
2015-07-27,Clay,105807,104022,Pablo Carreno Busta,Mikhail Youzhny,0.4714898281169153,1,1551.4775826032694,1546.2422213508776,1567.2365035541102,1530.4833004000368,1545.7356569382189,1576.3113960804858
2015-07-27,Clay,105064,106293,Thomaz Bellucci,Kimmer Coppejans,0.8002197413846696,1,1740.360172963115,1484.8478017744949,1746.338215877162,1478.869758860448,1720.8458622321095,1485.9759126196388
2015-07-27,Clay,103565,105154,Stephane Robert,Joao Souza,0.44198108199045616,1,1477.99110319469,1482.3052359237838,1494.1897661388243,1466.1065729796494,1422.0564205258397,1478.0619304615132
2015-07-27,Clay,105676,104547,David Goffin,Horacio Zeballos,0.7386259925490342,1,1800.2156157616496,1528.5691111618232,1805.7552340823697,1523.029492841103,1690.6028591438228,1549.215823997143
2015-07-27,Clay,105311,105967,Joao Sousa,Henri Laaksonen,0.7536367070645198,1,1734.7937367418756,1526.906383603046,1742.2197699133687,1519.4803504315528,1676.7735107441933,1488.3903518130473
2015-07-27,Clay,104797,105270,Denis Istomin,Maxime Teixeira,0.6970952006266471,1,1704.122020474199,1481.251324467524,1711.0675891484307,1474.3057557932923,1610.6109119281118,1499.2778169911523
