date,surface,winner_id,loser_id,winner_name,loser_name,predicted_win_prob,actual_winner,r_w_global_before,r_l_global_before,r_w_global_after,r_l_global_after,r_w_surface_before,r_l_surface_before,brier,year
2011-10-03,Hard,105227,105842,Marin Cilic,Di Wu,0.8704388629098206,1,1856.0800055775203,1509.3143570225154,1859.9074750599202,1505.4868875401157,1819.1300988370288,1504.0849297797508,0.016786088244100248,2011
2011-10-03,Hard,104607,104542,Tomas Berdych,Jo-Wilfried Tsonga,0.4007935253662084,1,1909.2636395969482,2000.2358567277165,1929.3598778126027,1980.139618512062,1854.911107921766,1903.6635310547151,0.35904839924305676,2011
2011-10-03,Hard,103344,104022,Ivan Ljubicic,Mikhail Youzhny,0.4997996515924306,1,1796.04933661111,1775.746653682267,1811.1154262898397,1760.6805640035373,1721.119254536288,1741.700370145202,0.25020038854705384,2011
2011-10-03,Hard,104607,104269,Tomas Berdych,Fernando Verdasco,0.6279763245451737,1,1929.3598778126027,1863.6057255824132,1942.3674297182733,1850.5981736767426,1873.1416196298142,1756.9976186450158,0.1384016150989179,2011
2011-10-03,Hard,104542,103507,Jo-Wilfried Tsonga,Juan Carlos Ferrero,0.7434301747325779,1,1980.139618512062,1815.1640182552962,1989.0660187313438,1806.2376180360145,1885.433019346667,1680.7809347488549,0.06582807523775551,2011
2011-10-03,Hard,105227,104926,Marin Cilic,Fabio Fognini,0.8030839195730077,1,1859.9074750599202,1687.6577958792525,1868.5668753029227,1678.99839563625,1823.6168230801304,1507.4827044061517,0.038775942730729686,2011
2011-10-03,Hard,105227,104731,Marin Cilic,Kevin Anderson,0.5923797011384774,1,1868.5668753029227,1796.234239487369,1881.2831402213412,1783.5179745689504,1828.079420208683,1770.5365638448482,0.16615430804395703,2011
2011-10-03,Hard,104022,103852,Mikhail Youzhny,Feliciano Lopez,0.48033656539920394,1,1760.6805640035373,1834.8742801403746,1780.0463040652558,1815.508540078656,1724.7536818110077,1677.901174476418,0.2700500852610958,2011
2011-10-03,Hard,103344,104252,Ivan Ljubicic,Florian Mayer,0.5522688086644261,1,1811.1154262898397,1796.4905779176481,1826.4423246375447,1781.163679569943,1738.0659428704823,1679.7842593242183,0.20046321969477232,2011
2011-10-03,Hard,104269,104262,Fernando Verdasco,Flavio Cipolla,0.8170205828492295,1,1850.5981736767426,1544.207926270549,1855.2805590601358,1539.5255408871558,1746.1555326901303,1532.6811738773295,0.03348146710083568,2011
2011-10-03,Hard,104607,104259,Tomas Berdych,Philipp Kohlschreiber,0.738842435719442,1,1942.3674297182733,1755.0973198863567,1950.4916583514096,1746.9730912532204,1883.9837055846997,1709.934437881693,0.0682032733809538,2011
2011-10-03,Hard,103507,104719,Juan Carlos Ferrero,Marcel Granollers,0.5541300208654794,1,1806.2376180360145,1749.7978186699386,1819.6610933886168,1736.3743433173363,1673.248166263362,1654.1652076088117,0.19880003829341789,2011
2011-10-03,Hard,104731,103656,Kevin Anderson,Albert Montanes,0.7126337079080013,1,1783.5179745689504,1656.453110296043,1793.91406728596,1646.0570175790333,1757.1625434316286,1568.6829784635245,0.08257938583070391,2011
2011-10-03,Hard,104542,105585,Jo-Wilfried Tsonga,Ze Zhang,0.9411881097364904,1,1989.0660187313438,1455.1387758814494,1990.4808130223703,1453.723981590423,1892.9657878321598,1463.523995663705,0.0034588384363670997,2011
2011-10-09,Hard,104527,105385,Stan Wawrinka,Donald Young,0.7020579065520335,1,1791.4710165284112,1678.8557226071707,1802.4591910763593,1667.8675480592226,1837.0065518567765,1651.828989961143,0.08876949104815682,2011
2011-10-09,Hard,105051,105992,Matthew Ebden,Ryan Harrison,0.40758743710088197,1,1559.3683463688958,1608.3913604122881,1577.6110757456581,1590.1486310355258,1504.4611804560022,1585.360942636313,0.3509526446807015,2011
2011-10-09,Hard,104468,103656,Gilles Simon,Albert Montanes,0.789187343105873,1,1860.628060904601,1646.0570175790333,1867.836950458862,1638.8481280247722,1804.656580115736,1560.6008796640947,0.0444419763067609,2011
2011-10-09,Hard,105453,104542,Kei Nishikori,Jo-Wilfried Tsonga,0.1873447740996657,1,1714.5488624116124,1990.4808130223703,1741.1213343185823,1963.9083411154004,1661.5768135256772,1895.456662397546,0.6604085161831235,2011
2011-10-09,Hard,106071,103888,Bernard Tomic,Mardy Fish,0.1248892610606545,1,1649.195753142418,1967.2174307256773,1676.7747197512397,1939.6384641168556,1554.222956924712,1912.631613204149,0.7658188054069673,2011
2011-10-09,Hard,105238,105077,Alexandr Dolgopolov,Albert Ramos,0.7583541880696125,1,1752.881812466433,1595.0807546443102,1762.0764457955952,1585.886121315148,1721.8264511093812,1482.27325537803,0.058392698423496196,2011
2011-10-09,Hard,104597,103990,Nicolas Almagro,Tommy Robredo,0.5572058669803897,1,1820.488901734983,1701.4635895677966,1831.2124075006664,1690.7400838021133,1669.245129701013,1708.4193837056619,0.19606664423658837,2011
2011-10-09,Hard,104053,105777,Andy Roddick,Grigor Dimitrov,0.8376931136108731,1,1874.6984101762364,1594.9580130359398,1880.0278457230547,1589.6285774891214,1848.949326782887,1558.491324947285,0.02634352536933296,2011
2011-10-09,Hard,104918,104098,Andy Murray,Dmitry Tursunov,0.9278943904362873,1,2150.8930039229954,1686.1949300632173,2152.955843343952,1684.1320906422607,2046.449073561616,1623.5235501483037,0.005199218930554576,2011
2011-10-09,Hard,103507,104269,Juan Carlos Ferrero,Fernando Verdasco,0.4280795183518251,1,1819.6610933886168,1855.2805590601358,1837.2957075031522,1837.6459449456004,1688.370246192204,1753.3997409028916,0.32709303732868034,2011
2011-10-09,Hard,105053,103781,Santiago Giraldo,Jurgen Melzer,0.4955868252998048,1,1715.9230112082917,1685.0957878457448,1730.5070788671997,1670.5117201868368,1625.8438074274945,1662.8043658086042,0.25443265081112965,2011
2011-10-09,Hard,104252,104745,Florian Mayer,Rafael Nadal,0.09699301586765648,1,1781.163679569943,2187.071163569734,1810.3432800543778,2157.8915630852994,1666.4433350618183,2035.6963678201826,0.8154216133917904,2011
2011-10-09,Hard,103852,104252,Feliciano Lopez,Florian Mayer,0.4814295974695281,1,1815.508540078656,1810.3432800543778,1831.270688587213,1794.5811315458209,1664.0458276237214,1695.0310390774432,0.2689152623806156,2011
2011-10-09,Hard,103970,103507,David Ferrer,Juan Carlos Ferrero,0.7126740788726659,1,1988.1456772975573,1837.2957075031522,1997.6047237695734,1827.8366610311361,1872.0934319162297,1707.3304773786756,0.08255618495167104,2011
2011-10-09,Hard,104053,104597,Andy Roddick,Nicolas Almagro,0.6504634234883996,1,1880.0278457230547,1831.2124075006664,1893.7944885323,1817.4457646914211,1854.0103280423875,1687.0415644351772,0.12217581831944989,2011
2011-10-09,Hard,105238,106071,Alexandr Dolgopolov,Bernard Tomic,0.6603216124415677,1,1762.0764457955952,1676.7747197512397,1774.2252296089787,1664.6259359378562,1728.2639877450254,1582.6156363542814,0.11538140697429651,2011
2011-10-09,Hard,105453,105053,Kei Nishikori,Santiago Giraldo,0.5388098732057341,1,1741.1213343185823,1730.5070788671997,1756.6326818046327,1714.995731381149,1686.9696917933054,1643.5395121423023,0.212696333052511,2011
2011-10-09,Hard,105051,104468,Matthew Ebden,Gilles Simon,0.15963692428385867,1,1577.6110757456581,1867.836950458862,1604.5443787762645,1840.9036474282557,1524.1208496770207,1810.961863160521,0.7062100990270931,2011
2011-10-09,Hard,104918,104527,Andy Murray,Stan Wawrinka,0.8313831207343122,1,2152.955843343952,1802.4591910763593,2156.7115302989123,1798.703504121399,2049.0274854926306,1845.2040131588335,0.028431651973299537,2011
2011-10-09,Hard,103970,104053,David Ferrer,Andy Roddick,0.586877494304573,1,1997.6047237695734,1893.7944885323,2008.9614470892077,1882.4377652126657,1881.0277129580568,1862.8630676208993,0.1706702047120681,2011
2011-10-09,Hard,105453,105238,Kei Nishikori,Alexandr Dolgopolov,0.460838357157866,1,1756.6326818046327,1774.2252296089787,1773.4421568724958,1757.4157545411156,1700.9800106008533,1737.9237573658647,0.2906952771122288,2011
2011-10-09,Hard,104918,105051,Andy Murray,Matthew Ebden,0.9545465748042202,1,2156.7115302989123,1604.5443787762645,2157.99094576444,1603.2649633107367,2056.5877610383277,1550.9705061258967,0.0020660138620283474,2011
2011-10-09,Hard,103970,103852,David Ferrer,Feliciano Lopez,0.7557387760914054,1,2008.9614470892077,1831.270688587213,2017.4244452289142,1822.8076904475065,1896.1919614725189,1681.4689783152787,0.05966354550532459,2011
2011-10-09,Hard,104918,105453,Andy Murray,Kei Nishikori,0.8893547709327045,1,2157.99094576444,1773.4421568724958,2161.14397660037,1770.2891260365657,2058.240038459194,1718.6749498041256,0.012242366715354284,2011
2011-10-09,Hard,104918,103970,Andy Murray,David Ferrer,0.7049037838505561,1,2161.14397660037,2017.4244452289142,2170.8787881217495,2007.6896337075345,2062.209396883644,1903.3959674576058,0.08708177678571932,2011
2011-10-09,Hard,103852,104607,Feliciano Lopez,Tomas Berdych,0.2697563858159148,1,1822.8076904475065,1950.4916583514096,1844.4365954331226,1928.8627533657934,1674.2649723301918,1892.5778312497632,0.533255736056635,2011
2011-10-09,Hard,103970,105683,David Ferrer,Milos Raonic,0.8081451506257252,1,2007.6896337075345,1707.7247507654515,2012.5218087983312,1702.8925756746548,1894.2394738929409,1694.5910846575869,0.03680828322842566,2011
2011-10-09,Hard,104252,103900,Florian Mayer,David Nalbandian,0.3267661460064972,1,1794.5811315458209,1867.3665760952256,1813.8848355596263,1848.0628720814202,1677.6078883858859,1855.9655563979006,0.453243822162945,2011
2011-10-09,Hard,103852,104166,Feliciano Lopez,Alex Bogomolov Jr,0.6833554931437447,1,1844.4365954331226,1665.372146890314,1852.8504621341167,1656.95828018932,1699.175666874442,1610.9803301817135,0.10026374372224113,2011
2011-10-09,Hard,104607,103285,Tomas Berdych,Radek Stepanek,0.6249929588382346,1,1928.8627533657934,1840.156499977106,1940.864188765095,1828.1550645778045,1867.667136705513,1778.9048281226055,0.14063028092090202,2011
2011-10-09,Hard,104198,104500,Guillermo Garcia Lopez,Somdev Devvarman,0.4859113053311242,1,1590.609607258065,1599.0077742697433,1606.9962818357533,1582.621099692055,1590.1046900497474,1601.2913628896126,0.26428718598634865,2011
2011-10-09,Hard,103900,105208,David Nalbandian,Ernests Gulbis,0.6902209173012858,1,1848.0628720814202,1723.1220857765259,1858.544965922835,1712.639991935111,1832.4046789006866,1678.9966435060244,0.09596308007765683,2011
2011-10-09,Hard,104252,104926,Florian Mayer,Fabio Fognini,0.7228318111077366,1,1813.8848355596263,1678.99839563625,1823.9674418540792,1668.915789341797,1701.1687658831,1503.0201072775992,0.07682220493381738,2011
2011-10-09,Hard,103852,104386,Feliciano Lopez,Janko Tipsarevic,0.40444202384622074,1,1852.8504621341167,1868.898207459097,1869.5889630107788,1852.1597065824349,1711.1991694696915,1829.6056405136471,0.3546893029603855,2011
2011-10-09,Hard,104166,104719,Alex Bogomolov Jr,Marcel Granollers,0.41484897204037,1,1656.95828018932,1736.3743433173363,1676.5531342921408,1716.7794892145155,1598.956827586464,1639.0431276799698,0.3424017255222116,2011
2011-10-09,Hard,103285,105585,Radek Stepanek,Ze Zhang,0.8763241105713028,1,1828.1550645778045,1453.723981590423,1831.477554920097,1450.4014912481305,1766.9058128387492,1461.0331210983186,0.015295725625979343,2011
2011-10-09,Hard,103507,104022,Juan Carlos Ferrero,Mikhail Youzhny,0.505452251152473,1,1827.8366610311361,1780.0463040652558,1841.6496097403412,1766.2333553560507,1698.3961963368486,1738.6090286637043,0.2445774758901566,2011
2011-10-09,Hard,104269,104810,Fernando Verdasco,Zhe Li,0.8339363799591308,1,1837.6459449456004,1505.303241389393,1841.7621344721344,1501.1870518628589,1734.43950971642,1506.0954779525437,0.027577125901078164,2011
2011-10-09,Hard,104053,104229,Andy Roddick,Yen Hsun Lu,0.8483405519211408,1,1882.4377652126657,1608.9636528924823,1887.929358279659,1603.472059825489,1847.6988191064372,1523.0123264287724,0.0230005881915842,2011
2011-10-09,Hard,105777,104947,Grigor Dimitrov,Marsel Ilhan,0.6224128967451666,1,1589.6285774891214,1514.1837873566649,1602.207814726713,1501.604550119073,1553.4303236877845,1455.2259693036526,0.14257202054437618,2011
2011-10-09,Hard,103990,104219,Tommy Robredo,Stephane Bohli,0.7849056837074622,1,1690.7400838021133,1457.3923985345052,1697.3632810709353,1450.7692012656833,1690.6229489714976,1474.2198027954707,0.046265564901354306,2011
2011-10-09,Hard,105683,103566,Milos Raonic,Michael Llodra,0.5295752894248572,1,1702.8925756746548,1704.8787406386298,1718.9840409550607,1688.787275358224,1686.8911576930907,1643.7549240469755,0.22129940831970685,2011
2011-10-09,Hard,105077,105227,Albert Ramos,Marin Cilic,0.1298197572026138,1,1585.886121315148,1881.2831402213412,1612.9450795481694,1854.22418198832,1475.8357187423858,1841.4534406219025,0.7572136549549179,2011
2011-10-09,Hard,106071,104731,Bernard Tomic,Kevin Anderson,0.28382377216128774,1,1664.6259359378562,1793.91406728596,1686.3194666632426,1772.2205365605737,1572.955866733442,1765.2446422310584,0.5129083893212871,2011
2011-10-09,Hard,104098,105064,Dmitry Tursunov,Thomaz Bellucci,0.5688990575392894,1,1684.1320906422607,1655.7002472773067,1698.8256708050803,1641.006667114487,1620.945138217289,1553.0119879809106,0.18584802259051292,2011
2011-10-09,Hard,105385,105001,Donald Young,Mao Xin Gong,0.7267536915585102,1,1667.8675480592226,1487.0169655647028,1676.2178068671722,1478.6667067567532,1643.631528659086,1484.6157566630313,0.07466354507690177,2011
2011-10-09,Hard,104527,104338,Stan Wawrinka,Juan Monaco,0.6633414838737501,1,1798.703504121399,1731.5550744002642,1811.6491399713352,1718.609438550328,1837.6437376131364,1669.1541248793844,0.11333895648032843,2011
2011-10-09,Hard,105992,104678,Ryan Harrison,Viktor Troicki,0.267239009494624,1,1590.1486310355258,1755.0411372060933,1613.2191517895128,1731.9706164521062,1565.7012734152945,1751.2587573562048,0.5369386692064197,2011
2011-10-09,Hard,105051,104665,Matthew Ebden,Pablo Andujar,0.5924000639383458,1,1603.2649633107367,1601.2822434576553,1619.1736566783748,1585.3735500900173,1549.3182287050306,1421.3961569465716,0.16613770787746462,2011
2011-10-09,Hard,104745,104198,Rafael Nadal,Guillermo Garcia Lopez,0.9392493973477052,1,2157.8915630852994,1606.9962818357533,2159.180001589902,1605.7078433311506,2007.1086638045576,1606.6196774219284,0.00369063572261701,2011
2011-10-09,Hard,105453,104898,Kei Nishikori,Robin Haase,0.6161251455738473,1,1770.2891260365657,1711.105014438849,1783.5896573142318,1697.8044831611828,1714.7055913796753,1609.506287763103,0.1473599038606999,2011
2011-10-09,Hard,105053,104471,Santiago Giraldo,Ivan Dodig,0.4960855676997051,1,1714.995731381149,1680.3785947939518,1729.4068077890652,1665.9675183860356,1629.5291933347544,1669.586493381307,0.25392975508052845,2011
2011-10-09,Hard,103781,103344,Jurgen Melzer,Ivan Ljubicic,0.31978605328834186,1,1670.5117201868368,1826.4423246375447,1693.246371217573,1803.7076736068086,1645.1086610937964,1751.4068671328823,0.4626910133010505,2011
2011-10-09,Hard,105238,103997,Alexandr Dolgopolov,Lukasz Kubot,0.692499503674818,1,1757.4157545411156,1663.1088355791544,1769.1763692223121,1651.3482208979578,1720.2288181625925,1532.4768208203056,0.09455655524023324,2011
2011-10-09,Hard,103656,105062,Albert Montanes,Mikhail Kukushkin,0.5426967553910462,1,1638.8481280247722,1563.707769722683,1651.4407465412983,1551.115151206157,1554.2955966193097,1569.9536010579814,0.2091262575298766,2011
2011-10-17,Hard,104792,106071,Gael Monfils,Bernard Tomic,0.8072648545162698,1,1900.768302784076,1686.3194666632426,1907.981121960589,1679.1066474867296,1880.2007761148743,1597.0055088430256,0.03714683630463463,2011
2011-10-17,Hard,103484,103694,James Blake,Olivier Rochus,0.6263351990358424,1,1714.476781628708,1628.5697506120148,1726.5993161642073,1616.4472160765156,1692.260818061022,1598.7081454082406,0.13962538347958348,2011
2011-10-17,Hard,103900,103598,David Nalbandian,Xavier Malisse,0.8087353162558418,1,1858.544965922835,1643.6054801959622,1865.7420172535162,1636.408428865281,1841.7659062020102,1555.7680944773463,0.036582179247752845,2011
2011-10-17,Hard,104471,105173,Ivan Dodig,Adrian Mannarino,0.6921011711785215,1,1665.9675183860356,1543.4733488468132,1676.5491226359463,1532.8917445969025,1651.749917054896,1492.8348488255883,0.09480168878963809,2011
2011-10-17,Hard,103813,105657,Jarkko Nieminen,Marius Copil,0.7205358274246784,1,1689.748703729216,1485.0454903514858,1697.2797771871017,1477.5144168936001,1640.9673800236255,1516.6070404496618,0.07810022375320916,2011
2011-10-17,Hard,105683,104571,Milos Raonic,Marcos Baghdatis,0.4843979192202251,1,1718.9840409550607,1734.7205543679195,1735.7082390195224,1717.9963563034578,1700.9148052793182,1706.8682058005597,0.2658455057044335,2011
2011-10-17,Hard,104735,103990,Tobias Kamke,Tommy Robredo,0.2661287384376544,1,1566.1829268301783,1697.3632810709353,1587.9524154679852,1675.5937924331283,1476.5309781990109,1697.7731086031295,0.5385670285471087,2011
2011-10-17,Hard,104332,103997,Philipp Petzschner,Lukasz Kubot,0.5948631511604987,1,1697.3867410871967,1651.3482208979578,1711.2789114301002,1637.4560505550544,1611.7831325106592,1524.369395474657,0.16413586628760093,2011
2011-10-17,Hard,105777,104976,Grigor Dimitrov,Ryan Sweeting,0.5459839059726825,1,1602.207814726713,1576.6364147650877,1617.0323300146863,1561.8118994771144,1565.0245569205313,1526.5090824143974,0.20613061363582197,2011
2011-10-17,Hard,104731,104198,Kevin Anderson,Guillermo Garcia Lopez,0.7057751864077656,1,1772.2205365605737,1605.7078433311506,1781.0900978186717,1596.8382820730526,1741.1950001214748,1603.7180221291574,0.08656824093338508,2011
2011-10-17,Hard,104681,104453,Sebastian Rieschick,Michael Ryderstedt,0.4472812447181789,1,1465.257764955715,1523.6821950839978,1483.9232324142565,1505.0167276254563,1500.0,1515.1143809269568,0.3054980224402857,2011
2011-10-17,Hard,104731,103163,Kevin Anderson,Tommy Haas,0.7183168511643931,1,1781.0900978186717,1623.448651096616,1790.2907529311217,1614.247995984166,1751.174910436317,1583.572206872893,0.07934539633794264,2011
2011-10-17,Hard,103163,104500,Tommy Haas,Somdev Devvarman,0.5155326558331873,1,1614.247995984166,1582.621099692055,1628.7955332541828,1568.073562422038,1574.7428167529474,1584.7763755174317,0.23470860756404494,2011
2011-10-17,Hard,105683,104332,Milos Raonic,Philipp Petzschner,0.5839456200631808,1,1735.7082390195224,1711.2789114301002,1750.5850772523631,1696.4020731972594,1717.1889426752082,1623.8404246687705,0.17310124706461105,2011
2011-10-17,Hard,104735,104681,Tobias Kamke,Sebastian Rieschick,0.5635992062298225,1,1587.9524154679852,1483.9232324142565,1599.2999067292567,1472.575741152985,1501.5342938982567,1516.6956042130696,0.190445652803241,2011
2011-10-17,Hard,103813,104527,Jarkko Nieminen,Stan Wawrinka,0.29103904497505506,1,1697.2797771871017,1811.6491399713352,1718.364339029917,1790.56457812852,1651.473038788408,1846.4405248859616,0.502625635749882,2011
2011-10-17,Hard,103900,104471,David Nalbandian,Ivan Dodig,0.746492422983828,1,1865.7420172535162,1676.5491226359463,1873.799336037301,1668.4918038521616,1846.937259780237,1660.9025867517157,0.06426609160461037,2011
2011-10-17,Hard,103484,105223,James Blake,Juan Martin del Potro,0.19156588995712281,1,1726.5993161642073,2005.607002888711,1753.251119352896,1978.9551997000221,1704.0537470940856,1925.3072185633669,0.6535657102808188,2011
2011-10-17,Hard,104792,104731,Gael Monfils,Kevin Anderson,0.6681390268926621,1,1907.981121960589,1790.2907529311217,1918.759487479966,1779.5123874117446,1885.44245783882,1760.0043005562627,0.11013170547174922,2011
2011-10-17,Hard,105683,105777,Milos Raonic,Grigor Dimitrov,0.6932506380611712,1,1750.5850772523631,1617.0323300146863,1760.7207766451238,1606.8966306219254,1728.990624711638,1579.2580840013864,0.09409517104987862,2011
2011-10-17,Hard,103813,104735,Jarkko Nieminen,Tobias Kamke,0.6890491951750575,1,1718.364339029917,1599.2999067292567,1729.086239234717,1588.5780065244567,1675.6144585443863,1518.2320551919843,0.0966904030212795,2011
2011-10-17,Hard,103484,103900,James Blake,David Nalbandian,0.329652135366518,1,1753.251119352896,1873.799336037301,1774.5900280373144,1852.4604273528826,1729.0574196891587,1855.1046726047803,0.44936625961866905,2011
2011-10-17,Hard,104792,105683,Gael Monfils,Milos Raonic,0.7125783435697687,1,1918.759487479966,1760.7207766451238,1927.945159032494,1751.5351050925958,1895.9043810458159,1738.4925867875997,0.08261120858509793,2011
2011-10-17,Hard,103813,103484,Jarkko Nieminen,James Blake,0.42059180064227647,1,1729.086239234717,1774.5900280373144,1747.1698660914822,1756.506401180549,1684.8248918106444,1750.620170834186,0.33571386148295956,2011
2011-10-17,Hard,104792,103813,Gael Monfils,Jarkko Nieminen,0.7502011485135912,1,1927.945159032494,1747.1698660914822,1936.2980927663734,1738.8169323576028,1905.1137045772152,1703.8191675736432,0.062399466203928916,2011
2011-10-17,Hard,105777,103428,Grigor Dimitrov,Juan Ignacio Chela,0.4450604382503263,1,1606.8966306219254,1697.1692999845907,1626.9627494989961,1677.10318110752,1569.7561219254246,1556.1448090538638,0.30795791719491994,2011
2011-10-17,Hard,106071,105132,Bernard Tomic,Jurgen Zopp,0.6555304400081045,1,1679.1066474867296,1514.143652723649,1688.0335147569554,1505.2167854534232,1591.76382711908,1533.1732115178388,0.11865927776101012,2011
2011-10-17,Hard,103857,105723,Igor Kunitsyn,Andrey Kuznetsov,0.6635031512784498,1,1615.06875946499,1482.0690362064568,1625.2265181750315,1471.9112774964153,1563.726915711297,1460.837048219806,0.11323012919953382,2011
2011-10-17,Hard,104678,104871,Viktor Troicki,Jeremy Chardy,0.7116447125434575,1,1731.9706164521062,1593.6751231628855,1741.9181977391072,1583.7275418758845,1727.4428904685117,1551.8701376548777,0.08314877180414525,2011
2011-10-17,Hard,104386,104678,Janko Tipsarevic,Viktor Troicki,0.6284575923372606,1,1852.1597065824349,1741.9181977391072,1863.2466818539763,1730.8312224675658,1808.354560480442,1735.9820003689397,0.13804376069182522,2011
2011-10-17,Hard,103898,105539,Julien Benneteau,Evgeny Donskoy,0.8292286159751795,1,1747.2701272030113,1462.862120280549,1752.481282013679,1457.6509654698814,1744.9292439742107,1480.3299048017407,0.02916286560175272,2011
2011-10-17,Hard,104098,105077,Dmitry Tursunov,Albert Ramos,0.6501972040834849,1,1698.8256708050803,1612.9450795481694,1710.949351448913,1600.8213989043368,1633.8559683471142,1504.3591026033816,0.1223619960310111,2011
2011-10-17,Hard,104559,103971,Teymuraz Gabashvili,Karol Beck,0.5637098539245455,1,1544.1827676160854,1471.2617921268895,1556.873088754356,1458.5714709886188,1467.9072884544191,1451.8040860872875,0.1903490915625414,2011
2011-10-17,Hard,103582,104660,Michael Berrer,Sergiy Stakhovsky,0.351744927678305,1,1571.6536536372969,1634.9829400784645,1590.5381995692796,1616.0983941464817,1529.1780528972615,1678.2632306137857,0.420234638790806,2011
2011-10-17,Hard,104312,104214,Andreas Seppi,Igor Andreev,0.5434886444361458,1,1662.3150056322413,1565.7950688208114,1673.981022788368,1554.1290516646848,1537.852563709746,1573.781388915552,0.20840261775874777,2011
2011-10-17,Hard,104180,104505,Gilles Muller,Konstantin Kravchuk,0.776496215314766,1,1721.634133088994,1491.4681958806857,1728.3540469536758,1484.748282016004,1691.591889342828,1489.0742572151191,0.04995394176862345,2011
2011-10-17,Hard,104871,103808,Jeremy Chardy,Potito Starace,0.5101174188413857,1,1583.7275418758845,1623.843955626696,1601.5668045681014,1606.0046929344792,1543.3310277544497,1489.1520891435273,0.2399849433226263,2011
2011-10-17,Hard,104166,105583,Alex Bogomolov Jr,Dusan Lajovic,0.7241608976843378,1,1676.5531342921408,1470.675227619938,1684.0453369182242,1463.1830249938546,1616.7947218054198,1487.3292366008181,0.07608721036631037,2011
2011-10-17,Hard,105062,104586,Mikhail Kukushkin,Lukas Rosol,0.6487314159090443,1,1551.115151206157,1471.1581879978314,1563.4966534577525,1458.776685746236,1553.2330110952782,1420.0494785203607,0.12338961816926484,2011
2011-10-17,Hard,105137,104890,Pere Riba,Andreas Haider Maurer,0.38710852530123213,1,1511.28523978738,1560.824027662212,1529.5512498858259,1542.5580175637663,1406.6656593144432,1516.767547014333,0.3756359597584305,2011
2011-10-17,Hard,104386,103857,Janko Tipsarevic,Igor Kunitsyn,0.8010656867411606,1,1863.2466818539763,1625.2265181750315,1869.7297197404814,1618.7434802885264,1821.0690643010998,1575.1224837306809,0.039574860991766034,2011
2011-10-17,Hard,104259,104122,Philipp Kohlschreiber,Carlos Berlocq,0.7503968267349395,1,1746.9730912532204,1601.1349216615488,1756.625493649081,1591.4825192656883,1701.3403122166294,1464.7457726063437,0.06230174410398783,2011
2011-10-17,Hard,103786,104559,Nikolay Davydenko,Teymuraz Gabashvili,0.7880757959035154,1,1745.0802450677156,1556.873088754356,1753.1718202433854,1548.7815135786864,1751.2690256101657,1483.1662391462041,0.04491186828192846,2011
2011-10-17,Hard,104386,103786,Janko Tipsarevic,Nikolay Davydenko,0.6313833960229635,1,1869.7297197404814,1753.1718202433854,1880.5547323620042,1742.3468076218626,1827.3194205747534,1756.9027096463576,0.1358782007275634,2011
2011-10-17,Hard,104098,103898,Dmitry Tursunov,Julien Benneteau,0.39506299399555,1,1710.949351448913,1752.481282013679,1728.8529092247359,1734.5777242378563,1644.1540440461913,1750.6571549464024,0.36594878123362795,2011
2011-10-17,Hard,104678,104166,Viktor Troicki,Alex Bogomolov Jr,0.6014403066194195,1,1730.8312224675658,1684.0453369182242,1744.6895823208445,1670.1869770649455,1723.2674965482818,1627.094059141511,0.15884982918762236,2011
2011-10-17,Hard,104871,104259,Jeremy Chardy,Philipp Kohlschreiber,0.29298383769946584,1,1601.5668045681014,1756.625493649081,1624.2683814855843,1733.923916731598,1556.8560246396278,1707.865878311609,0.4998718537541753,2011
2011-10-17,Hard,104386,104098,Janko Tipsarevic,Dmitry Tursunov,0.7192868484735482,1,1880.5547323620042,1728.8529092247359,1889.9811385269954,1719.4265030597446,1840.1202956124703,1664.910630993441,0.0787998734399127,2011
2011-10-17,Hard,103786,103582,Nikolay Davydenko,Michael Berrer,0.7292573238601191,1,1742.3468076218626,1590.5381995692796,1751.769126758685,1581.1158804324573,1744.1018346086407,1551.6511770320114,0.07330159668338443,2011
2011-10-17,Hard,104166,105062,Alex Bogomolov Jr,Mikhail Kukushkin,0.612262675396061,1,1670.1869770649455,1563.4966534577525,1681.422531873064,1552.261098649634,1615.413251907218,1563.3834350707189,0.15034023289102033,2011
2011-10-17,Hard,104871,105238,Jeremy Chardy,Alexandr Dolgopolov,0.3003266781721296,1,1624.2683814855843,1769.1763692223121,1646.5798463965432,1746.8649043113533,1579.4031094075033,1728.336243508241,0.4895427572776466,2011
2011-10-17,Hard,104259,104180,Philipp Kohlschreiber,Gilles Muller,0.49402292380757307,1,1733.923916731598,1728.3540469536758,1749.667436721021,1712.6105269642528,1685.3187935437336,1699.195654897822,0.256012801632237,2011
2011-10-17,Hard,103582,104312,Michael Berrer,Andreas Seppi,0.4252554134205818,1,1581.1158804324573,1673.981022788368,1601.2934632119313,1653.8034400088939,1543.706385843502,1555.5012743751272,0.3303313398023463,2011
2011-10-17,Hard,104678,105137,Viktor Troicki,Pere Riba,0.818157739165737,1,1744.6895823208445,1529.5512498858259,1751.8802503514532,1522.360581855217,1734.9483037825748,1427.5728597875154,0.03306660782531615,2011
2011-10-24,Hard,104571,104976,Marcos Baghdatis,Ryan Sweeting,0.7236774501560398,1,1717.9963563034578,1561.8118994771144,1727.2520890745484,1552.5561667060238,1690.5940684046698,1512.2755553335423,0.07635415155226788,2011
