tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2023-9900,United Cup,Hard,18,A,20230102,216,106432,8.0,,Borna Coric,R,188.0,CRO,26.1,126239,6.0,,Arthur Rinderknech,R,196.0,FRA,27.4,7-6(1) 7-6(2),3,RR,113.0,10.0,1.0,65.0,43.0,40.0,15.0,12.0,1.0,2.0,8.0,3.0,81.0,51.0,36.0,17.0,12.0,2.0,3.0,26.0,1685.0,44.0,952.0,atp_matches_2023.csv,2023-01-02,1961.6717020852889,1821.3991127442573,1933.011579136716,1801.2778748634078
2023-9900,United Cup,Hard,18,A,20230102,216,106432,8.0,,Borna Coric,R,188.0,CRO,26.1,126239,6.0,,Arthur Rinderknech,R,196.0,FRA,27.4,7-6(1) 7-6(2),3,RR,113.0,10.0,1.0,65.0,43.0,40.0,15.0,12.0,1.0,2.0,8.0,3.0,81.0,51.0,36.0,17.0,12.0,2.0,3.0,26.0,1685.0,44.0,952.0,atp_matches_2023.csv,2023-01-02,1971.541431568195,1811.529383261351,1943.2199339806318,1791.0695200194918
2023-9900,United Cup,Hard,18,A,20230102,215,127339,,,Borna Gojo,R,196.0,CRO,24.8,105173,,,Adrian Mannarino,L,180.0,FRA,34.5,7-6(5) 3-6 7-6(5),3,RR,170.0,14.0,4.0,110.0,72.0,57.0,17.0,16.0,1.0,4.0,9.0,1.0,104.0,63.0,51.0,21.0,17.0,3.0,5.0,144.0,381.0,46.0,946.0,atp_matches_2023.csv,2023-01-02,1635.5185949788277,1736.6421568063397,1585.3223826317592,1694.4745195528917
2023-9900,United Cup,Hard,18,A,20230102,215,127339,,,Borna Gojo,R,196.0,CRO,24.8,105173,,,Adrian Mannarino,L,180.0,FRA,34.5,7-6(5) 3-6 7-6(5),3,RR,170.0,14.0,4.0,110.0,72.0,57.0,17.0,16.0,1.0,4.0,9.0,1.0,104.0,63.0,51.0,21.0,17.0,3.0,5.0,144.0,381.0,46.0,946.0,atp_matches_2023.csv,2023-01-02,1656.0483132497131,1716.1124385354542,1606.1899264930237,1673.6069756916272
2023-9900,United Cup,Hard,18,A,20230102,212,126239,6.0,,Arthur Rinderknech,R,196.0,FRA,27.4,202103,17.0,,Francisco Cerundolo,R,185.0,ARG,24.3,6-4 6-2,3,RR,,2.0,1.0,64.0,43.0,30.0,11.0,9.0,0.0,0.0,1.0,3.0,57.0,37.0,22.0,10.0,9.0,4.0,7.0,44.0,952.0,30.0,1395.0,atp_matches_2023.csv,2023-01-02,1809.1183432297335,1726.8525901829614,1792.1510101819736,1632.5493750869578
2023-9900,United Cup,Hard,18,A,20230102,212,126239,6.0,,Arthur Rinderknech,R,196.0,FRA,27.4,202103,17.0,,Francisco Cerundolo,R,185.0,ARG,24.3,6-4 6-2,3,RR,,2.0,1.0,64.0,43.0,30.0,11.0,9.0,0.0,0.0,1.0,3.0,57.0,37.0,22.0,10.0,9.0,4.0,7.0,44.0,952.0,30.0,1395.0,atp_matches_2023.csv,2023-01-02,1802.4179233010145,1714.5718206684376,1781.660276032446,1623.4225104055236
2023-9900,United Cup,Hard,18,A,20230102,211,105173,,,Adrian Mannarino,L,180.0,FRA,34.5,105948,,,Federico Coria,R,180.0,ARG,30.8,6-1 6-0,3,RR,62.0,6.0,0.0,44.0,30.0,23.0,7.0,7.0,2.0,3.0,2.0,2.0,56.0,37.0,16.0,5.0,6.0,4.0,10.0,46.0,946.0,75.0,695.0,atp_matches_2023.csv,2023-01-02,1723.7183753198235,1656.0773024752714,1686.1633530146687,1504.2106770095172
2023-9900,United Cup,Hard,18,A,20230102,211,105173,,,Adrian Mannarino,L,180.0,FRA,34.5,105948,,,Federico Coria,R,180.0,ARG,30.8,6-1 6-0,3,RR,62.0,6.0,0.0,44.0,30.0,23.0,7.0,7.0,2.0,3.0,2.0,2.0,56.0,37.0,16.0,5.0,6.0,4.0,10.0,46.0,946.0,75.0,695.0,atp_matches_2023.csv,2023-01-02,1697.3736141782215,1643.1535209887552,1654.5406937198027,1495.8995104712942
2023-9900,United Cup,Hard,18,A,20230102,208,106432,8.0,,Borna Coric,R,188.0,CRO,26.1,202103,17.0,,Francisco Cerundolo,R,185.0,ARG,24.3,7-5 6-4,3,RR,128.0,4.0,2.0,81.0,51.0,37.0,12.0,11.0,8.0,10.0,2.0,1.0,70.0,50.0,31.0,8.0,11.0,5.0,9.0,26.0,1685.0,30.0,1395.0,atp_matches_2023.csv,2023-01-02,1954.6610232379544,1733.863269030296,1927.947538921145,1637.6134153025287
2023-9900,United Cup,Hard,18,A,20230102,208,106432,8.0,,Borna Coric,R,188.0,CRO,26.1,202103,17.0,,Francisco Cerundolo,R,185.0,ARG,24.3,7-5 6-4,3,RR,128.0,4.0,2.0,81.0,51.0,37.0,12.0,11.0,8.0,10.0,2.0,1.0,70.0,50.0,31.0,8.0,11.0,5.0,9.0,26.0,1685.0,30.0,1395.0,atp_matches_2023.csv,2023-01-02,1980.6528915285317,1702.5332248839104,1952.6291779676776,1614.2443410929939
