player_name,surface,rating,last_match
Vladyslav Orlov,,1530.5304984710244,2024-02-01
Cem Ilkel,,1530.5304984710244,2024-09-13
Altug Celikbilek,,1530.5304984710244,2024-02-02
Gonzalo Bueno,,1530.5304984710244,2024-09-13
Vilius Gaubas,,1530.5304984710244,2024-09-13
Edas Butvilas,,1530.5304984710244,2024-09-13
Ricardas Berankis,,1530.5304984710244,2024-02-03
Thiago Monteiro,,1530.5304984710244,2024-11-04
Yshai Oliel,,1530.5304984710244,2024-09-13
Rowland Phillips,,1529.133745263401,2024-02-03
Chris Rodesch,,1528.5421067129153,2024-09-14
Gustavo Heide,,1528.5114594518661,2024-07-22
Aleksandre Bakshi,,1527.8739306203415,2024-09-14
Daniel Cukierman,,1503.4122759451307,2024-09-13
Menelaos Efstathiou,,1502.0382420489402,2024-02-03
Amr Elsayed Abdou Ahmed Mohamed,,1502.0382420489402,2024-09-13
Fitriadi M Rifqi,,1502.0006142535833,2024-02-03
Mohamed Safwat,,1500.7012444144582,2024-09-13
Petros Chrysochos,,1500.7012444144582,2024-02-03
Benjamin Hassan,,1498.6613908960494,2024-10-14
Kaipo Marshall,,1495.9823021882219,2024-09-14
Nicholas David Ionel,,1495.9823021882219,2024-02-03
Alec Beckley,,1471.4578932870847,2024-09-14
Anthony Susanto,,1470.1965245402773,2024-02-03
Hady Habib,,1469.4695015289756,2024-09-14
Matic Kriznik,,1469.4695015289756,2024-02-02
Sebastian Dominko,,1469.4695015289756,2024-02-02
Michael Agwi,,1469.4695015289756,2024-09-13
Osgar Ohoisin,,1469.4695015289756,2024-02-03
Aqeel Khan,,1469.4695015289756,2024-09-14
Muhammad Shoaib,,1469.4695015289756,2024-09-14
Robert Strombachs,,1469.4695015289756,2024-02-02
Diego Duran,,1468.736306793522,2024-02-02
Skander Mansouri,,1468.736306793522,2024-09-13
Oleksandr Ovcharenko,,1468.7024671725246,2024-09-13
Aziz Dougaz,,1467.397630829336,2024-09-13
Kristjan Tamm,,1442.9321505213604,2024-09-13
Kris Van Wyk,,1442.306695823785,2024-02-02
Rigele Te,,1441.6517863278993,2024-09-13
Juan Carlos Prado Angelo,,1441.595570908634,2024-02-03
