player_name,surface,rating,last_match
Andreas Seppi,Grass,1580.8788115863485,2022-06-06
Dudi Sela,Grass,1580.717333103707,2019-09-16
Holger Rune,Grass,1578.3951613603967,2024-10-28
Christopher Eubanks,Grass,1577.0615988259196,2024-08-26
Tim Van Rijthoven,Grass,1575.4501636367543,2024-06-10
Todd Martin,Grass,1574.460956068461,2004-08-30
Mischa Zverev,Grass,1574.3663276868335,2021-03-22
Nicolas Kiefer,Grass,1573.3382239738683,2010-06-21
Marcos Baghdatis,Grass,1572.9608136663085,2019-07-01
Alexandr Dolgopolov,Grass,1570.2953559735004,2018-05-14
Denis Shapovalov,Grass,1569.823113499049,2024-11-20
Lorenzo Sonego,Grass,1566.676111751142,2024-11-04
Thomas Fabbiano,Grass,1565.9192310325361,2022-02-14
Wayne Ferreira,Grass,1565.421379583069,2005-03-04
Richard Krajicek,Grass,1564.24999257375,2003-06-16
Guillermo Coria,Grass,1560.0689228877957,2008-07-14
Marcel Granollers,Grass,1559.429228109557,2019-09-16
Jack Sock,Grass,1559.3405796549062,2023-04-03
Aleksandar Vukic,Grass,1559.3363055925183,2024-10-14
Brandon Nakashima,Grass,1558.530310961439,2024-11-04
Alejandro Tabilo,Grass,1557.024291898699,2024-10-28
Simone Bolelli,Grass,1556.661153583825,2019-05-27
Hicham Arazi,Grass,1555.2287031159372,2005-04-04
Antony Dupuis,Grass,1554.9013327689534,2007-07-09
Benjamin Becker,Grass,1552.861925506381,2017-03-20
Gilles Simon,Grass,1552.2691503754197,2022-10-31
Julien Benneteau,Grass,1552.2451931484243,2018-08-27
Paradorn Srichaphan,Grass,1551.8991679700055,2007-03-19
Tommy Robredo,Grass,1551.1821018709081,2022-04-18
Damir Dzumhur,Grass,1550.2874007843284,2024-10-14
Sam Groth,Grass,1550.2379972432757,2017-07-17
Denis Kudla,Grass,1549.7643382279875,2024-04-01
Aisam Ul Haq Qureshi,Grass,1548.1518663475288,2024-02-03
Alex Michelsen,Grass,1547.141571957283,2024-12-18
Ivan Ljubicic,Grass,1547.1279602728087,2012-04-15
Todd Woodbridge,Grass,1546.803161629278,2005-03-04
Arthur Fils,Grass,1546.36635401637,2024-12-18
Fernando Verdasco,Grass,1544.735187055181,2023-04-17
Lukasz Kubot,Grass,1544.0730776550351,2015-10-11
Karol Kucera,Grass,1543.9596848212943,2005-12-02
Denis Istomin,Grass,1543.8324341543464,2022-09-16
Mikhail Youzhny,Grass,1542.9337813199945,2018-09-17
Nikoloz Basilashvili,Grass,1541.0489031517939,2023-03-06
Dustin Brown,Grass,1540.4786942964326,2021-06-07
Nicolas Almagro,Grass,1540.3046559553181,2018-07-23
Tennys Sandgren,Grass,1539.3092712416671,2024-02-05
Cristian Garin,Grass,1538.8765177207397,2024-09-15
Jan Hernych,Grass,1538.7364942891998,2016-06-20
Raemon Sluiter,Grass,1538.657839241011,2009-06-14
Oscar Otte,Grass,1538.4099529528369,2024-06-17
Viktor Troicki,Grass,1537.0563458804272,2021-06-14
Janko Tipsarevic,Grass,1536.890966223157,2019-10-14
Rajeev Ram,Grass,1536.5000503047277,2017-07-17
Olivier Rochus,Grass,1536.3342445972212,2013-06-24
Roman Safiullin,Grass,1536.2245586364186,2024-11-04
Younes El Aynaoui,Grass,1535.4519514413998,2010-01-04
Antoine Bellier,Grass,1534.7389602145165,2023-02-06
Taylor Dent,Grass,1534.7057720892503,2010-10-25
Daniel King Turner,Grass,1534.6759782853114,2013-04-05
Mackenzie Mcdonald,Grass,1534.483197524161,2024-09-13
Jiri Lehecka,Grass,1534.1693686395097,2024-11-04
Ben Qiang Zhu,Grass,1534.0400303456731,2004-09-27
Jenson Brooksby,Grass,1533.857759257852,2023-01-16
Young Jun Kim,Grass,1533.7931857896026,2011-09-16
Filip Krajinovic,Grass,1533.7221359264886,2023-05-29
Jason Kubler,Grass,1532.5003802378312,2024-01-15
Quentin Halys,Grass,1532.1375918110277,2024-11-04
Yosuke Watanuki,Grass,1531.4722691511006,2024-10-02
Daniel Elahi Galan,Grass,1531.463629455449,2024-07-29
Benoit Paire,Grass,1530.3683190527904,2024-07-15
Arnaud Clement,Grass,1530.3572792529997,2012-05-27
Ilya Ivashka,Grass,1530.3390061330156,2023-08-28
Grega Zemlja,Grass,1530.1939460028473,2017-04-07
Yuichi Sugita,Grass,1530.0750138957055,2021-08-30
Ian Flanagan,Grass,1529.0115646528627,2004-06-07
Michael Yani,Grass,1528.9910539509635,2012-09-24
Joachim Johansson,Grass,1528.6677467902425,2013-10-14
David Prinosil,Grass,1528.4711951397792,2004-06-07
Wayne Arthurs,Grass,1528.2545753453244,2007-06-25
Harsh Mankad,Grass,1528.1658192979805,2005-06-13
Maxime Cressy,Grass,1528.094683929014,2024-07-29
Francisco Comesana,Grass,1527.2696356057854,2024-08-26
Jan Vacek,Grass,1527.1965338093148,2008-06-09
Borna Coric,Grass,1526.2508879054249,2024-10-14
Jiri Novak,Grass,1525.9809247964429,2006-10-23
Juncheng Shang,Grass,1525.8642823140171,2024-12-18
Pierre Hugues Herbert,Grass,1525.6445867131426,2024-11-04
Andreas Beck,Grass,1524.8718018088514,2016-05-16
Steve Darcis,Grass,1524.515862701683,2020-01-06
Aqeel Khan,Grass,1524.2186235485524,2024-09-14
Daniele Bracciali,Grass,1524.1689272219444,2011-09-16
Bob Bryan,Grass,1522.7893193390005,2009-07-10
Emil Ruusuvuori,Grass,1522.5232867606946,2024-07-29
Satoshi Iwabuchi,Grass,1521.677627238925,2008-09-29
Miomir Kecmanovic,Grass,1521.6749802900385,2024-11-04
Benjamin Bonzi,Grass,1521.5901808811293,2024-11-04
Brian Baker,Grass,1521.2287836056248,2016-08-29
Robin Haase,Grass,1520.4406466685632,2024-07-29
Karsten Braasch,Grass,1520.1472976935327,2000-06-19
Carlos Moya,Grass,1520.122148441483,2010-05-09
Peter Gojowczyk,Grass,1519.9318239585398,2022-08-29
Giovanni Mpetshi Perricard,Grass,1519.6646490219628,2024-10-28
Jens Knippschild,Grass,1519.5069933521263,2002-07-15
Raven Klaasen,Grass,1519.1890594147915,2011-09-16
Yen Hsun Lu,Grass,1519.1465832572771,2021-07-24
Michael Chang,Grass,1519.1392470405028,2003-08-25
Billy Harris,Grass,1518.7991204788732,2024-10-02
Kaichi Uchida,Grass,1518.5052744491754,2022-10-03
Brendan Evans,Grass,1518.446310020085,2010-06-21
Vincent Spadea,Grass,1518.3731284186686,2010-02-22
N Sriram Balaji,Grass,1517.9316232797696,2024-09-14
Dominic Thiem,Grass,1517.368090747961,2024-10-21
Jeremy Chardy,Grass,1516.93180892245,2023-07-03
Guido Pella,Grass,1516.9269382836003,2023-08-28
Botic Van De Zandschulp,Grass,1516.0997722499444,2024-11-24
Simon Shen,Grass,1516.0,2002-04-05
Marko Tkalec,Grass,1516.0,2008-07-18
Stephen Nugent,Grass,1516.0,2006-07-21
Saketh Myneni,Grass,1516.0,2017-01-02
M Abid Ali Khan Akbar,Grass,1516.0,2018-02-02
Khumoun Sultanov,Grass,1516.0,2024-09-13
Alistair Hunt,Grass,1515.90732509922,2003-04-04
Niki Kaliyanda Poonacha,Grass,1515.7814064662991,2024-02-03
Alexandre Muller,Grass,1515.608735468809,2024-11-04
Yuta Shimizu,Grass,1515.263693206478,2022-10-03
Ji Sung Nam,Grass,1515.2553954947746,2022-09-26
Hyung Taik Lee,Grass,1515.1735104221966,2009-07-10
Jan Michael Gambill,Grass,1514.6295854960138,2007-04-09
Mikael Ymer,Grass,1514.6263094143246,2023-07-03
Michel Kratochvil,Grass,1514.6021554953265,2007-07-09
Sergiy Stakhovsky,Grass,1514.5263406514318,2021-11-26
Nicolas Jarry,Grass,1514.1606762002823,2024-10-28
Jason Stoltenberg,Grass,1513.992823236731,2001-06-25
Ivan Miranda,Grass,1513.2854055078403,2011-07-08
Adam Pavlasek,Grass,1513.260052544652,2018-05-28
Donald Young,Grass,1513.2261882725204,2021-01-04
Egor Gerasimov,Grass,1512.553299260014,2024-10-02
Frank Dancevic,Grass,1512.036372586993,2017-07-17
Edouard Roger-Vasselin,Grass,1511.5311755512055,2016-06-27
Peter Luczak,Grass,1511.510574051755,2011-07-25
Corentin Moutet,Grass,1511.0991935623365,2024-11-04
Tobias Kamke,Grass,1511.0454960383815,2019-08-26
Dominic Stricker,Grass,1510.735590599206,2024-10-21
Max Purcell,Grass,1510.5707065712675,2024-08-26
Sebastian Ofner,Grass,1510.560618631804,2024-08-26
Gregoire Barrere,Grass,1509.950910829092,2024-11-04
Thomas Enqvist,Grass,1509.8766528332199,2005-10-24
Marcus Willis,Grass,1509.8268618073132,2016-06-27
Nenad Zimonjic,Grass,1509.5534776234385,2017-04-07
James Blake,Grass,1509.5043071413663,2013-08-26
Slava Dosedel,Grass,1509.4814091375674,2001-08-27
Neville Godwin,Grass,1509.3695549772879,2002-08-12
James Duckworth,Grass,1509.3290208136011,2024-11-04
Thanasi Kokkinakis,Grass,1509.2858574430497,2024-11-23
J J Wolf,Grass,1508.8855403440266,2024-07-29
Leonardo Mayer,Grass,1508.7851465839885,2021-03-08
Lukas Lacko,Grass,1508.4520855254525,2021-06-14
Bjorn Fratangelo,Grass,1508.1414439233804,2023-07-31
Gustavo Kuerten,Grass,1508.0935694989093,2008-05-25
Otto Virtanen,Grass,1507.7974532085645,2024-10-14
Magnus Gustafsson,Grass,1507.7097450735118,2001-10-22
Francisco Cerundolo,Grass,1507.6249192020448,2024-11-21
Ethan Quinn,Grass,1507.5067357224348,2024-07-15
Christopher Oconnell,Grass,1507.0619798849223,2024-11-04
Gianluca Pozzi,Grass,1506.9384869209555,2001-10-08
Matthew Barton,Grass,1506.8914456630202,2017-01-09
Thiago Seyboth Wild,Grass,1506.6396368531719,2024-10-21
Hugo Gaston,Grass,1505.8996139486353,2024-11-04
John Millman,Grass,1505.4527578156292,2023-01-16
Izak Van Der Merwe,Grass,1505.1558949595058,2012-09-14
Gianluca Mager,Grass,1505.060780182985,2022-01-31
Dmitry Tursunov,Grass,1504.7797111635855,2017-08-28
Ryan Peniston,Grass,1504.7267982867738,2023-07-03
Dusan Vemic,Grass,1504.6214273323453,2008-08-04
Mohamed Safwat,Grass,1504.485339619503,2024-09-13
Edouard Roger Vasselin,Grass,1504.334800014601,2010-10-25
Zhizhen Zhang,Grass,1504.3032795461788,2024-10-28
Igor Andreev,Grass,1504.0767793902965,2013-06-24
Massimo Dellacqua,Grass,1503.6880348770603,2008-06-15
Henri Kontinen,Grass,1503.6140581309505,2011-09-16
David Wheaton,Grass,1503.5409390483317,2000-08-14
Chris Eaton,Grass,1503.5385076490281,2009-03-06
Wesley Moodie,Grass,1503.504902895075,2007-10-01
Ernests Gulbis,Grass,1503.4812346894528,2023-02-04
Frantisek Cermak,Grass,1503.4048462617523,2012-02-10
Scoville Jenkins,Grass,1503.2678053634847,2009-04-06
Matthew Ebden,Grass,1503.2659966285555,2024-07-29
Melle Van Gemerden,Grass,1502.8199736141598,2006-06-26
Gijs Brouwer,Grass,1502.8107071826696,2024-06-24
Artem Sitak,Grass,1502.682926645517,2017-01-09
Travis Rettenmaier,Grass,1502.6201608032468,2006-02-13
Pavel Kotov,Grass,1502.618220129784,2024-11-04
Wishaya Trongcharoenchaikul,Grass,1502.5269251195366,2024-02-03
Nathan Healey,Grass,1502.5197131439188,2007-07-29
Jason Jung,Grass,1502.4896894075748,2023-07-31
Alex Obrien,Grass,1502.3680364688594,2001-08-13
Juan Monaco,Grass,1502.2657781809382,2017-04-10
Justin Gimelstob,Grass,1502.1759318373463,2007-10-22
David Sherwood,Grass,1502.0957889499516,2005-09-23
Kristian Capalik,Grass,1501.9456540864358,2002-04-22
Antoine Hoang,Grass,1501.8996849338057,2021-09-20
Christian Vinck,Grass,1501.7004029821017,2003-02-10
Santiago Giraldo,Grass,1501.6408668549934,2020-03-06
Magnus Larsson,Grass,1501.5937809547754,2003-02-24
Yong Kyu Lim,Grass,1501.4695015289756,2016-07-15
Ben Shelton,Grass,1501.2901387703175,2024-11-21
Kyle Edmund,Grass,1500.957905135958,2023-05-08
Arnaud Di Pasquale,Grass,1500.7099409142509,2004-09-27
Akira Santillan,Grass,1500.6964943603539,2017-09-25
Hugo Grenier,Grass,1500.5282996301542,2024-08-26
Lloyd Harris,Grass,1500.486526670135,2024-07-01
Mounir El Aarej,Grass,1500.3700093269504,2008-04-11
Kenny De Schepper,Grass,1500.3511369747564,2018-09-17
Ali Hamadeh,Grass,1500.0,2002-04-05
Thomas Blake,Grass,1499.9760873964576,2003-07-28
Richard Fromberg,Grass,1499.8749292011441,2002-01-14
Jacob Fearnley,Grass,1499.843352820752,2024-10-14
Flavio Cobolli,Grass,1499.7975722526658,2024-10-21
Aleksandar Kovacevic,Grass,1499.6914325158755,2024-11-04
Tim Puetz,Grass,1499.6900835532886,2015-01-19
Tomas Barrios Vera,Grass,1499.6214955947598,2024-09-12
Paul Baccanello,Grass,1499.520545908474,2007-01-01
Marinko Matosevic,Grass,1499.4388222736284,2015-08-03
Colin Obrien,Grass,1499.415497534122,2013-04-05
Florin Mergea,Grass,1499.414695415769,2016-07-15
Magnus Norman,Grass,1499.4119602790402,2003-09-22
Flavio Saretta,Grass,1499.2132294678788,2009-02-09
Rohan Bopanna,Grass,1499.132324756945,2016-07-15
Fazaluddin Syed,Grass,1498.597626351594,2001-02-09
Olivier Patience,Grass,1498.5793588442004,2010-07-26
Cedric Pioline,Grass,1498.495160142434,2002-10-21
Giles Hussey,Grass,1498.4652432935086,2024-06-24
German Puentes,Grass,1498.4474010156068,2001-09-24
Vit Kopriva,Grass,1498.3521854787896,2024-07-22
Reilly Opelka,Grass,1498.2317685336764,2024-10-02
Rinky Hijikata,Grass,1498.1265891090598,2024-10-02
Altug Celikbilek,Grass,1497.8457352287785,2024-02-02
Adam Walton,Grass,1497.3653854319111,2024-09-18
Christian Harrison,Grass,1497.2697769868264,2022-06-27
Martin Damm Sr,Grass,1496.1071366442116,2002-02-18
Ze Zhang,Grass,1495.8405470235546,2019-10-07
Javier Marti,Grass,1495.8246493110128,2013-05-05
Paul Goldstein,Grass,1495.760109628654,2007-08-27
Soon Woo Kwon,Grass,1495.5638730138546,2024-09-13
Jarkko Nieminen,Grass,1495.4321368472267,2016-07-15
Wesley Whitehouse,Grass,1495.4299394144111,2007-07-29
Dominik Meffert,Grass,1495.3104569801112,2011-06-06
Kevin Krawietz,Grass,1495.1136861227637,2024-02-02
Mark Lajal,Grass,1494.8784787751406,2024-09-13
Mehdi Tahiri,Grass,1494.4571753046775,2006-09-22
Yannick Hanfmann,Grass,1494.353280987056,2024-09-18
Paul Henri Mathieu,Grass,1493.9325027208188,2017-09-18
Alex Molcan,Grass,1493.5181444761663,2024-02-26
Alex Corretja,Grass,1493.496003495116,2005-04-25
Diego Schwartzman,Grass,1493.195644051391,2024-08-26
Alejandro Falla,Grass,1493.1614469896415,2017-02-06
Hiroki Moriya,Grass,1493.091844725957,2022-10-03
Martin Alund,Grass,1492.631199991098,2014-02-10
Marc Lopez,Grass,1492.6278048968143,2016-09-16
Hamad Medjedovic,Grass,1492.3577848468287,2024-11-04
Attila Balazs,Grass,1492.1801857948722,2023-08-28
Uros Vico,Grass,1492.083800805004,2005-09-26
Pierre Ludovic Duclos,Grass,1491.6743412262285,2012-06-17
Stefano Napolitano,Grass,1490.9778563978027,2024-07-15
Mikhail Kukushkin,Grass,1490.7606694740857,2024-10-14
Jesse Witten,Grass,1490.5900445928137,2010-06-21
Arthur Cazaux,Grass,1490.5516113853923,2024-10-28
Jimmy Wang,Grass,1490.3251121067865,2015-09-18
Daniel Smethurst,Grass,1490.223496390687,2014-06-23
Tobias Summerer,Grass,1490.1891893328566,2007-05-14
Luciano Darderi,Grass,1490.134548030119,2024-11-04
Kevin King,Grass,1490.120048637083,2021-01-04
Gouichi Motomura,Grass,1490.0803660613437,2006-10-02
Ante Pavic,Grass,1489.9050790357292,2017-02-03
Stephane Huet,Grass,1489.8967023272746,2001-10-22
Dennis Novikov,Grass,1489.7471445765977,2017-07-31
Casper Ruud,Grass,1489.7363800150422,2024-11-11
Francisco Clavet,Grass,1489.726974485472,2003-07-14
Andrea Arnaboldi,Grass,1489.6433345027126,2021-01-05
Werner Eschauer,Grass,1489.6211458361886,2008-07-14
Martin Emmrich,Grass,1489.5876738421432,2010-06-13
Maximilian Abel,Grass,1489.5270425210795,2004-05-10
Glenn Weiner,Grass,1489.5138331442772,2006-03-06
Andrej Martin,Grass,1489.3356348375703,2022-01-31
Facundo Arguello,Grass,1489.2311805818917,2019-07-15
Simon Stadler,Grass,1489.2060515282933,2011-01-17
Matt Reid,Grass,1489.0852624962934,2013-06-24
Mats Moraing,Grass,1489.0392796086423,2021-05-24
Greg Jones,Grass,1488.8996602770042,2013-01-07
Nicolas Kicker,Grass,1488.7720137988022,2022-02-21
Stefano Pescosolido,Grass,1488.5937836778128,2004-07-19
Mark Nielsen,Grass,1488.306862271525,2008-04-11
Diego Junqueira,Grass,1488.2839519383235,2012-04-30
Brian Dabul,Grass,1488.2004171974258,2011-07-04
Juan Manuel Cerundolo,Grass,1488.1608870266873,2024-02-26
Fred Hemmes,Grass,1488.1227308535294,2004-01-12
Frederic Niemeyer,Grass,1488.1183066383833,2009-08-10
Facundo Diaz Acosta,Grass,1488.079489272418,2024-10-14
Sho Shimabukuro,Grass,1488.0728676129565,2023-10-16
Alexander Ritschard,Grass,1488.0315119622558,2024-04-01
John Patrick Smith,Grass,1487.970035922369,2021-02-22
Zack Fleishman,Grass,1487.950004057569,2008-08-04
Guillermo Alcaide,Grass,1487.8596942409106,2010-06-21
Tristan Lamasine,Grass,1487.8290632525614,2021-01-05
Rob Cheyne,Grass,1487.7801214060942,2003-04-04
Igor Sijsling,Grass,1487.7545768719144,2016-08-01
Dennis Novak,Grass,1487.7407265379684,2023-09-15
Yunseong Chung,Grass,1487.6068613052203,2023-07-17
Sebastien Lareau,Grass,1487.4987073717896,2001-08-13
Artem Derepasko,Grass,1487.4682710450709,2001-06-25
Karim Alami,Grass,1487.4013832119576,2002-12-30
Pavel Snobel,Grass,1487.3503008092005,2008-10-06
Guillermo Garcia Lopez,Grass,1487.2503314078513,2019-08-26
Emilio Nava,Grass,1487.0946709382981,2024-07-15
Sergei Bubka,Grass,1487.0576758433378,2012-09-14
Sam Warburg,Grass,1486.9993759970544,2008-08-25
Tristan Schoolkate,Grass,1486.9911980456006,2024-08-26
Eliot Spizzirri,Grass,1486.7491335435466,2024-08-26
Christian Sigsgaard,Grass,1486.7457984576715,2022-09-17
Vladimir Voltchkov,Grass,1486.6228675071422,2008-07-18
Jesper De Jong,Grass,1486.6042990302133,2024-11-04
Thiago Alves,Grass,1486.5704790753591,2013-02-01
Ronald Agenor,Grass,1486.4081239728152,2001-07-30
Pedro Sousa,Grass,1486.383404447901,2023-04-03
Matteo Martineau,Grass,1486.362403464003,2024-06-10
Michel Koning,Grass,1486.2566780992438,2007-06-17
Johannes Ingildsen,Grass,1486.1215475692854,2022-09-17
Alex Kim,Grass,1486.1014708162766,2004-03-01
Coleman Wong,Grass,1486.079650475546,2024-10-14
Frank Moser,Grass,1486.0424223043447,2006-09-25
Benedikt Dorsch,Grass,1486.0326581256197,2008-02-18
Daniel Elsner,Grass,1486.026652640696,2005-09-26
Martin Garcia,Grass,1485.998092126645,2002-06-17
Luka Gregorc,Grass,1485.8906609496569,2010-03-05
Nik Razborsek,Grass,1485.8666515816512,2020-03-06
Zdenek Kolar,Grass,1485.7883921376035,2022-06-27
Edas Butvilas,Grass,1485.6677758278338,2024-09-13
Harold Mayot,Grass,1485.6431569201063,2024-11-04
Scott Oudsema,Grass,1485.551014428403,2007-02-12
Sebastian Fitz,Grass,1485.5498323171798,2004-06-14
Tatsuma Ito,Grass,1485.523836015997,2020-01-20
Marco Mirnegg,Grass,1485.4825469194536,2005-05-16
Murad Inoyatov,Grass,1485.4358728782763,2012-02-10
Yuki Bhambri,Grass,1485.4221021290793,2023-02-03
Zachary Svajda,Grass,1485.3942389387528,2024-10-02
Rogier Wassen,Grass,1485.3760319368814,2004-09-27
Marcos Ondruska,Grass,1485.3308756982392,2001-07-20
Nicolas Thomann,Grass,1485.326061971869,2006-10-23
Ya Nan Ma,Grass,1485.3067934362577,2012-02-10
Luke Saville,Grass,1485.2813080439705,2023-09-20
Dawid Olejniczak,Grass,1485.2578120701626,2008-06-23
William Blumberg,Grass,1485.2396604537437,2022-07-11
Alberto Berasategui,Grass,1485.224254316677,2001-04-23
Sebastian Decoud,Grass,1485.139784525258,2011-07-04
Todd Larkham,Grass,1485.1234033591518,2004-01-19
Thai Son Kwiatkowski,Grass,1485.069487319957,2023-08-21
Vincent Millot,Grass,1485.0323155788412,2018-07-30
Rui Machado,Grass,1484.9862813383884,2015-09-18
Marc Polmans,Grass,1484.9574849192331,2024-07-15
Laurynas Grigelis,Grass,1484.8428069864083,2022-03-04
Jacobo Diaz,Grass,1484.84146208026,2003-02-10
Luis Adrian Morejon,Grass,1484.8294890561165,2002-07-12
Hernan Gumy,Grass,1484.797825281993,2001-02-19
Mehdi Ziadi,Grass,1484.7855274190156,2013-04-08
Wen Lung Chang,Grass,1484.736306793522,2002-04-05
Hao Lu,Grass,1484.736306793522,2005-07-15
Kevin Sorensen,Grass,1484.7024671725246,2006-07-21
Lars Uebel,Grass,1484.7010124059898,2005-06-13
Oliver Gross,Grass,1484.698829612123,2003-07-21
Jim Thomas,Grass,1484.612298736023,2001-10-01
Ota Fukarek,Grass,1484.578766467883,2002-09-30
Finn Reynolds,Grass,1484.5643316464011,2021-09-17
Scott Lipsky,Grass,1484.540295453388,2008-06-09
Olivier Mutis,Grass,1484.500130860698,2005-04-04
Felipe Meligeni Alves,Grass,1484.4946946389903,2024-07-15
Gregory Carraz,Grass,1484.4656399185237,2006-01-02
Fabrice Martin,Grass,1484.4379787070593,2016-06-06
Ergi Kirkin,Grass,1484.4282127514884,2023-02-03
Temur Ismailov,Grass,1484.4105593710221,2017-04-07
Irakli Labadze,Grass,1484.352157241069,2009-03-06
Tobias Klein,Grass,1484.3386445291715,2005-06-13
Edward Corrie,Grass,1484.328323909761,2013-06-10
Sumit Nagal,Grass,1484.2739307062743,2024-11-04
Stephane Bohli,Grass,1484.2041363450326,2013-06-16
Clay Thompson,Grass,1484.178568735546,2014-07-07
Yannick Maden,Grass,1484.1389039550886,2020-02-03
Joao Fonseca,Grass,1484.1128040767207,2024-12-18
Orlin Stanoytchev,Grass,1484.0642495952911,2001-01-28
Matwe Middelkoop,Grass,1484.0306516240387,2023-02-04
Ti Chen,Grass,1484.0229969716822,2018-02-03
Seung Hoon Lee,Grass,1484.0,2001-04-06
Michael Hill,Grass,1484.0,2000-06-12
Johan Landsberg,Grass,1484.0,2000-06-19
Mark Woodforde,Grass,1484.0,2000-06-26
Asim Shafik,Grass,1484.0,2006-09-22
Jun Kato,Grass,1484.0,2003-02-07
Shahzad Khan,Grass,1484.0,2005-09-23
Brian Wilson,Grass,1484.0,2007-02-12
Martin Rmus,Grass,1484.0,2006-07-21
Minjong Park,Grass,1484.0,2018-02-02
James Mccabe,Grass,1484.0,2024-09-18
Paul Kilderry,Grass,1483.9962497363838,2000-07-24
Miles Maclagan,Grass,1483.9366503751642,2003-07-28
Christopher Koderisch,Grass,1483.911945975838,2003-06-09
Igor Gaudi,Grass,1483.90327245381,2000-06-26
Rameez Junaid,Grass,1483.8828025202683,2010-06-13
Daniel Masur,Grass,1483.8818020878825,2021-06-28
Joao Souza,Grass,1483.855332266657,2017-02-27
Daniel Vacek,Grass,1483.7268567249027,2002-01-14
Justin Bower,Grass,1483.5990256357159,2005-09-23
Oscar Burrieza,Grass,1483.5496877441344,2001-07-09
Renzo Olivo,Grass,1483.5446432336553,2022-02-21
Jeff Coetzee,Grass,1483.4966071133435,2002-06-17
Ben Ellwood,Grass,1483.4611137295208,2002-07-08
Sasi Kumar Mukund,Grass,1483.4361929258976,2023-09-16
Maxime Janvier,Grass,1483.435588285579,2024-07-01
Kirill Ivanov Smolensky,Grass,1483.4163636441822,2002-09-09
Andrew Whittington,Grass,1483.3833319341668,2017-07-03
Alejandro Moro Canas,Grass,1483.2999885282882,2024-07-01
Jared Palmer,Grass,1483.2975328274754,2000-11-06
Mattia Bellucci,Grass,1483.2903721327657,2024-10-02
Alex Witt,Grass,1483.263693206478,2000-06-12
Nicklas Kulti,Grass,1483.263693206478,2000-07-10
Luke Milligan,Grass,1483.263693206478,2001-06-25
Juan Pablo Varillas,Grass,1483.2225767801608,2024-09-13
Edgardo Massa,Grass,1483.2213474872574,2006-10-02
Hong Chung,Grass,1483.1864517718761,2016-07-15
James Shortall,Grass,1483.1754956581099,2003-04-04
Jonathan Stark,Grass,1483.1601207550048,2001-06-18
Amir Weintraub,Grass,1483.0452066688536,2019-08-19
Marco Trungelliti,Grass,1483.0408282023718,2024-09-18
Filip Horansky,Grass,1482.9939854005745,2022-03-04
Jurij Rodionov,Grass,1482.8546500231812,2024-09-13
Inigo Cervantes Huegun,Grass,1482.8058364753367,2017-02-27
Daniel Berta,Grass,1482.7911207933664,2009-07-13
Jonathan Erlich,Grass,1482.7743855053598,2003-09-22
Zeljko Krajan,Grass,1482.7189884081085,2005-07-25
Bastian Knittel,Grass,1482.708415261823,2013-06-24
Stefano Galvani,Grass,1482.6868138906639,2011-01-31
Juan Antonio Marin,Grass,1482.6674056931902,2007-04-23
Laurent Lokoli,Grass,1482.6409988322969,2023-07-03
Thomas Shimada,Grass,1482.560742537604,2003-07-07
James Sekulov,Grass,1482.5447492729545,2000-11-20
Mikael Torpegaard,Grass,1482.5282305289454,2022-03-04
Chun Hsin Tseng,Grass,1482.514263057235,2024-09-18
Jan Boruszewski,Grass,1482.5015797182734,2000-06-19
Louis Wessels,Grass,1482.491750289867,2023-06-19
Jean Christophe Faurel,Grass,1482.4761282859401,2006-07-31
Hyeon Chung,Grass,1482.4014443178578,2019-10-21
Oliver Marach,Grass,1482.2967599190686,2015-07-17
Jack Brasington,Grass,1482.2783008394292,2003-04-21
Sergi Bruguera,Grass,1482.2675977155327,2002-04-22
Evgeny Kirillov,Grass,1482.1998776111204,2011-06-12
Tomas Machac,Grass,1482.129449421043,2024-10-28
Zizou Bergs,Grass,1482.1293123288629,2024-11-04
Guillaume Rufin,Grass,1482.0281141757455,2013-08-26
Pedro Cachin,Grass,1481.8895099929307,2024-07-15
Santiago Gonzalez,Grass,1481.8860413009681,2012-02-27
Albert Costa,Grass,1481.7085149647346,2006-04-24
Carlos Taberner,Grass,1481.5835670739664,2024-04-15
Woong Sun Jun,Grass,1481.5770326905517,2008-09-19
Niels Desein,Grass,1481.346748587326,2015-07-13
Michael Mmoh,Grass,1481.3377999410811,2024-04-01
Adam Kennedy,Grass,1481.32246548786,2003-07-28
Stefan Kozlov,Grass,1481.150486828252,2022-09-19
Rodolphe Cadart,Grass,1481.049951551207,2007-10-22
Alessio Di Mauro,Grass,1481.0376630645808,2010-05-03
Roberto Quiroz,Grass,1480.951642176638,2022-09-17
Marc Rosset,Grass,1480.7063099585362,2004-10-25
Luca Vanni,Grass,1480.7058139716983,2019-01-14
Ludovic Walter,Grass,1480.6854301239514,2011-06-12
Thiemo De Bakker,Grass,1480.5766624292276,2019-06-10
Denis Golovanov,Grass,1480.5632781575287,2003-09-29
Lukas Klein,Grass,1480.5362748215825,2024-11-04
Kimmer Coppejans,Grass,1480.2925693412128,2023-09-20
Dekel Valtzer,Grass,1480.2003451852527,2006-07-21
Vishnu Vardhan,Grass,1480.0497992572184,2012-09-14
Muhammad Shoaib,Grass,1479.4715998990455,2024-09-14
Tuna Altuna,Grass,1479.203228508021,2010-07-09
Jeff Salzenstein,Grass,1478.9743122002403,2006-03-06
Gilles Elseneer,Grass,1478.7588096885984,2006-04-07
